,driver,totalPoints,chamPos,season
29,Will Power,316.0,12.0,942
30,J.R. Hildebrand,30.0,33.0,942
31,Charlie Kimball,8.0,41.0,942
32,Marco Andretti,22.0,36.0,942
33,Juan Pablo Montoya,53.0,29.0,942
34,Simona de Silvestro,10.0,38.0,942
35,Santino Ferrucci,146.0,24.0,942
36,Oliver Askew,24.0,34.0,942
37,Kevin Magnussen,7.0,42.0,942
38,Cody Ware,21.0,37.0,942
39,Ryan Norman,10.0,39.0,942
40,Stefan Wilson,10.0,40.0,942
41,Sage Karam,53.0,30.0,942
0,Alex Palou,521.0,1.0,943
1,Alexander Rossi,358.0,9.0,943
2,Christian Lundgaard,5.0,42.0,943
3,Colton Herta,397.0,7.0,943
4,Conor Daly,216.0,21.0,943
5,Dalton Kellett,170.0,23.0,943
6,Ed Carpenter,112.0,27.0,943
7,Ed Jones,277.0,15.0,943
8,Felix Rosenqvist,232.0,20.0,943
9,Graham Rahal,412.0,6.0,943
10,Helio Castroneves,240.0,19.0,943
11,Jack Harvey,260.0,16.0,943
12,James Hinchcliffe,209.0,22.0,943
13,Jimmie Johnson,120.0,26.0,943
14,Josef Newgarden,423.0,5.0,943
15,Marcus Ericsson,479.0,3.0,943
16,Max Chilton,142.0,25.0,943
17,Patricio O'Ward,442.0,4.0,943
18,Pietro Fittipaldi,50.0,31.0,943
19,R.C. Enerson,13.0,36.0,943
20,Rinus VeeKay,321.0,11.0,943
21,Romain Grosjean,252.0,17.0,943
22,Ryan Hunter-Reay,286.0,13.0,943
23,Scott Dixon,501.0,2.0,943
24,Scott McLaughlin,298.0,12.0,943
25,Sebastien Bourdais,246.0,18.0,943
26,Simon Pagenaud,375.0,8.0,943
27,Takuma Sato,350.0,10.0,943
28,Tony Kanaan,107.0,28.0,943
29,Will Power,286.0,14.0,943
30,J.R. Hildebrand,30.0,32.0,943
31,Charlie Kimball,8.0,40.0,943
32,Marco Andretti,22.0,34.0,943
33,Juan Pablo Montoya,53.0,29.0,943
34,Simona de Silvestro,10.0,37.0,943
35,Santino Ferrucci,146.0,24.0,943
36,Oliver Askew,24.0,33.0,943
37,Kevin Magnussen,7.0,41.0,943
38,Cody Ware,21.0,35.0,943
39,Ryan Norman,10.0,38.0,943
40,Stefan Wilson,10.0,39.0,943
41,Sage Karam,53.0,30.0,943
0,Alex Palou,557.0,1.0,944
1,Alexander Rossi,279.0,14.0,944
2,Christian Lundgaard,11.0,36.0,944
3,Colton Herta,363.0,8.0,944
4,Conor Daly,234.0,18.0,944
5,Dalton Kellett,164.0,24.0,944
6,Ed Carpenter,113.0,26.0,944
7,Ed Jones,196.0,20.0,944
8,Felix Rosenqvist,175.0,22.0,944
9,Graham Rahal,416.0,5.0,944
10,Helio Castroneves,196.0,21.0,944
11,Jack Harvey,253.0,16.0,944
12,James Hinchcliffe,246.0,17.0,944
13,Jimmie Johnson,112.0,27.0,944
14,Josef Newgarden,486.0,4.0,944
15,Marcus Ericsson,405.0,7.0,944
16,Max Chilton,172.0,23.0,944
17,Patricio O'Ward,515.0,2.0,944
18,Pietro Fittipaldi,43.0,31.0,944
19,R.C. Enerson,10.0,37.0,944
20,Rinus VeeKay,356.0,10.0,944
21,Romain Grosjean,225.0,19.0,944
22,Ryan Hunter-Reay,286.0,13.0,944
23,Scott Dixon,494.0,3.0,944
24,Scott McLaughlin,299.0,12.0,944
25,Sebastien Bourdais,275.0,15.0,944
26,Simon Pagenaud,412.0,6.0,944
27,Takuma Sato,336.0,11.0,944
28,Tony Kanaan,111.0,28.0,944
29,Will Power,360.0,9.0,944
30,J.R. Hildebrand,30.0,32.0,944
31,Charlie Kimball,8.0,41.0,944
32,Marco Andretti,22.0,34.0,944
33,Juan Pablo Montoya,53.0,29.0,944
34,Simona de Silvestro,10.0,38.0,944
35,Santino Ferrucci,146.0,25.0,944
36,Oliver Askew,24.0,33.0,944
37,Kevin Magnussen,7.0,42.0,944
38,Cody Ware,21.0,35.0,944
39,Ryan Norman,10.0,39.0,944
40,Stefan Wilson,10.0,40.0,944
41,Sage Karam,53.0,30.0,944
0,Alex Palou,530.0,2.0,945
1,Alexander Rossi,323.0,10.0,945
2,Christian Lundgaard,5.0,42.0,945
3,Colton Herta,323.0,11.0,945
4,Conor Daly,278.0,15.0,945
5,Dalton Kellett,176.0,23.0,945
6,Ed Carpenter,127.0,25.0,945
7,Ed Jones,321.0,12.0,945
8,Felix Rosenqvist,190.0,22.0,945
9,Graham Rahal,379.0,8.0,945
10,Helio Castroneves,202.0,21.0,945
11,Jack Harvey,270.0,17.0,945
12,James Hinchcliffe,231.0,19.0,945
13,Jimmie Johnson,100.0,27.0,945
14,Josef Newgarden,456.0,4.0,945
15,Marcus Ericsson,435.0,5.0,945
16,Max Chilton,119.0,26.0,945
17,Patricio O'Ward,473.0,3.0,945
18,Pietro Fittipaldi,44.0,31.0,945
19,R.C. Enerson,6.0,41.0,945
20,Rinus VeeKay,398.0,7.0,945
21,Romain Grosjean,235.0,18.0,945
22,Ryan Hunter-Reay,287.0,14.0,945
23,Scott Dixon,535.0,1.0,945
24,Scott McLaughlin,271.0,16.0,945
25,Sebastien Bourdais,215.0,20.0,945
26,Simon Pagenaud,414.0,6.0,945
27,Takuma Sato,337.0,9.0,945
28,Tony Kanaan,99.0,28.0,945
29,Will Power,321.0,13.0,945
30,J.R. Hildebrand,30.0,32.0,945
31,Charlie Kimball,8.0,39.0,945
32,Marco Andretti,22.0,34.0,945
33,Juan Pablo Montoya,53.0,29.0,945
34,Simona de Silvestro,10.0,36.0,945
35,Santino Ferrucci,146.0,24.0,945
36,Oliver Askew,24.0,33.0,945
37,Kevin Magnussen,7.0,40.0,945
38,Cody Ware,21.0,35.0,945
39,Ryan Norman,10.0,37.0,945
40,Stefan Wilson,10.0,38.0,945
41,Sage Karam,53.0,30.0,945
0,Alex Palou,500.0,1.0,946
1,Alexander Rossi,357.0,10.0,946
2,Christian Lundgaard,30.0,32.0,946
3,Colton Herta,374.0,9.0,946
4,Conor Daly,212.0,19.0,946
5,Dalton Kellett,139.0,24.0,946
6,Ed Carpenter,134.0,25.0,946
7,Ed Jones,236.0,17.0,946
8,Felix Rosenqvist,197.0,21.0,946
9,Graham Rahal,393.0,7.0,946
10,Helio Castroneves,197.0,22.0,946
11,Jack Harvey,316.0,13.0,946
12,James Hinchcliffe,268.0,15.0,946
13,Jimmie Johnson,134.0,26.0,946
14,Josef Newgarden,473.0,4.0,946
15,Marcus Ericsson,377.0,8.0,946
16,Max Chilton,133.0,27.0,946
17,Patricio O'Ward,493.0,2.0,946
18,Pietro Fittipaldi,74.0,29.0,946
19,R.C. Enerson,15.0,37.0,946
20,Rinus VeeKay,403.0,6.0,946
21,Romain Grosjean,205.0,20.0,946
22,Ryan Hunter-Reay,249.0,16.0,946
23,Scott Dixon,476.0,3.0,946
24,Scott McLaughlin,294.0,14.0,946
25,Sebastien Bourdais,224.0,18.0,946
26,Simon Pagenaud,436.0,5.0,946
27,Takuma Sato,346.0,11.0,946
28,Tony Kanaan,88.0,28.0,946
29,Will Power,327.0,12.0,946
30,J.R. Hildebrand,30.0,33.0,946
31,Charlie Kimball,8.0,41.0,946
32,Marco Andretti,22.0,35.0,946
33,Juan Pablo Montoya,53.0,30.0,946
34,Simona de Silvestro,10.0,38.0,946
35,Santino Ferrucci,146.0,23.0,946
36,Oliver Askew,24.0,34.0,946
37,Kevin Magnussen,7.0,42.0,946
38,Cody Ware,21.0,36.0,946
39,Ryan Norman,10.0,39.0,946
40,Stefan Wilson,10.0,40.0,946
41,Sage Karam,53.0,31.0,946
0,Alex Palou,580.0,1.0,947
1,Alexander Rossi,270.0,13.0,947
2,Christian Lundgaard,20.0,36.0,947
3,Colton Herta,378.0,7.0,947
4,Conor Daly,223.0,20.0,947
5,Dalton Kellett,145.0,25.0,947
6,Ed Carpenter,105.0,27.0,947
7,Ed Jones,204.0,22.0,947
8,Felix Rosenqvist,223.0,21.0,947
9,Graham Rahal,388.0,6.0,947
10,Helio Castroneves,258.0,17.0,947
11,Jack Harvey,281.0,12.0,947
12,James Hinchcliffe,262.0,15.0,947
13,Jimmie Johnson,89.0,28.0,947
14,Josef Newgarden,431.0,5.0,947
15,Marcus Ericsson,456.0,4.0,947
16,Max Chilton,177.0,23.0,947
17,Patricio O'Ward,490.0,3.0,947
18,Pietro Fittipaldi,45.0,31.0,947
19,R.C. Enerson,6.0,42.0,947
20,Rinus VeeKay,368.0,9.0,947
21,Romain Grosjean,233.0,19.0,947
22,Ryan Hunter-Reay,259.0,16.0,947
23,Scott Dixon,538.0,2.0,947
24,Scott McLaughlin,268.0,14.0,947
25,Sebastien Bourdais,234.0,18.0,947
26,Simon Pagenaud,371.0,8.0,947
27,Takuma Sato,365.0,10.0,947
28,Tony Kanaan,114.0,26.0,947
29,Will Power,319.0,11.0,947
30,J.R. Hildebrand,30.0,32.0,947
31,Charlie Kimball,8.0,40.0,947
32,Marco Andretti,22.0,34.0,947
33,Juan Pablo Montoya,53.0,29.0,947
34,Simona de Silvestro,10.0,37.0,947
35,Santino Ferrucci,146.0,24.0,947
36,Oliver Askew,24.0,33.0,947
37,Kevin Magnussen,7.0,41.0,947
38,Cody Ware,21.0,35.0,947
39,Ryan Norman,10.0,38.0,947
40,Stefan Wilson,10.0,39.0,947
41,Sage Karam,53.0,30.0,947
0,Alex Palou,552.0,1.0,948
1,Alexander Rossi,289.0,14.0,948
2,Christian Lundgaard,26.0,33.0,948
3,Colton Herta,383.0,8.0,948
4,Conor Daly,215.0,20.0,948
5,Dalton Kellett,168.0,23.0,948
6,Ed Carpenter,114.0,26.0,948
7,Ed Jones,256.0,16.0,948
8,Felix Rosenqvist,161.0,24.0,948
9,Graham Rahal,422.0,6.0,948
10,Helio Castroneves,213.0,21.0,948
11,Jack Harvey,297.0,12.0,948
12,James Hinchcliffe,229.0,18.0,948
13,Jimmie Johnson,96.0,27.0,948
14,Josef Newgarden,456.0,4.0,948
15,Marcus Ericsson,445.0,5.0,948
16,Max Chilton,188.0,22.0,948
17,Patricio O'Ward,496.0,2.0,948
18,Pietro Fittipaldi,52.0,31.0,948
19,R.C. Enerson,5.0,42.0,948
20,Rinus VeeKay,352.0,9.0,948
21,Romain Grosjean,227.0,19.0,948
22,Ryan Hunter-Reay,281.0,15.0,948
23,Scott Dixon,482.0,3.0,948
24,Scott McLaughlin,297.0,13.0,948
25,Sebastien Bourdais,240.0,17.0,948
26,Simon Pagenaud,413.0,7.0,948
27,Takuma Sato,329.0,10.0,948
28,Tony Kanaan,92.0,28.0,948
29,Will Power,324.0,11.0,948
30,J.R. Hildebrand,30.0,32.0,948
31,Charlie Kimball,8.0,40.0,948
32,Marco Andretti,22.0,35.0,948
33,Juan Pablo Montoya,53.0,29.0,948
34,Simona de Silvestro,10.0,37.0,948
35,Santino Ferrucci,146.0,25.0,948
36,Oliver Askew,24.0,34.0,948
37,Kevin Magnussen,7.0,41.0,948
38,Cody Ware,21.0,36.0,948
39,Ryan Norman,10.0,38.0,948
40,Stefan Wilson,10.0,39.0,948
41,Sage Karam,53.0,30.0,948
0,Alex Palou,493.0,2.0,949
1,Alexander Rossi,344.0,10.0,949
2,Christian Lundgaard,8.0,40.0,949
3,Colton Herta,387.0,7.0,949
4,Conor Daly,279.0,14.0,949
5,Dalton Kellett,156.0,23.0,949
6,Ed Carpenter,131.0,26.0,949
7,Ed Jones,231.0,18.0,949
8,Felix Rosenqvist,220.0,20.0,949
9,Graham Rahal,389.0,6.0,949
10,Helio Castroneves,230.0,19.0,949
11,Jack Harvey,289.0,13.0,949
12,James Hinchcliffe,244.0,17.0,949
13,Jimmie Johnson,114.0,27.0,949
14,Josef Newgarden,438.0,5.0,949
15,Marcus Ericsson,480.0,3.0,949
16,Max Chilton,143.0,25.0,949
17,Patricio O'Ward,538.0,1.0,949
18,Pietro Fittipaldi,43.0,31.0,949
19,R.C. Enerson,28.0,33.0,949
20,Rinus VeeKay,355.0,9.0,949
21,Romain Grosjean,207.0,21.0,949
22,Ryan Hunter-Reay,277.0,15.0,949
23,Scott Dixon,469.0,4.0,949
24,Scott McLaughlin,264.0,16.0,949
25,Sebastien Bourdais,196.0,22.0,949
26,Simon Pagenaud,386.0,8.0,949
27,Takuma Sato,333.0,11.0,949
28,Tony Kanaan,96.0,28.0,949
29,Will Power,332.0,12.0,949
30,J.R. Hildebrand,30.0,32.0,949
31,Charlie Kimball,8.0,41.0,949
32,Marco Andretti,22.0,35.0,949
33,Juan Pablo Montoya,53.0,29.0,949
34,Simona de Silvestro,10.0,37.0,949
35,Santino Ferrucci,146.0,24.0,949
36,Oliver Askew,24.0,34.0,949
37,Kevin Magnussen,7.0,42.0,949
38,Cody Ware,21.0,36.0,949
39,Ryan Norman,10.0,38.0,949
40,Stefan Wilson,10.0,39.0,949
41,Sage Karam,53.0,30.0,949
0,Alex Palou,517.0,1.0,950
1,Alexander Rossi,362.0,10.0,950
2,Christian Lundgaard,16.0,36.0,950
3,Colton Herta,389.0,9.0,950
4,Conor Daly,209.0,20.0,950
5,Dalton Kellett,196.0,23.0,950
6,Ed Carpenter,127.0,26.0,950
7,Ed Jones,215.0,19.0,950
8,Felix Rosenqvist,203.0,22.0,950
9,Graham Rahal,413.0,5.0,950
10,Helio Castroneves,241.0,17.0,950
11,Jack Harvey,281.0,14.0,950
12,James Hinchcliffe,235.0,18.0,950
13,Jimmie Johnson,96.0,27.0,950
14,Josef Newgarden,464.0,3.0,950
15,Marcus Ericsson,400.0,7.0,950
16,Max Chilton,139.0,25.0,950
17,Patricio O'Ward,463.0,4.0,950
18,Pietro Fittipaldi,56.0,29.0,950
19,R.C. Enerson,5.0,42.0,950
20,Rinus VeeKay,397.0,8.0,950
21,Romain Grosjean,207.0,21.0,950
22,Ryan Hunter-Reay,270.0,15.0,950
23,Scott Dixon,512.0,2.0,950
24,Scott McLaughlin,335.0,11.0,950
25,Sebastien Bourdais,246.0,16.0,950
26,Simon Pagenaud,408.0,6.0,950
27,Takuma Sato,289.0,13.0,950
28,Tony Kanaan,85.0,28.0,950
29,Will Power,324.0,12.0,950
30,J.R. Hildebrand,30.0,32.0,950
31,Charlie Kimball,8.0,40.0,950
32,Marco Andretti,22.0,34.0,950
33,Juan Pablo Montoya,53.0,30.0,950
34,Simona de Silvestro,10.0,37.0,950
35,Santino Ferrucci,146.0,24.0,950
36,Oliver Askew,24.0,33.0,950
37,Kevin Magnussen,7.0,41.0,950
38,Cody Ware,21.0,35.0,950
39,Ryan Norman,10.0,38.0,950
40,Stefan Wilson,10.0,39.0,950
41,Sage Karam,53.0,31.0,950
0,Alex Palou,512.0,1.0,951
1,Alexander Rossi,289.0,12.0,951
2,Christian Lundgaard,28.0,33.0,951
3,Colton Herta,477.0,3.0,951
4,Conor Daly,271.0,15.0,951
5,Dalton Kellett,148.0,23.0,951
6,Ed Carpenter,106.0,26.0,951
7,Ed Jones,212.0,20.0,951
8,Felix Rosenqvist,195.0,22.0,951
9,Graham Rahal,441.0,6.0,951
10,Helio Castroneves,204.0,21.0,951
11,Jack Harvey,284.0,13.0,951
12,James Hinchcliffe,226.0,18.0,951
13,Jimmie Johnson,104.0,27.0,951
14,Josef Newgarden,457.0,5.0,951
15,Marcus Ericsson,421.0,7.0,951
16,Max Chilton,127.0,25.0,951
17,Patricio O'Ward,458.0,4.0,951
18,Pietro Fittipaldi,58.0,29.0,951
19,R.C. Enerson,6.0,42.0,951
20,Rinus VeeKay,373.0,9.0,951
21,Romain Grosjean,220.0,19.0,951
22,Ryan Hunter-Reay,284.0,14.0,951
23,Scott Dixon,501.0,2.0,951
24,Scott McLaughlin,267.0,16.0,951
25,Sebastien Bourdais,242.0,17.0,951
26,Simon Pagenaud,374.0,8.0,951
27,Takuma Sato,353.0,11.0,951
28,Tony Kanaan,98.0,28.0,951
29,Will Power,364.0,10.0,951
30,J.R. Hildebrand,30.0,32.0,951
31,Charlie Kimball,8.0,40.0,951
32,Marco Andretti,22.0,35.0,951
33,Juan Pablo Montoya,53.0,30.0,951
34,Simona de Silvestro,10.0,37.0,951
35,Santino Ferrucci,146.0,24.0,951
36,Oliver Askew,24.0,34.0,951
37,Kevin Magnussen,7.0,41.0,951
38,Cody Ware,21.0,36.0,951
39,Ryan Norman,10.0,38.0,951
40,Stefan Wilson,10.0,39.0,951
41,Sage Karam,53.0,31.0,951
0,Alex Palou,545.0,2.0,952
1,Alexander Rossi,315.0,12.0,952
2,Christian Lundgaard,13.0,36.0,952
3,Colton Herta,331.0,10.0,952
4,Conor Daly,264.0,16.0,952
5,Dalton Kellett,162.0,23.0,952
6,Ed Carpenter,123.0,26.0,952
7,Ed Jones,223.0,20.0,952
8,Felix Rosenqvist,179.0,22.0,952
9,Graham Rahal,411.0,6.0,952
10,Helio Castroneves,203.0,21.0,952
11,Jack Harvey,273.0,15.0,952
12,James Hinchcliffe,248.0,18.0,952
13,Jimmie Johnson,118.0,27.0,952
14,Josef Newgarden,425.0,5.0,952
15,Marcus Ericsson,453.0,3.0,952
16,Max Chilton,156.0,24.0,952
17,Patricio O'Ward,433.0,4.0,952
18,Pietro Fittipaldi,40.0,31.0,952
19,R.C. Enerson,10.0,37.0,952
20,Rinus VeeKay,327.0,11.0,952
21,Romain Grosjean,250.0,17.0,952
22,Ryan Hunter-Reay,275.0,14.0,952
23,Scott Dixon,577.0,1.0,952
24,Scott McLaughlin,287.0,13.0,952
25,Sebastien Bourdais,236.0,19.0,952
26,Simon Pagenaud,402.0,7.0,952
27,Takuma Sato,368.0,8.0,952
28,Tony Kanaan,96.0,28.0,952
29,Will Power,357.0,9.0,952
30,J.R. Hildebrand,30.0,32.0,952
31,Charlie Kimball,8.0,41.0,952
32,Marco Andretti,22.0,34.0,952
33,Juan Pablo Montoya,53.0,29.0,952
34,Simona de Silvestro,10.0,38.0,952
35,Santino Ferrucci,146.0,25.0,952
36,Oliver Askew,24.0,33.0,952
37,Kevin Magnussen,7.0,42.0,952
38,Cody Ware,21.0,35.0,952
39,Ryan Norman,10.0,39.0,952
40,Stefan Wilson,10.0,40.0,952
41,Sage Karam,53.0,30.0,952
0,Alex Palou,489.0,2.0,953
1,Alexander Rossi,327.0,11.0,953
2,Christian Lundgaard,32.0,33.0,953
3,Colton Herta,386.0,8.0,953
4,Conor Daly,221.0,20.0,953
5,Dalton Kellett,174.0,23.0,953
6,Ed Carpenter,116.0,27.0,953
7,Ed Jones,226.0,19.0,953
8,Felix Rosenqvist,193.0,22.0,953
9,Graham Rahal,400.0,7.0,953
10,Helio Castroneves,217.0,21.0,953
11,Jack Harvey,286.0,14.0,953
12,James Hinchcliffe,258.0,16.0,953
13,Jimmie Johnson,119.0,26.0,953
14,Josef Newgarden,464.0,4.0,953
15,Marcus Ericsson,442.0,5.0,953
16,Max Chilton,125.0,25.0,953
17,Patricio O'Ward,515.0,1.0,953
18,Pietro Fittipaldi,44.0,31.0,953
19,R.C. Enerson,35.0,32.0,953
20,Rinus VeeKay,354.0,9.0,953
21,Romain Grosjean,227.0,18.0,953
22,Ryan Hunter-Reay,274.0,15.0,953
23,Scott Dixon,480.0,3.0,953
24,Scott McLaughlin,327.0,12.0,953
25,Sebastien Bourdais,247.0,17.0,953
26,Simon Pagenaud,403.0,6.0,953
27,Takuma Sato,334.0,10.0,953
28,Tony Kanaan,90.0,28.0,953
29,Will Power,295.0,13.0,953
30,J.R. Hildebrand,30.0,34.0,953
31,Charlie Kimball,8.0,41.0,953
32,Marco Andretti,22.0,36.0,953
33,Juan Pablo Montoya,53.0,29.0,953
34,Simona de Silvestro,10.0,38.0,953
35,Santino Ferrucci,146.0,24.0,953
36,Oliver Askew,24.0,35.0,953
37,Kevin Magnussen,7.0,42.0,953
38,Cody Ware,21.0,37.0,953
39,Ryan Norman,10.0,39.0,953
40,Stefan Wilson,10.0,40.0,953
41,Sage Karam,53.0,30.0,953
0,Alex Palou,496.0,3.0,954
1,Alexander Rossi,319.0,12.0,954
2,Christian Lundgaard,6.0,42.0,954
3,Colton Herta,394.0,7.0,954
4,Conor Daly,254.0,16.0,954
5,Dalton Kellett,148.0,23.0,954
6,Ed Carpenter,123.0,26.0,954
7,Ed Jones,217.0,21.0,954
8,Felix Rosenqvist,176.0,22.0,954
9,Graham Rahal,413.0,6.0,954
10,Helio Castroneves,225.0,19.0,954
11,Jack Harvey,282.0,13.0,954
12,James Hinchcliffe,258.0,15.0,954
13,Jimmie Johnson,120.0,27.0,954
14,Josef Newgarden,453.0,4.0,954
15,Marcus Ericsson,434.0,5.0,954
16,Max Chilton,139.0,25.0,954
17,Patricio O'Ward,529.0,1.0,954
18,Pietro Fittipaldi,43.0,31.0,954
19,R.C. Enerson,9.0,39.0,954
20,Rinus VeeKay,369.0,8.0,954
21,Romain Grosjean,234.0,18.0,954
22,Ryan Hunter-Reay,250.0,17.0,954
23,Scott Dixon,521.0,2.0,954
24,Scott McLaughlin,279.0,14.0,954
25,Sebastien Bourdais,221.0,20.0,954
26,Simon Pagenaud,364.0,10.0,954
27,Takuma Sato,358.0,11.0,954
28,Tony Kanaan,97.0,28.0,954
29,Will Power,369.0,9.0,954
30,J.R. Hildebrand,30.0,32.0,954
31,Charlie Kimball,8.0,40.0,954
32,Marco Andretti,22.0,34.0,954
33,Juan Pablo Montoya,53.0,29.0,954
34,Simona de Silvestro,10.0,36.0,954
35,Santino Ferrucci,146.0,24.0,954
36,Oliver Askew,24.0,33.0,954
37,Kevin Magnussen,7.0,41.0,954
38,Cody Ware,21.0,35.0,954
39,Ryan Norman,10.0,37.0,954
40,Stefan Wilson,10.0,38.0,954
41,Sage Karam,53.0,30.0,954
0,Alex Palou,538.0,1.0,955
1,Alexander Rossi,313.0,10.0,955
2,Christian Lundgaard,35.0,32.0,955
3,Colton Herta,421.0,7.0,955
4,Conor Daly,210.0,21.0,955
5,Dalton Kellett,182.0,23.0,955
6,Ed Carpenter,116.0,26.0,955
7,Ed Jones,225.0,19.0,955
8,Felix Rosenqvist,218.0,20.0,955
9,Graham Rahal,435.0,6.0,955
10,Helio Castroneves,187.0,22.0,955
11,Jack Harvey,229.0,18.0,955
12,James Hinchcliffe,261.0,15.0,955
13,Jimmie Johnson,88.0,28.0,955
14,Josef Newgarden,479.0,3.0,955
15,Marcus Ericsson,416.0,8.0,955
16,Max Chilton,127.0,25.0,955
17,Patricio O'Ward,459.0,4.0,955
18,Pietro Fittipaldi,43.0,31.0,955
19,R.C. Enerson,22.0,35.0,955
20,Rinus VeeKay,387.0,9.0,955
21,Romain Grosjean,254.0,16.0,955
22,Ryan Hunter-Reay,284.0,14.0,955
23,Scott Dixon,496.0,2.0,955
24,Scott McLaughlin,297.0,13.0,955
25,Sebastien Bourdais,230.0,17.0,955
26,Simon Pagenaud,447.0,5.0,955
27,Takuma Sato,304.0,12.0,955
28,Tony Kanaan,89.0,27.0,955
29,Will Power,308.0,11.0,955
30,J.R. Hildebrand,30.0,33.0,955
31,Charlie Kimball,8.0,41.0,955
32,Marco Andretti,22.0,36.0,955
33,Juan Pablo Montoya,53.0,29.0,955
34,Simona de Silvestro,10.0,38.0,955
35,Santino Ferrucci,146.0,24.0,955
36,Oliver Askew,24.0,34.0,955
37,Kevin Magnussen,7.0,42.0,955
38,Cody Ware,21.0,37.0,955
39,Ryan Norman,10.0,39.0,955
40,Stefan Wilson,10.0,40.0,955
41,Sage Karam,53.0,30.0,955
0,Alex Palou,536.0,1.0,956
1,Alexander Rossi,325.0,12.0,956
2,Christian Lundgaard,10.0,36.0,956
3,Colton Herta,374.0,7.0,956
4,Conor Daly,234.0,19.0,956
5,Dalton Kellett,171.0,22.0,956
6,Ed Carpenter,116.0,26.0,956
7,Ed Jones,236.0,18.0,956
8,Felix Rosenqvist,168.0,23.0,956
9,Graham Rahal,425.0,6.0,956
10,Helio Castroneves,182.0,21.0,956
11,Jack Harvey,259.0,16.0,956
12,James Hinchcliffe,260.0,15.0,956
13,Jimmie Johnson,98.0,28.0,956
14,Josef Newgarden,468.0,5.0,956
15,Marcus Ericsson,507.0,3.0,956
16,Max Chilton,122.0,25.0,956
17,Patricio O'Ward,517.0,2.0,956
18,Pietro Fittipaldi,41.0,31.0,956
19,R.C. Enerson,9.0,40.0,956
20,Rinus VeeKay,370.0,8.0,956
21,Romain Grosjean,239.0,17.0,956
22,Ryan Hunter-Reay,272.0,14.0,956
23,Scott Dixon,507.0,4.0,956
24,Scott McLaughlin,335.0,10.0,956
25,Sebastien Bourdais,228.0,20.0,956
26,Simon Pagenaud,362.0,9.0,956
27,Takuma Sato,297.0,13.0,956
28,Tony Kanaan,99.0,27.0,956
29,Will Power,333.0,11.0,956
30,J.R. Hildebrand,30.0,32.0,956
31,Charlie Kimball,8.0,41.0,956
32,Marco Andretti,22.0,34.0,956
33,Juan Pablo Montoya,53.0,29.0,956
34,Simona de Silvestro,10.0,37.0,956
35,Santino Ferrucci,146.0,24.0,956
36,Oliver Askew,24.0,33.0,956
37,Kevin Magnussen,7.0,42.0,956
38,Cody Ware,21.0,35.0,956
39,Ryan Norman,10.0,38.0,956
40,Stefan Wilson,10.0,39.0,956
41,Sage Karam,53.0,30.0,956
0,Alex Palou,512.0,2.0,957
1,Alexander Rossi,310.0,12.0,957
2,Christian Lundgaard,9.0,40.0,957
3,Colton Herta,384.0,7.0,957
4,Conor Daly,217.0,21.0,957
5,Dalton Kellett,199.0,22.0,957
6,Ed Carpenter,108.0,27.0,957
7,Ed Jones,244.0,18.0,957
8,Felix Rosenqvist,199.0,23.0,957
9,Graham Rahal,353.0,8.0,957
10,Helio Castroneves,224.0,19.0,957
11,Jack Harvey,256.0,16.0,957
12,James Hinchcliffe,325.0,11.0,957
13,Jimmie Johnson,94.0,28.0,957
14,Josef Newgarden,488.0,3.0,957
15,Marcus Ericsson,421.0,5.0,957
16,Max Chilton,141.0,25.0,957
17,Patricio O'Ward,454.0,4.0,957
18,Pietro Fittipaldi,53.0,29.0,957
19,R.C. Enerson,17.0,36.0,957
20,Rinus VeeKay,330.0,10.0,957
21,Romain Grosjean,222.0,20.0,957
22,Ryan Hunter-Reay,275.0,15.0,957
23,Scott Dixon,553.0,1.0,957
24,Scott McLaughlin,250.0,17.0,957
25,Sebastien Bourdais,290.0,14.0,957
26,Simon Pagenaud,406.0,6.0,957
27,Takuma Sato,342.0,9.0,957
28,Tony Kanaan,114.0,26.0,957
29,Will Power,310.0,13.0,957
30,J.R. Hildebrand,30.0,32.0,957
31,Charlie Kimball,8.0,41.0,957
32,Marco Andretti,22.0,34.0,957
33,Juan Pablo Montoya,53.0,30.0,957
34,Simona de Silvestro,10.0,37.0,957
35,Santino Ferrucci,146.0,24.0,957
36,Oliver Askew,24.0,33.0,957
37,Kevin Magnussen,7.0,42.0,957
38,Cody Ware,21.0,35.0,957
39,Ryan Norman,10.0,38.0,957
40,Stefan Wilson,10.0,39.0,957
41,Sage Karam,53.0,31.0,957
0,Alex Palou,500.0,3.0,958
1,Alexander Rossi,300.0,12.0,958
2,Christian Lundgaard,30.0,32.0,958
3,Colton Herta,382.0,8.0,958
4,Conor Daly,240.0,17.0,958
5,Dalton Kellett,138.0,25.0,958
6,Ed Carpenter,127.0,26.0,958
7,Ed Jones,235.0,18.0,958
8,Felix Rosenqvist,177.0,22.0,958
9,Graham Rahal,381.0,9.0,958
10,Helio Castroneves,200.0,21.0,958
11,Jack Harvey,294.0,14.0,958
12,James Hinchcliffe,298.0,13.0,958
13,Jimmie Johnson,170.0,23.0,958
14,Josef Newgarden,511.0,2.0,958
15,Marcus Ericsson,431.0,5.0,958
16,Max Chilton,124.0,27.0,958
17,Patricio O'Ward,446.0,4.0,958
18,Pietro Fittipaldi,44.0,31.0,958
19,R.C. Enerson,6.0,42.0,958
20,Rinus VeeKay,392.0,7.0,958
