,driver,totalPoints,chamPos,season
17,Pietro Fittipaldi,66.0,28.0,92
18,Rinus VeeKay,372.0,9.0,92
19,Romain Grosjean,191.0,21.0,92
20,Ryan Hunter-Reay,226.0,19.0,92
21,Scott Dixon,587.0,1.0,92
22,Scott McLaughlin,269.0,16.0,92
23,Sebastien Bourdais,355.0,11.0,92
24,Simon Pagenaud,494.0,2.0,92
25,Takuma Sato,322.0,12.0,92
26,Tony Kanaan,87.0,27.0,92
27,Will Power,447.0,4.0,92
0,Alex Palou,416.0,5.0,93
1,Alexander Rossi,372.0,9.0,93
2,Colton Herta,314.0,12.0,93
3,Conor Daly,226.0,18.0,93
4,Dalton Kellett,238.0,17.0,93
5,Ed Carpenter,125.0,25.0,93
6,Ed Jones,212.0,20.0,93
7,Felix Rosenqvist,167.0,23.0,93
8,Graham Rahal,381.0,8.0,93
9,Helio Castroneves,212.0,21.0,93
10,Jack Harvey,272.0,15.0,93
11,James Hinchcliffe,189.0,22.0,93
12,Jimmie Johnson,160.0,24.0,93
13,Josef Newgarden,460.0,3.0,93
14,Marcus Ericsson,346.0,10.0,93
15,Max Chilton,120.0,26.0,93
16,Patricio O'Ward,441.0,4.0,93
17,Pietro Fittipaldi,50.0,28.0,93
18,Rinus VeeKay,398.0,7.0,93
19,Romain Grosjean,218.0,19.0,93
20,Ryan Hunter-Reay,295.0,14.0,93
21,Scott Dixon,611.0,1.0,93
22,Scott McLaughlin,322.0,11.0,93
23,Sebastien Bourdais,245.0,16.0,93
24,Simon Pagenaud,554.0,2.0,93
25,Takuma Sato,311.0,13.0,93
26,Tony Kanaan,91.0,27.0,93
27,Will Power,399.0,6.0,93
0,Alex Palou,470.0,4.0,94
1,Alexander Rossi,269.0,15.0,94
2,Colton Herta,346.0,10.0,94
3,Conor Daly,180.0,22.0,94
4,Dalton Kellett,177.0,23.0,94
5,Ed Carpenter,117.0,26.0,94
6,Ed Jones,196.0,19.0,94
7,Felix Rosenqvist,243.0,17.0,94
8,Graham Rahal,378.0,8.0,94
9,Helio Castroneves,218.0,18.0,94
10,Jack Harvey,312.0,11.0,94
11,James Hinchcliffe,195.0,21.0,94
12,Jimmie Johnson,150.0,25.0,94
13,Josef Newgarden,468.0,5.0,94
14,Marcus Ericsson,448.0,7.0,94
15,Max Chilton,162.0,24.0,94
16,Patricio O'Ward,486.0,3.0,94
17,Pietro Fittipaldi,42.0,28.0,94
18,Rinus VeeKay,449.0,6.0,94
19,Romain Grosjean,196.0,20.0,94
20,Ryan Hunter-Reay,266.0,16.0,94
21,Scott Dixon,522.0,2.0,94
22,Scott McLaughlin,277.0,14.0,94
23,Sebastien Bourdais,282.0,13.0,94
24,Simon Pagenaud,534.0,1.0,94
25,Takuma Sato,363.0,9.0,94
26,Tony Kanaan,88.0,27.0,94
27,Will Power,311.0,12.0,94
0,Alex Palou,391.0,8.0,95
1,Alexander Rossi,342.0,9.0,95
2,Colton Herta,336.0,11.0,95
3,Conor Daly,190.0,21.0,95
4,Dalton Kellett,159.0,23.0,95
5,Ed Carpenter,119.0,25.0,95
6,Ed Jones,244.0,16.0,95
7,Felix Rosenqvist,210.0,20.0,95
8,Graham Rahal,442.0,6.0,95
9,Helio Castroneves,181.0,22.0,95
10,Jack Harvey,230.0,18.0,95
11,James Hinchcliffe,230.0,19.0,95
12,Jimmie Johnson,145.0,24.0,95
13,Josef Newgarden,492.0,4.0,95
14,Marcus Ericsson,422.0,7.0,95
15,Max Chilton,104.0,27.0,95
16,Patricio O'Ward,511.0,3.0,95
17,Pietro Fittipaldi,41.0,28.0,95
18,Rinus VeeKay,462.0,5.0,95
19,Romain Grosjean,234.0,17.0,95
20,Ryan Hunter-Reay,247.0,15.0,95
21,Scott Dixon,526.0,2.0,95
22,Scott McLaughlin,298.0,13.0,95
23,Sebastien Bourdais,287.0,14.0,95
24,Simon Pagenaud,553.0,1.0,95
25,Takuma Sato,303.0,12.0,95
26,Tony Kanaan,107.0,26.0,95
27,Will Power,339.0,10.0,95
0,Alex Palou,487.0,4.0,96
1,Alexander Rossi,300.0,11.0,96
2,Colton Herta,298.0,12.0,96
3,Conor Daly,221.0,19.0,96
4,Dalton Kellett,162.0,24.0,96
5,Ed Carpenter,114.0,25.0,96
6,Ed Jones,208.0,21.0,96
7,Felix Rosenqvist,246.0,15.0,96
8,Graham Rahal,430.0,7.0,96
9,Helio Castroneves,181.0,23.0,96
10,Jack Harvey,264.0,14.0,96
11,James Hinchcliffe,244.0,16.0,96
12,Jimmie Johnson,202.0,22.0,96
13,Josef Newgarden,465.0,5.0,96
14,Marcus Ericsson,348.0,9.0,96
15,Max Chilton,101.0,27.0,96
16,Patricio O'Ward,521.0,2.0,96
17,Pietro Fittipaldi,48.0,28.0,96
18,Rinus VeeKay,447.0,6.0,96
19,Romain Grosjean,211.0,20.0,96
20,Ryan Hunter-Reay,223.0,18.0,96
21,Scott Dixon,607.0,1.0,96
22,Scott McLaughlin,310.0,10.0,96
23,Sebastien Bourdais,240.0,17.0,96
24,Simon Pagenaud,503.0,3.0,96
25,Takuma Sato,366.0,8.0,96
26,Tony Kanaan,111.0,26.0,96
27,Will Power,287.0,13.0,96
0,Alex Palou,469.0,5.0,97
1,Alexander Rossi,321.0,10.0,97
2,Colton Herta,375.0,9.0,97
3,Conor Daly,200.0,20.0,97
4,Dalton Kellett,176.0,23.0,97
5,Ed Carpenter,121.0,25.0,97
6,Ed Jones,247.0,16.0,97
7,Felix Rosenqvist,246.0,17.0,97
8,Graham Rahal,388.0,7.0,97
9,Helio Castroneves,199.0,21.0,97
10,Jack Harvey,266.0,15.0,97
11,James Hinchcliffe,196.0,22.0,97
12,Jimmie Johnson,145.0,24.0,97
13,Josef Newgarden,527.0,3.0,97
14,Marcus Ericsson,408.0,6.0,97
15,Max Chilton,119.0,26.0,97
16,Patricio O'Ward,566.0,1.0,97
17,Pietro Fittipaldi,50.0,28.0,97
18,Rinus VeeKay,382.0,8.0,97
19,Romain Grosjean,208.0,18.0,97
20,Ryan Hunter-Reay,286.0,13.0,97
21,Scott Dixon,534.0,2.0,97
22,Scott McLaughlin,313.0,12.0,97
23,Sebastien Bourdais,206.0,19.0,97
24,Simon Pagenaud,514.0,4.0,97
25,Takuma Sato,318.0,11.0,97
26,Tony Kanaan,92.0,27.0,97
27,Will Power,273.0,14.0,97
0,Alex Palou,447.0,4.0,98
1,Alexander Rossi,340.0,11.0,98
2,Colton Herta,335.0,12.0,98
3,Conor Daly,224.0,19.0,98
4,Dalton Kellett,148.0,24.0,98
5,Ed Carpenter,125.0,25.0,98
6,Ed Jones,233.0,18.0,98
7,Felix Rosenqvist,275.0,15.0,98
8,Graham Rahal,446.0,6.0,98
9,Helio Castroneves,195.0,21.0,98
10,Jack Harvey,280.0,14.0,98
11,James Hinchcliffe,207.0,20.0,98
12,Jimmie Johnson,184.0,22.0,98
13,Josef Newgarden,516.0,2.0,98
14,Marcus Ericsson,370.0,8.0,98
15,Max Chilton,113.0,26.0,98
16,Patricio O'Ward,447.0,5.0,98
17,Pietro Fittipaldi,46.0,28.0,98
18,Rinus VeeKay,369.0,9.0,98
19,Romain Grosjean,165.0,23.0,98
20,Ryan Hunter-Reay,268.0,16.0,98
21,Scott Dixon,565.0,1.0,98
22,Scott McLaughlin,294.0,13.0,98
23,Sebastien Bourdais,234.0,17.0,98
24,Simon Pagenaud,460.0,3.0,98
25,Takuma Sato,367.0,10.0,98
26,Tony Kanaan,89.0,27.0,98
27,Will Power,403.0,7.0,98
0,Alex Palou,442.0,5.0,99
1,Alexander Rossi,303.0,11.0,99
2,Colton Herta,362.0,10.0,99
3,Conor Daly,166.0,24.0,99
4,Dalton Kellett,199.0,22.0,99
5,Ed Carpenter,111.0,25.0,99
6,Ed Jones,264.0,15.0,99
7,Felix Rosenqvist,211.0,21.0,99
8,Graham Rahal,440.0,6.0,99
9,Helio Castroneves,212.0,20.0,99
10,Jack Harvey,262.0,17.0,99
11,James Hinchcliffe,222.0,19.0,99
12,Jimmie Johnson,100.0,26.0,99
13,Josef Newgarden,482.0,3.0,99
14,Marcus Ericsson,373.0,9.0,99
15,Max Chilton,185.0,23.0,99
16,Patricio O'Ward,417.0,7.0,99
17,Pietro Fittipaldi,45.0,28.0,99
18,Rinus VeeKay,452.0,4.0,99
19,Romain Grosjean,263.0,16.0,99
20,Ryan Hunter-Reay,290.0,12.0,99
21,Scott Dixon,547.0,1.0,99
22,Scott McLaughlin,276.0,14.0,99
23,Sebastien Bourdais,243.0,18.0,99
24,Simon Pagenaud,492.0,2.0,99
25,Takuma Sato,290.0,13.0,99
26,Tony Kanaan,98.0,27.0,99
27,Will Power,398.0,8.0,99
0,Alex Palou,408.0,8.0,100
1,Alexander Rossi,314.0,12.0,100
2,Colton Herta,328.0,11.0,100
3,Conor Daly,184.0,21.0,100
4,Dalton Kellett,183.0,22.0,100
5,Ed Carpenter,111.0,24.0,100
6,Ed Jones,216.0,19.0,100
7,Felix Rosenqvist,248.0,18.0,100
8,Graham Rahal,469.0,5.0,100
9,Helio Castroneves,216.0,20.0,100
10,Jack Harvey,292.0,13.0,100
11,James Hinchcliffe,268.0,16.0,100
12,Jimmie Johnson,110.0,25.0,100
13,Josef Newgarden,484.0,3.0,100
14,Marcus Ericsson,447.0,6.0,100
15,Max Chilton,100.0,26.0,100
16,Patricio O'Ward,495.0,1.0,100
17,Pietro Fittipaldi,41.0,28.0,100
18,Rinus VeeKay,424.0,7.0,100
19,Romain Grosjean,172.0,23.0,100
20,Ryan Hunter-Reay,283.0,15.0,100
21,Scott Dixon,471.0,4.0,100
22,Scott McLaughlin,266.0,17.0,100
23,Sebastien Bourdais,290.0,14.0,100
24,Simon Pagenaud,488.0,2.0,100
25,Takuma Sato,374.0,9.0,100
26,Tony Kanaan,94.0,27.0,100
27,Will Power,369.0,10.0,100
0,Alex Palou,426.0,5.0,101
1,Alexander Rossi,325.0,12.0,101
2,Colton Herta,339.0,11.0,101
3,Conor Daly,176.0,22.0,101
4,Dalton Kellett,190.0,21.0,101
5,Ed Carpenter,112.0,26.0,101
6,Ed Jones,263.0,15.0,101
7,Felix Rosenqvist,222.0,19.0,101
8,Graham Rahal,400.0,6.0,101
9,Helio Castroneves,193.0,20.0,101
10,Jack Harvey,238.0,18.0,101
11,James Hinchcliffe,171.0,23.0,101
12,Jimmie Johnson,146.0,25.0,101
13,Josef Newgarden,496.0,2.0,101
14,Marcus Ericsson,394.0,8.0,101
15,Max Chilton,152.0,24.0,101
16,Patricio O'Ward,483.0,4.0,101
17,Pietro Fittipaldi,43.0,28.0,101
18,Rinus VeeKay,388.0,9.0,101
19,Romain Grosjean,239.0,17.0,101
20,Ryan Hunter-Reay,278.0,14.0,101
21,Scott Dixon,599.0,1.0,101
22,Scott McLaughlin,289.0,13.0,101
23,Sebastien Bourdais,256.0,16.0,101
24,Simon Pagenaud,486.0,3.0,101
25,Takuma Sato,398.0,7.0,101
26,Tony Kanaan,93.0,27.0,101
27,Will Power,350.0,10.0,101
0,Alex Palou,394.0,7.0,102
1,Alexander Rossi,291.0,14.0,102
2,Colton Herta,338.0,10.0,102
3,Conor Daly,183.0,22.0,102
4,Dalton Kellett,165.0,23.0,102
5,Ed Carpenter,108.0,26.0,102
6,Ed Jones,204.0,20.0,102
7,Felix Rosenqvist,270.0,16.0,102
8,Graham Rahal,505.0,2.0,102
9,Helio Castroneves,189.0,21.0,102
10,Jack Harvey,298.0,13.0,102
11,James Hinchcliffe,247.0,18.0,102
12,Jimmie Johnson,144.0,24.0,102
13,Josef Newgarden,492.0,4.0,102
14,Marcus Ericsson,372.0,8.0,102
15,Max Chilton,123.0,25.0,102
16,Patricio O'Ward,433.0,6.0,102
17,Pietro Fittipaldi,47.0,28.0,102
18,Rinus VeeKay,469.0,5.0,102
19,Romain Grosjean,209.0,19.0,102
20,Ryan Hunter-Reay,265.0,17.0,102
21,Scott Dixon,536.0,1.0,102
22,Scott McLaughlin,336.0,11.0,102
23,Sebastien Bourdais,280.0,15.0,102
24,Simon Pagenaud,497.0,3.0,102
25,Takuma Sato,346.0,9.0,102
26,Tony Kanaan,93.0,27.0,102
27,Will Power,311.0,12.0,102
0,Alex Palou,377.0,8.0,103
1,Alexander Rossi,330.0,10.0,103
2,Colton Herta,326.0,11.0,103
3,Conor Daly,164.0,24.0,103
4,Dalton Kellett,181.0,22.0,103
5,Ed Carpenter,109.0,26.0,103
6,Ed Jones,228.0,18.0,103
7,Felix Rosenqvist,195.0,21.0,103
8,Graham Rahal,510.0,2.0,103
9,Helio Castroneves,166.0,23.0,103
10,Jack Harvey,288.0,15.0,103
11,James Hinchcliffe,230.0,17.0,103
12,Jimmie Johnson,162.0,25.0,103
13,Josef Newgarden,496.0,4.0,103
14,Marcus Ericsson,331.0,9.0,103
15,Max Chilton,216.0,20.0,103
16,Patricio O'Ward,502.0,3.0,103
17,Pietro Fittipaldi,41.0,28.0,103
18,Rinus VeeKay,408.0,7.0,103
19,Romain Grosjean,219.0,19.0,103
20,Ryan Hunter-Reay,290.0,14.0,103
21,Scott Dixon,545.0,1.0,103
22,Scott McLaughlin,271.0,16.0,103
23,Sebastien Bourdais,294.0,13.0,103
24,Simon Pagenaud,453.0,5.0,103
25,Takuma Sato,413.0,6.0,103
26,Tony Kanaan,90.0,27.0,103
27,Will Power,310.0,12.0,103
0,Alex Palou,416.0,6.0,104
1,Alexander Rossi,339.0,10.0,104
2,Colton Herta,373.0,7.0,104
3,Conor Daly,210.0,20.0,104
4,Dalton Kellett,153.0,24.0,104
5,Ed Carpenter,134.0,26.0,104
6,Ed Jones,208.0,21.0,104
7,Felix Rosenqvist,231.0,17.0,104
8,Graham Rahal,354.0,9.0,104
9,Helio Castroneves,217.0,18.0,104
10,Jack Harvey,250.0,16.0,104
11,James Hinchcliffe,213.0,19.0,104
12,Jimmie Johnson,190.0,22.0,104
13,Josef Newgarden,457.0,4.0,104
14,Marcus Ericsson,367.0,8.0,104
15,Max Chilton,146.0,25.0,104
16,Patricio O'Ward,452.0,5.0,104
17,Pietro Fittipaldi,41.0,28.0,104
18,Rinus VeeKay,458.0,3.0,104
19,Romain Grosjean,177.0,23.0,104
20,Ryan Hunter-Reay,335.0,12.0,104
21,Scott Dixon,586.0,1.0,104
22,Scott McLaughlin,256.0,15.0,104
23,Sebastien Bourdais,271.0,14.0,104
24,Simon Pagenaud,561.0,2.0,104
25,Takuma Sato,336.0,11.0,104
26,Tony Kanaan,97.0,27.0,104
27,Will Power,317.0,13.0,104
0,Alex Palou,401.0,7.0,105
1,Alexander Rossi,264.0,16.0,105
2,Colton Herta,292.0,13.0,105
3,Conor Daly,174.0,22.0,105
4,Dalton Kellett,149.0,24.0,105
5,Ed Carpenter,115.0,26.0,105
6,Ed Jones,225.0,20.0,105
7,Felix Rosenqvist,215.0,21.0,105
8,Graham Rahal,414.0,6.0,105
9,Helio Castroneves,268.0,15.0,105
10,Jack Harvey,260.0,17.0,105
11,James Hinchcliffe,246.0,18.0,105
12,Jimmie Johnson,123.0,25.0,105
13,Josef Newgarden,466.0,3.0,105
14,Marcus Ericsson,386.0,8.0,105
15,Max Chilton,163.0,23.0,105
16,Patricio O'Ward,431.0,4.0,105
17,Pietro Fittipaldi,64.0,28.0,105
18,Rinus VeeKay,508.0,2.0,105
19,Romain Grosjean,235.0,19.0,105
20,Ryan Hunter-Reay,271.0,14.0,105
21,Scott Dixon,546.0,1.0,105
22,Scott McLaughlin,373.0,10.0,105
23,Sebastien Bourdais,294.0,12.0,105
24,Simon Pagenaud,426.0,5.0,105
25,Takuma Sato,368.0,11.0,105
26,Tony Kanaan,92.0,27.0,105
27,Will Power,376.0,9.0,105
0,Alex Palou,368.0,9.0,106
1,Alexander Rossi,315.0,12.0,106
2,Colton Herta,325.0,11.0,106
3,Conor Daly,242.0,17.0,106
4,Dalton Kellett,168.0,24.0,106
5,Ed Carpenter,111.0,26.0,106
6,Ed Jones,243.0,16.0,106
7,Felix Rosenqvist,197.0,22.0,106
8,Graham Rahal,444.0,5.0,106
9,Helio Castroneves,200.0,21.0,106
10,Jack Harvey,313.0,13.0,106
11,James Hinchcliffe,208.0,19.0,106
12,Jimmie Johnson,113.0,25.0,106
13,Josef Newgarden,468.0,4.0,106
14,Marcus Ericsson,412.0,7.0,106
15,Max Chilton,202.0,20.0,106
16,Patricio O'Ward,477.0,3.0,106
17,Pietro Fittipaldi,84.0,28.0,106
18,Rinus VeeKay,418.0,6.0,106
19,Romain Grosjean,185.0,23.0,106
20,Ryan Hunter-Reay,247.0,15.0,106
21,Scott Dixon,549.0,1.0,106
22,Scott McLaughlin,300.0,14.0,106
23,Sebastien Bourdais,231.0,18.0,106
24,Simon Pagenaud,480.0,2.0,106
25,Takuma Sato,353.0,10.0,106
26,Tony Kanaan,95.0,27.0,106
27,Will Power,397.0,8.0,106
0,Alex Palou,399.0,6.0,107
1,Alexander Rossi,307.0,11.0,107
2,Colton Herta,275.0,15.0,107
3,Conor Daly,235.0,18.0,107
4,Dalton Kellett,141.0,24.0,107
5,Ed Carpenter,139.0,25.0,107
6,Ed Jones,187.0,22.0,107
7,Felix Rosenqvist,226.0,19.0,107
8,Graham Rahal,410.0,5.0,107
9,Helio Castroneves,190.0,21.0,107
10,Jack Harvey,264.0,16.0,107
11,James Hinchcliffe,280.0,14.0,107
12,Jimmie Johnson,169.0,23.0,107
13,Josef Newgarden,490.0,4.0,107
14,Marcus Ericsson,341.0,9.0,107
15,Max Chilton,128.0,26.0,107
16,Patricio O'Ward,557.0,2.0,107
17,Pietro Fittipaldi,49.0,28.0,107
18,Rinus VeeKay,384.0,7.0,107
19,Romain Grosjean,219.0,20.0,107
20,Ryan Hunter-Reay,263.0,17.0,107
21,Scott Dixon,629.0,1.0,107
22,Scott McLaughlin,294.0,12.0,107
23,Sebastien Bourdais,287.0,13.0,107
24,Simon Pagenaud,521.0,3.0,107
25,Takuma Sato,348.0,8.0,107
26,Tony Kanaan,90.0,27.0,107
27,Will Power,323.0,10.0,107
0,Alex Palou,414.0,7.0,108
1,Alexander Rossi,360.0,10.0,108
2,Colton Herta,365.0,9.0,108
3,Conor Daly,201.0,19.0,108
4,Dalton Kellett,173.0,23.0,108
5,Ed Carpenter,113.0,26.0,108
6,Ed Jones,199.0,20.0,108
7,Felix Rosenqvist,218.0,18.0,108
8,Graham Rahal,484.0,3.0,108
9,Helio Castroneves,182.0,22.0,108
10,Jack Harvey,229.0,17.0,108
11,James Hinchcliffe,237.0,16.0,108
12,Jimmie Johnson,157.0,24.0,108
13,Josef Newgarden,472.0,4.0,108
14,Marcus Ericsson,384.0,8.0,108
15,Max Chilton,156.0,25.0,108
16,Patricio O'Ward,468.0,5.0,108
17,Pietro Fittipaldi,44.0,28.0,108
18,Rinus VeeKay,451.0,6.0,108
19,Romain Grosjean,189.0,21.0,108
20,Ryan Hunter-Reay,308.0,12.0,108
21,Scott Dixon,574.0,1.0,108
22,Scott McLaughlin,337.0,11.0,108
23,Sebastien Bourdais,253.0,15.0,108
24,Simon Pagenaud,506.0,2.0,108
25,Takuma Sato,282.0,13.0,108
26,Tony Kanaan,111.0,27.0,108
27,Will Power,278.0,14.0,108
0,Alex Palou,376.0,8.0,109
1,Alexander Rossi,279.0,14.0,109
2,Colton Herta,351.0,9.0,109
3,Conor Daly,276.0,15.0,109
4,Dalton Kellett,225.0,20.0,109
5,Ed Carpenter,108.0,25.0,109
6,Ed Jones,225.0,21.0,109
7,Felix Rosenqvist,305.0,12.0,109
8,Graham Rahal,405.0,5.0,109
9,Helio Castroneves,163.0,23.0,109
10,Jack Harvey,256.0,18.0,109
11,James Hinchcliffe,228.0,19.0,109
12,Jimmie Johnson,152.0,24.0,109
13,Josef Newgarden,504.0,4.0,109
14,Marcus Ericsson,383.0,7.0,109
15,Max Chilton,96.0,26.0,109
16,Patricio O'Ward,514.0,2.0,109
17,Pietro Fittipaldi,60.0,28.0,109
18,Rinus VeeKay,403.0,6.0,109
19,Romain Grosjean,211.0,22.0,109
20,Ryan Hunter-Reay,257.0,17.0,109
21,Scott Dixon,571.0,1.0,109
22,Scott McLaughlin,280.0,13.0,109
23,Sebastien Bourdais,262.0,16.0,109
24,Simon Pagenaud,512.0,3.0,109
25,Takuma Sato,331.0,10.0,109
26,Tony Kanaan,92.0,27.0,109
27,Will Power,320.0,11.0,109
0,Alex Palou,433.0,5.0,110
1,Alexander Rossi,345.0,10.0,110
2,Colton Herta,358.0,9.0,110
3,Conor Daly,262.0,16.0,110
4,Dalton Kellett,196.0,22.0,110
5,Ed Carpenter,116.0,25.0,110
6,Ed Jones,231.0,19.0,110
7,Felix Rosenqvist,227.0,20.0,110
8,Graham Rahal,459.0,4.0,110
9,Helio Castroneves,180.0,23.0,110
10,Jack Harvey,260.0,17.0,110
11,James Hinchcliffe,288.0,14.0,110
12,Jimmie Johnson,154.0,24.0,110
13,Josef Newgarden,511.0,2.0,110
14,Marcus Ericsson,372.0,8.0,110
15,Max Chilton,88.0,26.0,110
16,Patricio O'Ward,391.0,7.0,110
17,Pietro Fittipaldi,45.0,28.0,110
18,Rinus VeeKay,418.0,6.0,110
19,Romain Grosjean,211.0,21.0,110
20,Ryan Hunter-Reay,267.0,15.0,110
21,Scott Dixon,549.0,1.0,110
22,Scott McLaughlin,260.0,18.0,110
23,Sebastien Bourdais,308.0,13.0,110
24,Simon Pagenaud,475.0,3.0,110
25,Takuma Sato,340.0,11.0,110
26,Tony Kanaan,87.0,27.0,110
27,Will Power,314.0,12.0,110
0,Alex Palou,442.0,5.0,111
1,Alexander Rossi,330.0,14.0,111
2,Colton Herta,333.0,12.0,111
3,Conor Daly,175.0,22.0,111
4,Dalton Kellett,188.0,21.0,111
5,Ed Carpenter,106.0,26.0,111
6,Ed Jones,190.0,19.0,111
7,Felix Rosenqvist,389.0,7.0,111
8,Graham Rahal,365.0,8.0,111
9,Helio Castroneves,164.0,23.0,111
10,Jack Harvey,284.0,15.0,111
11,James Hinchcliffe,263.0,16.0,111
12,Jimmie Johnson,129.0,25.0,111
13,Josef Newgarden,546.0,1.0,111
14,Marcus Ericsson,339.0,10.0,111
15,Max Chilton,158.0,24.0,111
16,Patricio O'Ward,510.0,4.0,111
17,Pietro Fittipaldi,45.0,28.0,111
18,Rinus VeeKay,404.0,6.0,111
19,Romain Grosjean,189.0,20.0,111
20,Ryan Hunter-Reay,204.0,18.0,111
21,Scott Dixon,518.0,3.0,111
22,Scott McLaughlin,339.0,11.0,111
23,Sebastien Bourdais,238.0,17.0,111
24,Simon Pagenaud,529.0,2.0,111
25,Takuma Sato,349.0,9.0,111
26,Tony Kanaan,87.0,27.0,111
27,Will Power,332.0,13.0,111
0,Alex Palou,427.0,7.0,112
1,Alexander Rossi,384.0,8.0,112
2,Colton Herta,356.0,9.0,112
3,Conor Daly,225.0,19.0,112
4,Dalton Kellett,157.0,23.0,112
5,Ed Carpenter,110.0,25.0,112
6,Ed Jones,216.0,22.0,112
7,Felix Rosenqvist,243.0,18.0,112
8,Graham Rahal,432.0,6.0,112
9,Helio Castroneves,220.0,20.0,112
10,Jack Harvey,296.0,12.0,112
11,James Hinchcliffe,264.0,15.0,112
12,Jimmie Johnson,129.0,24.0,112
13,Josef Newgarden,470.0,3.0,112
14,Marcus Ericsson,343.0,10.0,112
15,Max Chilton,103.0,27.0,112
16,Patricio O'Ward,442.0,4.0,112
17,Pietro Fittipaldi,44.0,28.0,112
18,Rinus VeeKay,440.0,5.0,112
19,Romain Grosjean,219.0,21.0,112
20,Ryan Hunter-Reay,257.0,16.0,112
21,Scott Dixon,568.0,1.0,112
22,Scott McLaughlin,339.0,11.0,112
23,Sebastien Bourdais,275.0,13.0,112
24,Simon Pagenaud,550.0,2.0,112
25,Takuma Sato,272.0,14.0,112
26,Tony Kanaan,109.0,26.0,112
27,Will Power,255.0,17.0,112
0,Alex Palou,416.0,6.0,113
1,Alexander Rossi,329.0,10.0,113
2,Colton Herta,391.0,7.0,113
3,Conor Daly,242.0,18.0,113
4,Dalton Kellett,139.0,24.0,113
5,Ed Carpenter,109.0,26.0,113
6,Ed Jones,233.0,19.0,113
7,Felix Rosenqvist,216.0,20.0,113
8,Graham Rahal,360.0,8.0,113
9,Helio Castroneves,176.0,22.0,113
10,Jack Harvey,281.0,13.0,113
11,James Hinchcliffe,269.0,16.0,113
12,Jimmie Johnson,140.0,23.0,113
13,Josef Newgarden,526.0,3.0,113
14,Marcus Ericsson,339.0,9.0,113
15,Max Chilton,117.0,25.0,113
16,Patricio O'Ward,508.0,4.0,113
17,Pietro Fittipaldi,42.0,28.0,113
18,Rinus VeeKay,446.0,5.0,113
19,Romain Grosjean,209.0,21.0,113
20,Ryan Hunter-Reay,244.0,17.0,113
21,Scott Dixon,555.0,2.0,113
22,Scott McLaughlin,303.0,12.0,113
23,Sebastien Bourdais,329.0,11.0,113
24,Simon Pagenaud,577.0,1.0,113
25,Takuma Sato,277.0,14.0,113
26,Tony Kanaan,98.0,27.0,113
27,Will Power,274.0,15.0,113
0,Alex Palou,455.0,4.0,114
1,Alexander Rossi,293.0,14.0,114
2,Colton Herta,295.0,13.0,114
3,Conor Daly,210.0,21.0,114
4,Dalton Kellett,168.0,25.0,114
5,Ed Carpenter,129.0,26.0,114
6,Ed Jones,253.0,17.0,114
7,Felix Rosenqvist,245.0,18.0,114
8,Graham Rahal,340.0,9.0,114
9,Helio Castroneves,183.0,23.0,114
10,Jack Harvey,325.0,11.0,114
11,James Hinchcliffe,239.0,19.0,114
12,Jimmie Johnson,187.0,22.0,114
13,Josef Newgarden,490.0,3.0,114
14,Marcus Ericsson,367.0,7.0,114
15,Max Chilton,180.0,24.0,114
16,Patricio O'Ward,423.0,5.0,114
17,Pietro Fittipaldi,51.0,28.0,114
18,Rinus VeeKay,416.0,6.0,114
19,Romain Grosjean,219.0,20.0,114
20,Ryan Hunter-Reay,262.0,16.0,114
21,Scott Dixon,542.0,1.0,114
22,Scott McLaughlin,345.0,8.0,114
23,Sebastien Bourdais,283.0,15.0,114
24,Simon Pagenaud,505.0,2.0,114
25,Takuma Sato,336.0,10.0,114
26,Tony Kanaan,89.0,27.0,114
27,Will Power,315.0,12.0,114
0,Alex Palou,459.0,5.0,115
1,Alexander Rossi,357.0,9.0,115
2,Colton Herta,348.0,12.0,115
3,Conor Daly,207.0,19.0,115
4,Dalton Kellett,137.0,24.0,115
5,Ed Carpenter,121.0,26.0,115
6,Ed Jones,194.0,21.0,115
7,Felix Rosenqvist,195.0,20.0,115
8,Graham Rahal,419.0,6.0,115
9,Helio Castroneves,193.0,22.0,115
10,Jack Harvey,356.0,10.0,115
11,James Hinchcliffe,226.0,17.0,115
12,Jimmie Johnson,177.0,23.0,115
13,Josef Newgarden,470.0,4.0,115
14,Marcus Ericsson,361.0,8.0,115
15,Max Chilton,127.0,25.0,115
16,Patricio O'Ward,473.0,3.0,115
17,Pietro Fittipaldi,47.0,28.0,115
18,Rinus VeeKay,417.0,7.0,115
19,Romain Grosjean,275.0,14.0,115
20,Ryan Hunter-Reay,221.0,18.0,115
21,Scott Dixon,560.0,1.0,115
22,Scott McLaughlin,252.0,15.0,115
23,Sebastien Bourdais,249.0,16.0,115
24,Simon Pagenaud,514.0,2.0,115
25,Takuma Sato,327.0,13.0,115
26,Tony Kanaan,107.0,27.0,115
27,Will Power,356.0,11.0,115
0,Alex Palou,436.0,7.0,116
1,Alexander Rossi,298.0,12.0,116
2,Colton Herta,336.0,10.0,116
3,Conor Daly,203.0,19.0,116
4,Dalton Kellett,182.0,23.0,116
5,Ed Carpenter,111.0,25.0,116
6,Ed Jones,197.0,20.0,116
7,Felix Rosenqvist,258.0,17.0,116
8,Graham Rahal,451.0,5.0,116
9,Helio Castroneves,187.0,22.0,116
