,driver,totalPoints,chamPos,season
12,Jack Harvey,276.0,16.0,878
13,James Hinchcliffe,346.0,12.0,878
14,Jimmie Johnson,168.0,24.0,878
15,Josef Newgarden,582.0,2.0,878
16,Juan Pablo Montoya,96.0,26.0,878
17,Marco Andretti,16.0,31.0,878
18,Marcus Ericsson,427.0,6.0,878
19,Max Chilton,202.0,21.0,878
20,Patricio O'Ward,306.0,15.0,878
21,Pietro Fittipaldi,60.0,27.0,878
22,Rinus VeeKay,452.0,5.0,878
23,Romain Grosjean,185.0,23.0,878
24,Ryan Hunter-Reay,239.0,18.0,878
25,Santino Ferrucci,10.0,33.0,878
26,Scott Dixon,677.0,1.0,878
27,Scott McLaughlin,225.0,19.0,878
28,Sebastien Bourdais,347.0,11.0,878
29,Simon Pagenaud,553.0,3.0,878
30,Simona de Silvestro,10.0,34.0,878
31,Takuma Sato,339.0,13.0,878
32,Tony Kanaan,40.0,29.0,878
33,Will Power,401.0,8.0,878
0,Alex Palou,330.0,13.0,879
1,Alexander Rossi,504.0,3.0,879
2,Charlie Kimball,19.0,31.0,879
3,Colton Herta,331.0,12.0,879
4,Conor Daly,171.0,22.0,879
5,Dalton Kellett,226.0,20.0,879
6,Ed Carpenter,49.0,28.0,879
7,Ed Jones,204.0,21.0,879
8,Felix Rosenqvist,233.0,18.0,879
9,Graham Rahal,416.0,6.0,879
10,Helio Castroneves,165.0,24.0,879
11,J.R. Hildebrand,10.0,32.0,879
12,Jack Harvey,338.0,11.0,879
13,James Hinchcliffe,321.0,14.0,879
14,Jimmie Johnson,171.0,23.0,879
15,Josef Newgarden,494.0,5.0,879
16,Juan Pablo Montoya,78.0,27.0,879
17,Marco Andretti,10.0,33.0,879
18,Marcus Ericsson,373.0,10.0,879
19,Max Chilton,260.0,16.0,879
20,Patricio O'Ward,308.0,15.0,879
21,Pietro Fittipaldi,47.0,29.0,879
22,Rinus VeeKay,237.0,17.0,879
23,Romain Grosjean,162.0,25.0,879
24,Ryan Hunter-Reay,398.0,8.0,879
25,Santino Ferrucci,36.0,30.0,879
26,Scott Dixon,604.0,2.0,879
27,Scott McLaughlin,228.0,19.0,879
28,Sebastien Bourdais,392.0,9.0,879
29,Simon Pagenaud,628.0,1.0,879
30,Simona de Silvestro,10.0,34.0,879
31,Takuma Sato,413.0,7.0,879
32,Tony Kanaan,114.0,26.0,879
33,Will Power,502.0,4.0,879
0,Alex Palou,299.0,13.0,880
1,Alexander Rossi,381.0,10.0,880
2,Charlie Kimball,18.0,32.0,880
3,Colton Herta,451.0,6.0,880
4,Conor Daly,297.0,14.0,880
5,Dalton Kellett,142.0,24.0,880
6,Ed Carpenter,41.0,30.0,880
7,Ed Jones,257.0,18.0,880
8,Felix Rosenqvist,261.0,16.0,880
9,Graham Rahal,408.0,8.0,880
10,Helio Castroneves,139.0,25.0,880
11,J.R. Hildebrand,10.0,33.0,880
12,Jack Harvey,259.0,17.0,880
13,James Hinchcliffe,289.0,15.0,880
14,Jimmie Johnson,216.0,22.0,880
15,Josef Newgarden,658.0,1.0,880
16,Juan Pablo Montoya,43.0,29.0,880
17,Marco Andretti,34.0,31.0,880
18,Marcus Ericsson,427.0,7.0,880
19,Max Chilton,157.0,23.0,880
20,Patricio O'Ward,306.0,12.0,880
21,Pietro Fittipaldi,48.0,27.0,880
22,Rinus VeeKay,242.0,20.0,880
23,Romain Grosjean,231.0,21.0,880
24,Ryan Hunter-Reay,386.0,9.0,880
25,Santino Ferrucci,10.0,34.0,880
26,Scott Dixon,577.0,2.0,880
27,Scott McLaughlin,257.0,19.0,880
28,Sebastien Bourdais,477.0,4.0,880
29,Simon Pagenaud,491.0,3.0,880
30,Simona de Silvestro,48.0,28.0,880
31,Takuma Sato,348.0,11.0,880
32,Tony Kanaan,114.0,26.0,880
33,Will Power,460.0,5.0,880
0,Alex Palou,361.0,9.0,881
1,Alexander Rossi,445.0,5.0,881
2,Charlie Kimball,18.0,32.0,881
3,Colton Herta,334.0,12.0,881
4,Conor Daly,188.0,21.0,881
5,Dalton Kellett,139.0,24.0,881
6,Ed Carpenter,84.0,26.0,881
7,Ed Jones,285.0,16.0,881
8,Felix Rosenqvist,350.0,10.0,881
9,Graham Rahal,349.0,11.0,881
10,Helio Castroneves,86.0,25.0,881
11,J.R. Hildebrand,52.0,29.0,881
12,Jack Harvey,271.0,18.0,881
13,James Hinchcliffe,284.0,17.0,881
14,Jimmie Johnson,159.0,23.0,881
15,Josef Newgarden,582.0,3.0,881
16,Juan Pablo Montoya,51.0,30.0,881
17,Marco Andretti,10.0,33.0,881
18,Marcus Ericsson,377.0,8.0,881
19,Max Chilton,167.0,22.0,881
20,Patricio O'Ward,411.0,6.0,881
21,Pietro Fittipaldi,68.0,28.0,881
22,Rinus VeeKay,306.0,15.0,881
23,Romain Grosjean,209.0,20.0,881
24,Ryan Hunter-Reay,319.0,13.0,881
25,Santino Ferrucci,36.0,31.0,881
26,Scott Dixon,664.0,1.0,881
27,Scott McLaughlin,213.0,19.0,881
28,Sebastien Bourdais,392.0,7.0,881
29,Simon Pagenaud,611.0,2.0,881
30,Simona de Silvestro,10.0,34.0,881
31,Takuma Sato,319.0,14.0,881
32,Tony Kanaan,71.0,27.0,881
33,Will Power,561.0,4.0,881
0,Alex Palou,228.0,21.0,882
1,Alexander Rossi,358.0,11.0,882
2,Charlie Kimball,15.0,31.0,882
3,Colton Herta,390.0,8.0,882
4,Conor Daly,325.0,14.0,882
5,Dalton Kellett,162.0,23.0,882
6,Ed Carpenter,141.0,24.0,882
7,Ed Jones,242.0,20.0,882
8,Felix Rosenqvist,391.0,7.0,882
9,Graham Rahal,379.0,10.0,882
10,Helio Castroneves,129.0,26.0,882
11,J.R. Hildebrand,14.0,32.0,882
12,Jack Harvey,381.0,9.0,882
13,James Hinchcliffe,225.0,22.0,882
14,Jimmie Johnson,140.0,25.0,882
15,Josef Newgarden,580.0,1.0,882
16,Juan Pablo Montoya,60.0,28.0,882
17,Marco Andretti,26.0,30.0,882
18,Marcus Ericsson,346.0,13.0,882
19,Max Chilton,298.0,17.0,882
20,Patricio O'Ward,443.0,4.0,882
21,Pietro Fittipaldi,55.0,29.0,882
22,Rinus VeeKay,353.0,12.0,882
23,Romain Grosjean,252.0,18.0,882
24,Ryan Hunter-Reay,325.0,15.0,882
25,Santino Ferrucci,10.0,33.0,882
26,Scott Dixon,550.0,2.0,882
27,Scott McLaughlin,248.0,19.0,882
28,Sebastien Bourdais,425.0,5.0,882
29,Simon Pagenaud,493.0,3.0,882
30,Simona de Silvestro,10.0,34.0,882
31,Takuma Sato,325.0,16.0,882
32,Tony Kanaan,66.0,27.0,882
33,Will Power,397.0,6.0,882
0,Alex Palou,366.0,9.0,883
1,Alexander Rossi,364.0,10.0,883
2,Charlie Kimball,33.0,29.0,883
3,Colton Herta,406.0,7.0,883
4,Conor Daly,264.0,17.0,883
5,Dalton Kellett,191.0,22.0,883
6,Ed Carpenter,50.0,28.0,883
7,Ed Jones,263.0,18.0,883
8,Felix Rosenqvist,413.0,6.0,883
9,Graham Rahal,487.0,4.0,883
10,Helio Castroneves,169.0,24.0,883
11,J.R. Hildebrand,10.0,32.0,883
12,Jack Harvey,311.0,14.0,883
13,James Hinchcliffe,163.0,25.0,883
14,Jimmie Johnson,198.0,21.0,883
15,Josef Newgarden,625.0,2.0,883
16,Juan Pablo Montoya,22.0,30.0,883
17,Marco Andretti,10.0,33.0,883
18,Marcus Ericsson,324.0,12.0,883
19,Max Chilton,180.0,23.0,883
20,Patricio O'Ward,273.0,16.0,883
21,Pietro Fittipaldi,54.0,27.0,883
22,Rinus VeeKay,321.0,13.0,883
23,Romain Grosjean,228.0,19.0,883
24,Ryan Hunter-Reay,329.0,11.0,883
25,Santino Ferrucci,22.0,31.0,883
26,Scott Dixon,711.0,1.0,883
27,Scott McLaughlin,218.0,20.0,883
28,Sebastien Bourdais,384.0,8.0,883
29,Simon Pagenaud,585.0,3.0,883
30,Simona de Silvestro,10.0,34.0,883
31,Takuma Sato,307.0,15.0,883
32,Tony Kanaan,68.0,26.0,883
33,Will Power,423.0,5.0,883
0,Alex Palou,250.0,19.0,884
1,Alexander Rossi,390.0,8.0,884
2,Charlie Kimball,35.0,30.0,884
3,Colton Herta,357.0,12.0,884
4,Conor Daly,181.0,21.0,884
5,Dalton Kellett,174.0,22.0,884
6,Ed Carpenter,49.0,28.0,884
7,Ed Jones,274.0,18.0,884
8,Felix Rosenqvist,294.0,15.0,884
9,Graham Rahal,478.0,4.0,884
10,Helio Castroneves,110.0,25.0,884
11,J.R. Hildebrand,12.0,32.0,884
12,Jack Harvey,350.0,13.0,884
13,James Hinchcliffe,432.0,6.0,884
14,Jimmie Johnson,227.0,20.0,884
15,Josef Newgarden,551.0,2.0,884
16,Juan Pablo Montoya,38.0,29.0,884
17,Marco Andretti,10.0,33.0,884
18,Marcus Ericsson,425.0,7.0,884
19,Max Chilton,155.0,24.0,884
20,Patricio O'Ward,491.0,3.0,884
21,Pietro Fittipaldi,84.0,26.0,884
22,Rinus VeeKay,369.0,10.0,884
23,Romain Grosjean,171.0,23.0,884
24,Ryan Hunter-Reay,279.0,17.0,884
25,Santino Ferrucci,32.0,31.0,884
26,Scott Dixon,652.0,1.0,884
27,Scott McLaughlin,286.0,16.0,884
28,Sebastien Bourdais,343.0,14.0,884
29,Simon Pagenaud,456.0,5.0,884
30,Simona de Silvestro,10.0,34.0,884
31,Takuma Sato,368.0,11.0,884
32,Tony Kanaan,70.0,27.0,884
33,Will Power,379.0,9.0,884
0,Alex Palou,253.0,19.0,885
1,Alexander Rossi,376.0,9.0,885
2,Charlie Kimball,32.0,31.0,885
3,Colton Herta,381.0,8.0,885
4,Conor Daly,267.0,18.0,885
5,Dalton Kellett,153.0,23.0,885
6,Ed Carpenter,108.0,26.0,885
7,Ed Jones,218.0,20.0,885
8,Felix Rosenqvist,324.0,13.0,885
9,Graham Rahal,471.0,5.0,885
10,Helio Castroneves,192.0,22.0,885
11,J.R. Hildebrand,38.0,30.0,885
12,Jack Harvey,284.0,17.0,885
13,James Hinchcliffe,365.0,10.0,885
14,Jimmie Johnson,142.0,24.0,885
15,Josef Newgarden,576.0,1.0,885
16,Juan Pablo Montoya,66.0,28.0,885
17,Marco Andretti,10.0,33.0,885
18,Marcus Ericsson,301.0,15.0,885
19,Max Chilton,128.0,25.0,885
20,Patricio O'Ward,336.0,12.0,885
21,Pietro Fittipaldi,53.0,29.0,885
22,Rinus VeeKay,363.0,11.0,885
23,Romain Grosjean,212.0,21.0,885
24,Ryan Hunter-Reay,406.0,6.0,885
25,Santino Ferrucci,10.0,34.0,885
26,Scott Dixon,568.0,2.0,885
27,Scott McLaughlin,311.0,14.0,885
28,Sebastien Bourdais,488.0,4.0,885
29,Simon Pagenaud,560.0,3.0,885
30,Simona de Silvestro,30.0,32.0,885
31,Takuma Sato,295.0,16.0,885
32,Tony Kanaan,67.0,27.0,885
33,Will Power,398.0,7.0,885
0,Alex Palou,367.0,10.0,886
1,Alexander Rossi,323.0,14.0,886
2,Charlie Kimball,54.0,28.0,886
3,Colton Herta,430.0,7.0,886
4,Conor Daly,215.0,21.0,886
5,Dalton Kellett,155.0,23.0,886
6,Ed Carpenter,40.0,30.0,886
7,Ed Jones,247.0,18.0,886
8,Felix Rosenqvist,242.0,19.0,886
9,Graham Rahal,449.0,6.0,886
10,Helio Castroneves,127.0,25.0,886
11,J.R. Hildebrand,10.0,32.0,886
12,Jack Harvey,308.0,15.0,886
13,James Hinchcliffe,282.0,17.0,886
14,Jimmie Johnson,132.0,24.0,886
15,Josef Newgarden,511.0,3.0,886
16,Juan Pablo Montoya,58.0,27.0,886
17,Marco Andretti,10.0,33.0,886
18,Marcus Ericsson,326.0,13.0,886
19,Max Chilton,157.0,22.0,886
20,Patricio O'Ward,354.0,12.0,886
21,Pietro Fittipaldi,44.0,29.0,886
22,Rinus VeeKay,382.0,9.0,886
23,Romain Grosjean,220.0,20.0,886
24,Ryan Hunter-Reay,356.0,11.0,886
25,Santino Ferrucci,16.0,31.0,886
26,Scott Dixon,642.0,1.0,886
27,Scott McLaughlin,494.0,4.0,886
28,Sebastien Bourdais,408.0,8.0,886
29,Simon Pagenaud,549.0,2.0,886
30,Simona de Silvestro,10.0,34.0,886
31,Takuma Sato,290.0,16.0,886
32,Tony Kanaan,97.0,26.0,886
33,Will Power,477.0,5.0,886
0,Alex Palou,308.0,16.0,887
1,Alexander Rossi,471.0,4.0,887
2,Charlie Kimball,51.0,29.0,887
3,Colton Herta,344.0,11.0,887
4,Conor Daly,198.0,21.0,887
5,Dalton Kellett,178.0,22.0,887
6,Ed Carpenter,39.0,30.0,887
7,Ed Jones,292.0,17.0,887
8,Felix Rosenqvist,359.0,10.0,887
9,Graham Rahal,367.0,9.0,887
10,Helio Castroneves,166.0,23.0,887
11,J.R. Hildebrand,28.0,32.0,887
12,Jack Harvey,270.0,18.0,887
13,James Hinchcliffe,335.0,12.0,887
14,Jimmie Johnson,129.0,26.0,887
15,Josef Newgarden,582.0,2.0,887
16,Juan Pablo Montoya,80.0,27.0,887
17,Marco Andretti,10.0,33.0,887
18,Marcus Ericsson,322.0,14.0,887
19,Max Chilton,226.0,20.0,887
20,Patricio O'Ward,321.0,15.0,887
21,Pietro Fittipaldi,148.0,25.0,887
22,Rinus VeeKay,257.0,19.0,887
23,Romain Grosjean,164.0,24.0,887
24,Ryan Hunter-Reay,408.0,5.0,887
25,Santino Ferrucci,30.0,31.0,887
26,Scott Dixon,579.0,3.0,887
27,Scott McLaughlin,327.0,13.0,887
28,Sebastien Bourdais,382.0,6.0,887
29,Simon Pagenaud,584.0,1.0,887
30,Simona de Silvestro,10.0,34.0,887
31,Takuma Sato,375.0,7.0,887
32,Tony Kanaan,73.0,28.0,887
33,Will Power,369.0,8.0,887
0,Alex Palou,283.0,17.0,888
1,Alexander Rossi,409.0,7.0,888
2,Charlie Kimball,29.0,31.0,888
3,Colton Herta,439.0,6.0,888
4,Conor Daly,203.0,20.0,888
5,Dalton Kellett,141.0,23.0,888
6,Ed Carpenter,64.0,28.0,888
7,Ed Jones,256.0,18.0,888
8,Felix Rosenqvist,357.0,9.0,888
9,Graham Rahal,336.0,12.0,888
10,Helio Castroneves,119.0,26.0,888
11,J.R. Hildebrand,10.0,32.0,888
12,Jack Harvey,198.0,21.0,888
13,James Hinchcliffe,330.0,14.0,888
14,Jimmie Johnson,131.0,25.0,888
15,Josef Newgarden,662.0,1.0,888
16,Juan Pablo Montoya,67.0,27.0,888
17,Marco Andretti,10.0,33.0,888
18,Marcus Ericsson,351.0,10.0,888
19,Max Chilton,239.0,19.0,888
20,Patricio O'Ward,304.0,15.0,888
21,Pietro Fittipaldi,134.0,24.0,888
22,Rinus VeeKay,445.0,5.0,888
23,Romain Grosjean,173.0,22.0,888
24,Ryan Hunter-Reay,349.0,11.0,888
25,Santino Ferrucci,10.0,34.0,888
26,Scott Dixon,603.0,2.0,888
27,Scott McLaughlin,291.0,16.0,888
28,Sebastien Bourdais,385.0,8.0,888
29,Simon Pagenaud,540.0,3.0,888
30,Simona de Silvestro,32.0,30.0,888
31,Takuma Sato,335.0,13.0,888
32,Tony Kanaan,58.0,29.0,888
33,Will Power,489.0,4.0,888
0,Alex Palou,380.0,11.0,889
1,Alexander Rossi,393.0,10.0,889
2,Charlie Kimball,80.0,26.0,889
3,Colton Herta,413.0,8.0,889
4,Conor Daly,232.0,19.0,889
5,Dalton Kellett,261.0,17.0,889
6,Ed Carpenter,76.0,27.0,889
7,Ed Jones,294.0,14.0,889
8,Felix Rosenqvist,230.0,20.0,889
9,Graham Rahal,476.0,4.0,889
10,Helio Castroneves,173.0,23.0,889
11,J.R. Hildebrand,38.0,31.0,889
12,Jack Harvey,292.0,15.0,889
13,James Hinchcliffe,355.0,12.0,889
14,Jimmie Johnson,120.0,25.0,889
15,Josef Newgarden,597.0,1.0,889
16,Juan Pablo Montoya,64.0,28.0,889
17,Marco Andretti,10.0,32.0,889
18,Marcus Ericsson,288.0,16.0,889
19,Max Chilton,127.0,24.0,889
20,Patricio O'Ward,452.0,5.0,889
21,Pietro Fittipaldi,43.0,30.0,889
22,Rinus VeeKay,400.0,9.0,889
23,Romain Grosjean,180.0,22.0,889
24,Ryan Hunter-Reay,212.0,21.0,889
25,Santino Ferrucci,10.0,33.0,889
26,Scott Dixon,504.0,3.0,889
27,Scott McLaughlin,235.0,18.0,889
28,Sebastien Bourdais,307.0,13.0,889
29,Simon Pagenaud,592.0,2.0,889
30,Simona de Silvestro,10.0,34.0,889
31,Takuma Sato,445.0,6.0,889
32,Tony Kanaan,58.0,29.0,889
33,Will Power,435.0,7.0,889
0,Alex Palou,280.0,17.0,890
1,Alexander Rossi,368.0,10.0,890
2,Charlie Kimball,28.0,30.0,890
3,Colton Herta,377.0,9.0,890
4,Conor Daly,203.0,21.0,890
5,Dalton Kellett,132.0,24.0,890
6,Ed Carpenter,43.0,29.0,890
7,Ed Jones,238.0,19.0,890
8,Felix Rosenqvist,276.0,18.0,890
9,Graham Rahal,450.0,5.0,890
10,Helio Castroneves,132.0,25.0,890
11,J.R. Hildebrand,10.0,33.0,890
12,Jack Harvey,288.0,16.0,890
13,James Hinchcliffe,345.0,11.0,890
14,Jimmie Johnson,159.0,22.0,890
15,Josef Newgarden,623.0,1.0,890
16,Juan Pablo Montoya,118.0,27.0,890
17,Marco Andretti,10.0,34.0,890
18,Marcus Ericsson,315.0,13.0,890
19,Max Chilton,125.0,26.0,890
20,Patricio O'Ward,415.0,8.0,890
21,Pietro Fittipaldi,79.0,28.0,890
22,Rinus VeeKay,322.0,12.0,890
23,Romain Grosjean,235.0,20.0,890
24,Ryan Hunter-Reay,431.0,6.0,890
25,Santino Ferrucci,16.0,31.0,890
26,Scott Dixon,602.0,2.0,890
27,Scott McLaughlin,298.0,14.0,890
28,Sebastien Bourdais,290.0,15.0,890
29,Simon Pagenaud,552.0,3.0,890
30,Simona de Silvestro,12.0,32.0,890
31,Takuma Sato,417.0,7.0,890
32,Tony Kanaan,134.0,23.0,890
33,Will Power,459.0,4.0,890
0,Alex Palou,295.0,16.0,891
1,Alexander Rossi,341.0,12.0,891
2,Charlie Kimball,35.0,31.0,891
3,Colton Herta,435.0,5.0,891
4,Conor Daly,182.0,22.0,891
5,Dalton Kellett,182.0,23.0,891
6,Ed Carpenter,131.0,25.0,891
7,Ed Jones,199.0,20.0,891
8,Felix Rosenqvist,324.0,15.0,891
9,Graham Rahal,453.0,4.0,891
10,Helio Castroneves,199.0,21.0,891
11,J.R. Hildebrand,14.0,32.0,891
12,Jack Harvey,292.0,17.0,891
13,James Hinchcliffe,325.0,14.0,891
14,Jimmie Johnson,128.0,26.0,891
15,Josef Newgarden,514.0,2.0,891
16,Juan Pablo Montoya,60.0,29.0,891
17,Marco Andretti,10.0,33.0,891
18,Marcus Ericsson,386.0,10.0,891
19,Max Chilton,151.0,24.0,891
20,Patricio O'Ward,399.0,7.0,891
21,Pietro Fittipaldi,84.0,28.0,891
22,Rinus VeeKay,390.0,9.0,891
23,Romain Grosjean,236.0,19.0,891
24,Ryan Hunter-Reay,340.0,13.0,891
25,Santino Ferrucci,36.0,30.0,891
26,Scott Dixon,604.0,1.0,891
27,Scott McLaughlin,285.0,18.0,891
28,Sebastien Bourdais,350.0,11.0,891
29,Simon Pagenaud,507.0,3.0,891
30,Simona de Silvestro,10.0,34.0,891
31,Takuma Sato,400.0,6.0,891
32,Tony Kanaan,88.0,27.0,891
33,Will Power,397.0,8.0,891
0,Alex Palou,422.0,8.0,892
1,Alexander Rossi,498.0,3.0,892
2,Charlie Kimball,19.0,31.0,892
3,Colton Herta,393.0,9.0,892
4,Conor Daly,187.0,23.0,892
5,Dalton Kellett,192.0,22.0,892
6,Ed Carpenter,64.0,27.0,892
7,Ed Jones,312.0,14.0,892
8,Felix Rosenqvist,233.0,19.0,892
9,Graham Rahal,549.0,2.0,892
10,Helio Castroneves,75.0,26.0,892
11,J.R. Hildebrand,12.0,32.0,892
12,Jack Harvey,301.0,15.0,892
13,James Hinchcliffe,255.0,17.0,892
14,Jimmie Johnson,213.0,20.0,892
15,Josef Newgarden,456.0,5.0,892
16,Juan Pablo Montoya,42.0,29.0,892
17,Marco Andretti,10.0,33.0,892
18,Marcus Ericsson,468.0,4.0,892
19,Max Chilton,235.0,18.0,892
20,Patricio O'Ward,371.0,12.0,892
21,Pietro Fittipaldi,57.0,28.0,892
22,Rinus VeeKay,361.0,13.0,892
23,Romain Grosjean,178.0,24.0,892
24,Ryan Hunter-Reay,285.0,16.0,892
25,Santino Ferrucci,34.0,30.0,892
26,Scott Dixon,584.0,1.0,892
27,Scott McLaughlin,213.0,21.0,892
28,Sebastien Bourdais,436.0,7.0,892
29,Simon Pagenaud,448.0,6.0,892
30,Simona de Silvestro,10.0,34.0,892
31,Takuma Sato,392.0,10.0,892
32,Tony Kanaan,95.0,25.0,892
33,Will Power,382.0,11.0,892
0,Alex Palou,407.0,8.0,893
1,Alexander Rossi,436.0,6.0,893
2,Charlie Kimball,34.0,31.0,893
3,Colton Herta,427.0,7.0,893
4,Conor Daly,185.0,20.0,893
5,Dalton Kellett,150.0,23.0,893
6,Ed Carpenter,89.0,27.0,893
7,Ed Jones,359.0,11.0,893
8,Felix Rosenqvist,270.0,18.0,893
9,Graham Rahal,392.0,9.0,893
10,Helio Castroneves,92.0,26.0,893
11,J.R. Hildebrand,10.0,33.0,893
12,Jack Harvey,380.0,10.0,893
13,James Hinchcliffe,357.0,12.0,893
14,Jimmie Johnson,172.0,22.0,893
15,Josef Newgarden,536.0,2.0,893
16,Juan Pablo Montoya,64.0,28.0,893
17,Marco Andretti,100.0,25.0,893
18,Marcus Ericsson,332.0,15.0,893
19,Max Chilton,125.0,24.0,893
20,Patricio O'Ward,355.0,13.0,893
21,Pietro Fittipaldi,50.0,30.0,893
22,Rinus VeeKay,270.0,19.0,893
23,Romain Grosjean,182.0,21.0,893
24,Ryan Hunter-Reay,330.0,16.0,893
25,Santino Ferrucci,10.0,34.0,893
26,Scott Dixon,599.0,1.0,893
27,Scott McLaughlin,280.0,17.0,893
28,Sebastien Bourdais,439.0,5.0,893
29,Simon Pagenaud,455.0,4.0,893
30,Simona de Silvestro,20.0,32.0,893
31,Takuma Sato,335.0,14.0,893
32,Tony Kanaan,62.0,29.0,893
33,Will Power,478.0,3.0,893
0,Alex Palou,339.0,12.0,894
1,Alexander Rossi,456.0,5.0,894
2,Charlie Kimball,79.0,28.0,894
3,Colton Herta,367.0,10.0,894
4,Conor Daly,240.0,17.0,894
5,Dalton Kellett,172.0,23.0,894
6,Ed Carpenter,94.0,26.0,894
7,Ed Jones,218.0,20.0,894
8,Felix Rosenqvist,235.0,18.0,894
9,Graham Rahal,478.0,3.0,894
10,Helio Castroneves,138.0,25.0,894
11,J.R. Hildebrand,48.0,32.0,894
12,Jack Harvey,229.0,19.0,894
13,James Hinchcliffe,314.0,13.0,894
14,Jimmie Johnson,192.0,21.0,894
15,Josef Newgarden,540.0,2.0,894
16,Juan Pablo Montoya,64.0,31.0,894
17,Marco Andretti,10.0,33.0,894
18,Marcus Ericsson,395.0,9.0,894
19,Max Chilton,179.0,22.0,894
20,Patricio O'Ward,396.0,8.0,894
21,Pietro Fittipaldi,74.0,29.0,894
22,Rinus VeeKay,364.0,11.0,894
23,Romain Grosjean,163.0,24.0,894
24,Ryan Hunter-Reay,430.0,6.0,894
25,Santino Ferrucci,70.0,30.0,894
26,Scott Dixon,672.0,1.0,894
27,Scott McLaughlin,241.0,16.0,894
28,Sebastien Bourdais,305.0,14.0,894
29,Simon Pagenaud,463.0,4.0,894
30,Simona de Silvestro,10.0,34.0,894
31,Takuma Sato,293.0,15.0,894
32,Tony Kanaan,92.0,27.0,894
33,Will Power,422.0,7.0,894
0,Alex Palou,377.0,8.0,895
1,Alexander Rossi,434.0,5.0,895
2,Charlie Kimball,17.0,32.0,895
3,Colton Herta,344.0,11.0,895
4,Conor Daly,264.0,20.0,895
5,Dalton Kellett,327.0,13.0,895
6,Ed Carpenter,72.0,27.0,895
7,Ed Jones,176.0,21.0,895
8,Felix Rosenqvist,289.0,16.0,895
9,Graham Rahal,439.0,4.0,895
10,Helio Castroneves,134.0,24.0,895
11,J.R. Hildebrand,20.0,31.0,895
12,Jack Harvey,277.0,19.0,895
13,James Hinchcliffe,361.0,10.0,895
14,Jimmie Johnson,164.0,23.0,895
15,Josef Newgarden,598.0,2.0,895
16,Juan Pablo Montoya,37.0,29.0,895
17,Marco Andretti,10.0,34.0,895
18,Marcus Ericsson,326.0,14.0,895
19,Max Chilton,125.0,25.0,895
20,Patricio O'Ward,427.0,6.0,895
21,Pietro Fittipaldi,35.0,30.0,895
22,Rinus VeeKay,283.0,17.0,895
23,Romain Grosjean,174.0,22.0,895
24,Ryan Hunter-Reay,312.0,15.0,895
25,Santino Ferrucci,38.0,28.0,895
26,Scott Dixon,668.0,1.0,895
27,Scott McLaughlin,282.0,18.0,895
28,Sebastien Bourdais,419.0,7.0,895
29,Simon Pagenaud,520.0,3.0,895
30,Simona de Silvestro,16.0,33.0,895
31,Takuma Sato,336.0,12.0,895
32,Tony Kanaan,104.0,26.0,895
33,Will Power,377.0,9.0,895
0,Alex Palou,254.0,18.0,896
1,Alexander Rossi,404.0,7.0,896
2,Charlie Kimball,26.0,33.0,896
3,Colton Herta,334.0,12.0,896
4,Conor Daly,277.0,16.0,896
5,Dalton Kellett,193.0,23.0,896
6,Ed Carpenter,54.0,30.0,896
7,Ed Jones,236.0,20.0,896
8,Felix Rosenqvist,252.0,19.0,896
9,Graham Rahal,320.0,14.0,896
10,Helio Castroneves,142.0,24.0,896
11,J.R. Hildebrand,100.0,25.0,896
12,Jack Harvey,303.0,15.0,896
13,James Hinchcliffe,434.0,6.0,896
14,Jimmie Johnson,234.0,21.0,896
15,Josef Newgarden,513.0,3.0,896
16,Juan Pablo Montoya,76.0,27.0,896
17,Marco Andretti,56.0,29.0,896
18,Marcus Ericsson,381.0,8.0,896
19,Max Chilton,95.0,26.0,896
20,Patricio O'Ward,367.0,9.0,896
21,Pietro Fittipaldi,51.0,31.0,896
22,Rinus VeeKay,330.0,13.0,896
23,Romain Grosjean,206.0,22.0,896
24,Ryan Hunter-Reay,337.0,11.0,896
25,Santino Ferrucci,10.0,34.0,896
26,Scott Dixon,635.0,1.0,896
27,Scott McLaughlin,258.0,17.0,896
28,Sebastien Bourdais,454.0,5.0,896
29,Simon Pagenaud,527.0,2.0,896
30,Simona de Silvestro,28.0,32.0,896
31,Takuma Sato,347.0,10.0,896
32,Tony Kanaan,59.0,28.0,896
33,Will Power,489.0,4.0,896
0,Alex Palou,230.0,19.0,897
1,Alexander Rossi,397.0,8.0,897
2,Charlie Kimball,30.0,31.0,897
3,Colton Herta,471.0,4.0,897
4,Conor Daly,186.0,20.0,897
5,Dalton Kellett,236.0,18.0,897
6,Ed Carpenter,44.0,29.0,897
7,Ed Jones,160.0,22.0,897
8,Felix Rosenqvist,411.0,7.0,897
9,Graham Rahal,447.0,5.0,897
10,Helio Castroneves,138.0,23.0,897
11,J.R. Hildebrand,100.0,27.0,897
12,Jack Harvey,340.0,14.0,897
13,James Hinchcliffe,259.0,16.0,897
14,Jimmie Johnson,134.0,25.0,897
15,Josef Newgarden,478.0,3.0,897
16,Juan Pablo Montoya,75.0,28.0,897
17,Marco Andretti,10.0,34.0,897
18,Marcus Ericsson,379.0,9.0,897
19,Max Chilton,137.0,24.0,897
20,Patricio O'Ward,372.0,11.0,897
21,Pietro Fittipaldi,42.0,30.0,897
22,Rinus VeeKay,370.0,12.0,897
23,Romain Grosjean,163.0,21.0,897
24,Ryan Hunter-Reay,302.0,15.0,897
