,driver,totalPoints,chamPos,season
39,Sage Karam,53.0,30.0,591
40,Christian Lundgaard,19.0,36.0,591
41,R.C. Enerson,5.0,42.0,591
0,Alex Palou,552.0,1.0,592
1,Alexander Rossi,322.0,10.0,592
2,Colton Herta,411.0,6.0,592
3,Conor Daly,232.0,18.0,592
4,Dalton Kellett,163.0,23.0,592
5,Ed Jones,225.0,19.0,592
6,Felix Rosenqvist,210.0,20.0,592
7,Graham Rahal,402.0,7.0,592
8,Helio Castroneves,158.0,24.0,592
9,Jack Harvey,295.0,14.0,592
10,James Hinchcliffe,209.0,21.0,592
11,Jimmie Johnson,111.0,26.0,592
12,Josef Newgarden,499.0,2.0,592
13,Marcus Ericsson,442.0,5.0,592
14,Max Chilton,169.0,22.0,592
15,Patricio O'Ward,489.0,3.0,592
16,Rinus VeeKay,316.0,12.0,592
17,Romain Grosjean,298.0,13.0,592
18,Ryan Hunter-Reay,289.0,16.0,592
19,Scott Dixon,465.0,4.0,592
20,Scott McLaughlin,294.0,15.0,592
21,Sebastien Bourdais,249.0,17.0,592
22,Simon Pagenaud,377.0,8.0,592
23,Takuma Sato,321.0,11.0,592
24,Will Power,354.0,9.0,592
25,J.R. Hildebrand,30.0,33.0,592
26,Charlie Kimball,8.0,40.0,592
27,Marco Andretti,22.0,35.0,592
28,Juan Pablo Montoya,53.0,29.0,592
29,Tony Kanaan,96.0,28.0,592
30,Pietro Fittipaldi,34.0,32.0,592
31,Ed Carpenter,107.0,27.0,592
32,Simona de Silvestro,10.0,37.0,592
33,Santino Ferrucci,146.0,25.0,592
34,Oliver Askew,52.0,31.0,592
35,Kevin Magnussen,7.0,41.0,592
36,Cody Ware,26.0,34.0,592
37,Ryan Norman,10.0,38.0,592
38,Stefan Wilson,10.0,39.0,592
39,Sage Karam,53.0,30.0,592
40,Christian Lundgaard,19.0,36.0,592
41,R.C. Enerson,5.0,42.0,592
0,Alex Palou,537.0,1.0,593
1,Alexander Rossi,334.0,10.0,593
2,Colton Herta,415.0,6.0,593
3,Conor Daly,241.0,18.0,593
4,Dalton Kellett,146.0,23.0,593
5,Ed Jones,222.0,19.0,593
6,Felix Rosenqvist,194.0,21.0,593
7,Graham Rahal,409.0,7.0,593
8,Helio Castroneves,173.0,22.0,593
9,Jack Harvey,291.0,14.0,593
10,James Hinchcliffe,212.0,20.0,593
11,Jimmie Johnson,123.0,26.0,593
12,Josef Newgarden,486.0,4.0,593
13,Marcus Ericsson,470.0,5.0,593
14,Max Chilton,130.0,25.0,593
15,Patricio O'Ward,514.0,2.0,593
16,Rinus VeeKay,308.0,12.0,593
17,Romain Grosjean,290.0,15.0,593
18,Ryan Hunter-Reay,261.0,16.0,593
19,Scott Dixon,495.0,3.0,593
20,Scott McLaughlin,308.0,13.0,593
21,Sebastien Bourdais,250.0,17.0,593
22,Simon Pagenaud,367.0,8.0,593
23,Takuma Sato,320.0,11.0,593
24,Will Power,356.0,9.0,593
25,J.R. Hildebrand,30.0,33.0,593
26,Charlie Kimball,8.0,40.0,593
27,Marco Andretti,22.0,35.0,593
28,Juan Pablo Montoya,53.0,29.0,593
29,Tony Kanaan,96.0,28.0,593
30,Pietro Fittipaldi,34.0,32.0,593
31,Ed Carpenter,107.0,27.0,593
32,Simona de Silvestro,10.0,37.0,593
33,Santino Ferrucci,146.0,24.0,593
34,Oliver Askew,52.0,31.0,593
35,Kevin Magnussen,7.0,41.0,593
36,Cody Ware,26.0,34.0,593
37,Ryan Norman,10.0,38.0,593
38,Stefan Wilson,10.0,39.0,593
39,Sage Karam,53.0,30.0,593
40,Christian Lundgaard,19.0,36.0,593
41,R.C. Enerson,5.0,42.0,593
0,Alex Palou,557.0,1.0,594
1,Alexander Rossi,316.0,11.0,594
2,Colton Herta,419.0,6.0,594
3,Conor Daly,235.0,18.0,594
4,Dalton Kellett,187.0,22.0,594
5,Ed Jones,222.0,19.0,594
6,Felix Rosenqvist,198.0,21.0,594
7,Graham Rahal,388.0,7.0,594
8,Helio Castroneves,163.0,23.0,594
9,Jack Harvey,299.0,14.0,594
10,James Hinchcliffe,217.0,20.0,594
11,Jimmie Johnson,123.0,26.0,594
12,Josef Newgarden,493.0,3.0,594
13,Marcus Ericsson,449.0,5.0,594
14,Max Chilton,134.0,25.0,594
15,Patricio O'Ward,508.0,2.0,594
16,Rinus VeeKay,311.0,12.0,594
17,Romain Grosjean,271.0,16.0,594
18,Ryan Hunter-Reay,279.0,15.0,594
19,Scott Dixon,477.0,4.0,594
20,Scott McLaughlin,308.0,13.0,594
21,Sebastien Bourdais,245.0,17.0,594
22,Simon Pagenaud,359.0,9.0,594
23,Takuma Sato,322.0,10.0,594
24,Will Power,372.0,8.0,594
25,J.R. Hildebrand,30.0,33.0,594
26,Charlie Kimball,8.0,40.0,594
27,Marco Andretti,22.0,35.0,594
28,Juan Pablo Montoya,53.0,29.0,594
29,Tony Kanaan,96.0,28.0,594
30,Pietro Fittipaldi,34.0,32.0,594
31,Ed Carpenter,107.0,27.0,594
32,Simona de Silvestro,10.0,37.0,594
33,Santino Ferrucci,146.0,24.0,594
34,Oliver Askew,52.0,31.0,594
35,Kevin Magnussen,7.0,41.0,594
36,Cody Ware,26.0,34.0,594
37,Ryan Norman,10.0,38.0,594
38,Stefan Wilson,10.0,39.0,594
39,Sage Karam,53.0,30.0,594
40,Christian Lundgaard,19.0,36.0,594
41,R.C. Enerson,5.0,42.0,594
0,Alex Palou,536.0,1.0,595
1,Alexander Rossi,339.0,10.0,595
2,Colton Herta,442.0,6.0,595
3,Conor Daly,241.0,18.0,595
4,Dalton Kellett,167.0,22.0,595
5,Ed Jones,241.0,19.0,595
6,Felix Rosenqvist,212.0,21.0,595
7,Graham Rahal,386.0,7.0,595
8,Helio Castroneves,161.0,23.0,595
9,Jack Harvey,286.0,14.0,595
10,James Hinchcliffe,217.0,20.0,595
11,Jimmie Johnson,112.0,26.0,595
12,Josef Newgarden,478.0,4.0,595
13,Marcus Ericsson,480.0,3.0,595
14,Max Chilton,126.0,25.0,595
15,Patricio O'Ward,492.0,2.0,595
16,Rinus VeeKay,309.0,13.0,595
17,Romain Grosjean,282.0,15.0,595
18,Ryan Hunter-Reay,257.0,16.0,595
19,Scott Dixon,473.0,5.0,595
20,Scott McLaughlin,318.0,11.0,595
21,Sebastien Bourdais,254.0,17.0,595
22,Simon Pagenaud,371.0,8.0,595
23,Takuma Sato,313.0,12.0,595
24,Will Power,359.0,9.0,595
25,J.R. Hildebrand,30.0,33.0,595
26,Charlie Kimball,8.0,40.0,595
27,Marco Andretti,22.0,35.0,595
28,Juan Pablo Montoya,53.0,29.0,595
29,Tony Kanaan,96.0,28.0,595
30,Pietro Fittipaldi,34.0,32.0,595
31,Ed Carpenter,107.0,27.0,595
32,Simona de Silvestro,10.0,37.0,595
33,Santino Ferrucci,146.0,24.0,595
34,Oliver Askew,52.0,31.0,595
35,Kevin Magnussen,7.0,41.0,595
36,Cody Ware,26.0,34.0,595
37,Ryan Norman,10.0,38.0,595
38,Stefan Wilson,10.0,39.0,595
39,Sage Karam,53.0,30.0,595
40,Christian Lundgaard,19.0,36.0,595
41,R.C. Enerson,5.0,42.0,595
0,Alex Palou,523.0,1.0,596
1,Alexander Rossi,313.0,12.0,596
2,Colton Herta,418.0,6.0,596
3,Conor Daly,234.0,18.0,596
4,Dalton Kellett,161.0,23.0,596
5,Ed Jones,220.0,20.0,596
6,Felix Rosenqvist,223.0,19.0,596
7,Graham Rahal,391.0,8.0,596
8,Helio Castroneves,179.0,22.0,596
9,Jack Harvey,307.0,13.0,596
10,James Hinchcliffe,215.0,21.0,596
11,Jimmie Johnson,113.0,26.0,596
12,Josef Newgarden,476.0,3.0,596
13,Marcus Ericsson,458.0,5.0,596
14,Max Chilton,134.0,25.0,596
15,Patricio O'Ward,512.0,2.0,596
16,Rinus VeeKay,322.0,11.0,596
17,Romain Grosjean,288.0,15.0,596
18,Ryan Hunter-Reay,259.0,16.0,596
19,Scott Dixon,465.0,4.0,596
20,Scott McLaughlin,298.0,14.0,596
21,Sebastien Bourdais,248.0,17.0,596
22,Simon Pagenaud,393.0,7.0,596
23,Takuma Sato,352.0,9.0,596
24,Will Power,350.0,10.0,596
25,J.R. Hildebrand,30.0,33.0,596
26,Charlie Kimball,8.0,40.0,596
27,Marco Andretti,22.0,35.0,596
28,Juan Pablo Montoya,53.0,29.0,596
29,Tony Kanaan,96.0,28.0,596
30,Pietro Fittipaldi,34.0,32.0,596
31,Ed Carpenter,107.0,27.0,596
32,Simona de Silvestro,10.0,37.0,596
33,Santino Ferrucci,146.0,24.0,596
34,Oliver Askew,52.0,31.0,596
35,Kevin Magnussen,7.0,41.0,596
36,Cody Ware,26.0,34.0,596
37,Ryan Norman,10.0,38.0,596
38,Stefan Wilson,10.0,39.0,596
39,Sage Karam,53.0,30.0,596
40,Christian Lundgaard,19.0,36.0,596
41,R.C. Enerson,5.0,42.0,596
0,Alex Palou,537.0,1.0,597
1,Alexander Rossi,318.0,12.0,597
2,Colton Herta,419.0,7.0,597
3,Conor Daly,235.0,19.0,597
4,Dalton Kellett,149.0,23.0,597
5,Ed Jones,243.0,18.0,597
6,Felix Rosenqvist,193.0,21.0,597
7,Graham Rahal,424.0,6.0,597
8,Helio Castroneves,155.0,22.0,597
9,Jack Harvey,297.0,14.0,597
10,James Hinchcliffe,214.0,20.0,597
11,Jimmie Johnson,125.0,25.0,597
12,Josef Newgarden,501.0,2.0,597
13,Marcus Ericsson,465.0,5.0,597
14,Max Chilton,125.0,26.0,597
15,Patricio O'Ward,495.0,3.0,597
16,Rinus VeeKay,321.0,11.0,597
17,Romain Grosjean,288.0,15.0,597
18,Ryan Hunter-Reay,256.0,17.0,597
19,Scott Dixon,485.0,4.0,597
20,Scott McLaughlin,301.0,13.0,597
21,Sebastien Bourdais,258.0,16.0,597
22,Simon Pagenaud,364.0,8.0,597
23,Takuma Sato,328.0,10.0,597
24,Will Power,356.0,9.0,597
25,J.R. Hildebrand,30.0,33.0,597
26,Charlie Kimball,8.0,40.0,597
27,Marco Andretti,22.0,35.0,597
28,Juan Pablo Montoya,53.0,29.0,597
29,Tony Kanaan,96.0,28.0,597
30,Pietro Fittipaldi,34.0,32.0,597
31,Ed Carpenter,107.0,27.0,597
32,Simona de Silvestro,10.0,37.0,597
33,Santino Ferrucci,146.0,24.0,597
34,Oliver Askew,52.0,31.0,597
35,Kevin Magnussen,7.0,41.0,597
36,Cody Ware,26.0,34.0,597
37,Ryan Norman,10.0,38.0,597
38,Stefan Wilson,10.0,39.0,597
39,Sage Karam,53.0,30.0,597
40,Christian Lundgaard,19.0,36.0,597
41,R.C. Enerson,5.0,42.0,597
0,Alex Palou,534.0,1.0,598
1,Alexander Rossi,332.0,11.0,598
2,Colton Herta,418.0,6.0,598
3,Conor Daly,248.0,18.0,598
4,Dalton Kellett,163.0,23.0,598
5,Ed Jones,223.0,19.0,598
6,Felix Rosenqvist,194.0,21.0,598
7,Graham Rahal,389.0,7.0,598
8,Helio Castroneves,166.0,22.0,598
9,Jack Harvey,288.0,14.0,598
10,James Hinchcliffe,215.0,20.0,598
11,Jimmie Johnson,100.0,27.0,598
12,Josef Newgarden,519.0,2.0,598
13,Marcus Ericsson,450.0,5.0,598
14,Max Chilton,133.0,25.0,598
15,Patricio O'Ward,506.0,3.0,598
16,Rinus VeeKay,338.0,10.0,598
17,Romain Grosjean,278.0,16.0,598
18,Ryan Hunter-Reay,279.0,15.0,598
19,Scott Dixon,458.0,4.0,598
20,Scott McLaughlin,318.0,12.0,598
21,Sebastien Bourdais,274.0,17.0,598
22,Simon Pagenaud,371.0,8.0,598
23,Takuma Sato,312.0,13.0,598
24,Will Power,346.0,9.0,598
25,J.R. Hildebrand,30.0,33.0,598
26,Charlie Kimball,8.0,40.0,598
27,Marco Andretti,22.0,35.0,598
28,Juan Pablo Montoya,53.0,29.0,598
29,Tony Kanaan,96.0,28.0,598
30,Pietro Fittipaldi,34.0,32.0,598
31,Ed Carpenter,107.0,26.0,598
32,Simona de Silvestro,10.0,37.0,598
33,Santino Ferrucci,146.0,24.0,598
34,Oliver Askew,52.0,31.0,598
35,Kevin Magnussen,7.0,41.0,598
36,Cody Ware,26.0,34.0,598
37,Ryan Norman,10.0,38.0,598
38,Stefan Wilson,10.0,39.0,598
39,Sage Karam,53.0,30.0,598
40,Christian Lundgaard,19.0,36.0,598
41,R.C. Enerson,5.0,42.0,598
0,Alex Palou,531.0,1.0,599
1,Alexander Rossi,323.0,11.0,599
2,Colton Herta,413.0,6.0,599
3,Conor Daly,235.0,18.0,599
4,Dalton Kellett,155.0,23.0,599
5,Ed Jones,222.0,19.0,599
6,Felix Rosenqvist,196.0,21.0,599
7,Graham Rahal,406.0,7.0,599
8,Helio Castroneves,159.0,22.0,599
9,Jack Harvey,291.0,14.0,599
10,James Hinchcliffe,210.0,20.0,599
11,Jimmie Johnson,110.0,26.0,599
12,Josef Newgarden,504.0,3.0,599
13,Marcus Ericsson,454.0,5.0,599
14,Max Chilton,149.0,24.0,599
15,Patricio O'Ward,508.0,2.0,599
16,Rinus VeeKay,316.0,13.0,599
17,Romain Grosjean,288.0,15.0,599
18,Ryan Hunter-Reay,266.0,17.0,599
19,Scott Dixon,473.0,4.0,599
20,Scott McLaughlin,336.0,10.0,599
21,Sebastien Bourdais,274.0,16.0,599
22,Simon Pagenaud,373.0,8.0,599
23,Takuma Sato,318.0,12.0,599
24,Will Power,342.0,9.0,599
25,J.R. Hildebrand,30.0,33.0,599
26,Charlie Kimball,8.0,40.0,599
27,Marco Andretti,22.0,35.0,599
28,Juan Pablo Montoya,53.0,29.0,599
29,Tony Kanaan,96.0,28.0,599
30,Pietro Fittipaldi,34.0,32.0,599
31,Ed Carpenter,107.0,27.0,599
32,Simona de Silvestro,10.0,37.0,599
33,Santino Ferrucci,146.0,25.0,599
34,Oliver Askew,52.0,31.0,599
35,Kevin Magnussen,7.0,41.0,599
36,Cody Ware,26.0,34.0,599
37,Ryan Norman,10.0,38.0,599
38,Stefan Wilson,10.0,39.0,599
39,Sage Karam,53.0,30.0,599
40,Christian Lundgaard,19.0,36.0,599
41,R.C. Enerson,5.0,42.0,599
0,Alex Palou,529.0,2.0,600
1,Alexander Rossi,320.0,11.0,600
2,Colton Herta,415.0,6.0,600
3,Conor Daly,236.0,18.0,600
4,Dalton Kellett,145.0,24.0,600
5,Ed Jones,221.0,19.0,600
6,Felix Rosenqvist,206.0,21.0,600
7,Graham Rahal,409.0,7.0,600
8,Helio Castroneves,158.0,22.0,600
9,Jack Harvey,295.0,14.0,600
10,James Hinchcliffe,213.0,20.0,600
11,Jimmie Johnson,115.0,26.0,600
12,Josef Newgarden,497.0,3.0,600
13,Marcus Ericsson,449.0,5.0,600
14,Max Chilton,124.0,25.0,600
15,Patricio O'Ward,532.0,1.0,600
16,Rinus VeeKay,325.0,10.0,600
17,Romain Grosjean,273.0,16.0,600
18,Ryan Hunter-Reay,275.0,15.0,600
19,Scott Dixon,475.0,4.0,600
20,Scott McLaughlin,310.0,13.0,600
21,Sebastien Bourdais,266.0,17.0,600
22,Simon Pagenaud,393.0,8.0,600
23,Takuma Sato,317.0,12.0,600
24,Will Power,354.0,9.0,600
25,J.R. Hildebrand,30.0,33.0,600
26,Charlie Kimball,8.0,40.0,600
27,Marco Andretti,22.0,35.0,600
28,Juan Pablo Montoya,53.0,29.0,600
29,Tony Kanaan,96.0,28.0,600
30,Pietro Fittipaldi,34.0,32.0,600
31,Ed Carpenter,107.0,27.0,600
32,Simona de Silvestro,10.0,37.0,600
33,Santino Ferrucci,146.0,23.0,600
34,Oliver Askew,52.0,31.0,600
35,Kevin Magnussen,7.0,41.0,600
36,Cody Ware,26.0,34.0,600
37,Ryan Norman,10.0,38.0,600
38,Stefan Wilson,10.0,39.0,600
39,Sage Karam,53.0,30.0,600
40,Christian Lundgaard,19.0,36.0,600
41,R.C. Enerson,5.0,42.0,600
0,Alex Palou,529.0,1.0,601
1,Alexander Rossi,336.0,10.0,601
2,Colton Herta,424.0,6.0,601
3,Conor Daly,261.0,18.0,601
4,Dalton Kellett,147.0,23.0,601
5,Ed Jones,224.0,19.0,601
6,Felix Rosenqvist,203.0,21.0,601
7,Graham Rahal,400.0,7.0,601
8,Helio Castroneves,175.0,22.0,601
9,Jack Harvey,297.0,13.0,601
10,James Hinchcliffe,224.0,20.0,601
11,Jimmie Johnson,112.0,26.0,601
12,Josef Newgarden,509.0,2.0,601
13,Marcus Ericsson,460.0,4.0,601
14,Max Chilton,126.0,25.0,601
15,Patricio O'Ward,495.0,3.0,601
16,Rinus VeeKay,311.0,11.0,601
17,Romain Grosjean,290.0,15.0,601
18,Ryan Hunter-Reay,267.0,17.0,601
19,Scott Dixon,459.0,5.0,601
20,Scott McLaughlin,291.0,14.0,601
21,Sebastien Bourdais,284.0,16.0,601
22,Simon Pagenaud,372.0,8.0,601
23,Takuma Sato,308.0,12.0,601
24,Will Power,348.0,9.0,601
25,J.R. Hildebrand,30.0,33.0,601
26,Charlie Kimball,8.0,40.0,601
27,Marco Andretti,22.0,35.0,601
28,Juan Pablo Montoya,53.0,29.0,601
29,Tony Kanaan,96.0,28.0,601
30,Pietro Fittipaldi,34.0,32.0,601
31,Ed Carpenter,107.0,27.0,601
32,Simona de Silvestro,10.0,37.0,601
33,Santino Ferrucci,146.0,24.0,601
34,Oliver Askew,52.0,31.0,601
35,Kevin Magnussen,7.0,41.0,601
36,Cody Ware,26.0,34.0,601
37,Ryan Norman,10.0,38.0,601
38,Stefan Wilson,10.0,39.0,601
39,Sage Karam,53.0,30.0,601
40,Christian Lundgaard,19.0,36.0,601
41,R.C. Enerson,5.0,42.0,601
0,Alex Palou,524.0,1.0,602
1,Alexander Rossi,339.0,10.0,602
2,Colton Herta,411.0,6.0,602
3,Conor Daly,258.0,17.0,602
4,Dalton Kellett,154.0,23.0,602
5,Ed Jones,223.0,19.0,602
6,Felix Rosenqvist,204.0,21.0,602
7,Graham Rahal,386.0,7.0,602
8,Helio Castroneves,158.0,22.0,602
9,Jack Harvey,287.0,14.0,602
10,James Hinchcliffe,222.0,20.0,602
11,Jimmie Johnson,119.0,26.0,602
12,Josef Newgarden,509.0,2.0,602
13,Marcus Ericsson,480.0,4.0,602
14,Max Chilton,124.0,25.0,602
15,Patricio O'Ward,502.0,3.0,602
16,Rinus VeeKay,317.0,11.0,602
17,Romain Grosjean,279.0,15.0,602
18,Ryan Hunter-Reay,275.0,16.0,602
19,Scott Dixon,464.0,5.0,602
20,Scott McLaughlin,316.0,13.0,602
21,Sebastien Bourdais,256.0,18.0,602
22,Simon Pagenaud,381.0,8.0,602
23,Takuma Sato,317.0,12.0,602
24,Will Power,347.0,9.0,602
25,J.R. Hildebrand,30.0,33.0,602
26,Charlie Kimball,8.0,40.0,602
27,Marco Andretti,22.0,35.0,602
28,Juan Pablo Montoya,53.0,29.0,602
29,Tony Kanaan,96.0,28.0,602
30,Pietro Fittipaldi,34.0,32.0,602
31,Ed Carpenter,107.0,27.0,602
32,Simona de Silvestro,10.0,37.0,602
33,Santino Ferrucci,146.0,24.0,602
34,Oliver Askew,52.0,31.0,602
35,Kevin Magnussen,7.0,41.0,602
36,Cody Ware,26.0,34.0,602
37,Ryan Norman,10.0,38.0,602
38,Stefan Wilson,10.0,39.0,602
39,Sage Karam,53.0,30.0,602
40,Christian Lundgaard,19.0,36.0,602
41,R.C. Enerson,5.0,42.0,602
0,Alex Palou,535.0,1.0,603
1,Alexander Rossi,330.0,10.0,603
2,Colton Herta,430.0,6.0,603
3,Conor Daly,232.0,19.0,603
4,Dalton Kellett,142.0,24.0,603
5,Ed Jones,237.0,18.0,603
6,Felix Rosenqvist,218.0,20.0,603
7,Graham Rahal,389.0,7.0,603
8,Helio Castroneves,157.0,22.0,603
9,Jack Harvey,289.0,14.0,603
10,James Hinchcliffe,211.0,21.0,603
11,Jimmie Johnson,112.0,26.0,603
12,Josef Newgarden,519.0,2.0,603
13,Marcus Ericsson,442.0,5.0,603
14,Max Chilton,130.0,25.0,603
15,Patricio O'Ward,517.0,3.0,603
16,Rinus VeeKay,323.0,11.0,603
17,Romain Grosjean,285.0,15.0,603
18,Ryan Hunter-Reay,273.0,16.0,603
19,Scott Dixon,485.0,4.0,603
20,Scott McLaughlin,295.0,13.0,603
21,Sebastien Bourdais,247.0,17.0,603
22,Simon Pagenaud,385.0,8.0,603
23,Takuma Sato,316.0,12.0,603
24,Will Power,353.0,9.0,603
25,J.R. Hildebrand,30.0,33.0,603
26,Charlie Kimball,8.0,40.0,603
27,Marco Andretti,22.0,35.0,603
28,Juan Pablo Montoya,53.0,29.0,603
29,Tony Kanaan,96.0,28.0,603
30,Pietro Fittipaldi,34.0,32.0,603
31,Ed Carpenter,107.0,27.0,603
32,Simona de Silvestro,10.0,37.0,603
33,Santino Ferrucci,146.0,23.0,603
34,Oliver Askew,52.0,31.0,603
35,Kevin Magnussen,7.0,41.0,603
36,Cody Ware,26.0,34.0,603
37,Ryan Norman,10.0,38.0,603
38,Stefan Wilson,10.0,39.0,603
39,Sage Karam,53.0,30.0,603
40,Christian Lundgaard,19.0,36.0,603
41,R.C. Enerson,5.0,42.0,603
0,Alex Palou,543.0,1.0,604
1,Alexander Rossi,332.0,11.0,604
2,Colton Herta,412.0,6.0,604
3,Conor Daly,239.0,18.0,604
4,Dalton Kellett,156.0,23.0,604
5,Ed Jones,222.0,19.0,604
6,Felix Rosenqvist,193.0,21.0,604
7,Graham Rahal,404.0,7.0,604
8,Helio Castroneves,171.0,22.0,604
9,Jack Harvey,298.0,14.0,604
10,James Hinchcliffe,215.0,20.0,604
11,Jimmie Johnson,127.0,26.0,604
12,Josef Newgarden,491.0,4.0,604
13,Marcus Ericsson,442.0,5.0,604
14,Max Chilton,139.0,25.0,604
15,Patricio O'Ward,496.0,2.0,604
16,Rinus VeeKay,338.0,10.0,604
17,Romain Grosjean,284.0,15.0,604
18,Ryan Hunter-Reay,258.0,16.0,604
19,Scott Dixon,495.0,3.0,604
20,Scott McLaughlin,302.0,13.0,604
21,Sebastien Bourdais,240.0,17.0,604
22,Simon Pagenaud,368.0,9.0,604
23,Takuma Sato,310.0,12.0,604
24,Will Power,377.0,8.0,604
25,J.R. Hildebrand,30.0,33.0,604
26,Charlie Kimball,8.0,40.0,604
27,Marco Andretti,22.0,35.0,604
28,Juan Pablo Montoya,53.0,29.0,604
29,Tony Kanaan,96.0,28.0,604
30,Pietro Fittipaldi,34.0,32.0,604
31,Ed Carpenter,107.0,27.0,604
32,Simona de Silvestro,10.0,37.0,604
33,Santino Ferrucci,146.0,24.0,604
34,Oliver Askew,52.0,31.0,604
35,Kevin Magnussen,7.0,41.0,604
36,Cody Ware,26.0,34.0,604
37,Ryan Norman,10.0,38.0,604
38,Stefan Wilson,10.0,39.0,604
39,Sage Karam,53.0,30.0,604
40,Christian Lundgaard,19.0,36.0,604
41,R.C. Enerson,5.0,42.0,604
0,Alex Palou,549.0,1.0,605
1,Alexander Rossi,313.0,13.0,605
2,Colton Herta,422.0,6.0,605
3,Conor Daly,252.0,17.0,605
4,Dalton Kellett,142.0,24.0,605
5,Ed Jones,223.0,20.0,605
6,Felix Rosenqvist,228.0,19.0,605
7,Graham Rahal,398.0,7.0,605
8,Helio Castroneves,158.0,22.0,605
9,Jack Harvey,331.0,10.0,605
10,James Hinchcliffe,216.0,21.0,605
11,Jimmie Johnson,102.0,27.0,605
12,Josef Newgarden,499.0,3.0,605
13,Marcus Ericsson,446.0,5.0,605
14,Max Chilton,132.0,25.0,605
15,Patricio O'Ward,510.0,2.0,605
16,Rinus VeeKay,317.0,12.0,605
17,Romain Grosjean,276.0,15.0,605
18,Ryan Hunter-Reay,264.0,16.0,605
19,Scott Dixon,462.0,4.0,605
20,Scott McLaughlin,292.0,14.0,605
21,Sebastien Bourdais,252.0,18.0,605
22,Simon Pagenaud,388.0,8.0,605
23,Takuma Sato,324.0,11.0,605
24,Will Power,356.0,9.0,605
25,J.R. Hildebrand,30.0,33.0,605
26,Charlie Kimball,8.0,40.0,605
27,Marco Andretti,22.0,35.0,605
28,Juan Pablo Montoya,53.0,29.0,605
29,Tony Kanaan,96.0,28.0,605
30,Pietro Fittipaldi,34.0,32.0,605
31,Ed Carpenter,107.0,26.0,605
32,Simona de Silvestro,10.0,37.0,605
33,Santino Ferrucci,146.0,23.0,605
34,Oliver Askew,52.0,31.0,605
35,Kevin Magnussen,7.0,41.0,605
36,Cody Ware,26.0,34.0,605
37,Ryan Norman,10.0,38.0,605
38,Stefan Wilson,10.0,39.0,605
39,Sage Karam,53.0,30.0,605
40,Christian Lundgaard,19.0,36.0,605
41,R.C. Enerson,5.0,42.0,605
0,Alex Palou,529.0,1.0,606
1,Alexander Rossi,313.0,11.0,606
2,Colton Herta,418.0,7.0,606
3,Conor Daly,237.0,18.0,606
4,Dalton Kellett,142.0,24.0,606
5,Ed Jones,232.0,19.0,606
6,Felix Rosenqvist,208.0,21.0,606
7,Graham Rahal,424.0,6.0,606
8,Helio Castroneves,175.0,22.0,606
9,Jack Harvey,288.0,14.0,606
10,James Hinchcliffe,212.0,20.0,606
11,Jimmie Johnson,110.0,26.0,606
12,Josef Newgarden,495.0,3.0,606
13,Marcus Ericsson,460.0,5.0,606
14,Max Chilton,129.0,25.0,606
15,Patricio O'Ward,517.0,2.0,606
16,Rinus VeeKay,309.0,12.0,606
17,Romain Grosjean,280.0,16.0,606
18,Ryan Hunter-Reay,281.0,15.0,606
19,Scott Dixon,485.0,4.0,606
20,Scott McLaughlin,304.0,13.0,606
21,Sebastien Bourdais,247.0,17.0,606
22,Simon Pagenaud,377.0,8.0,606
23,Takuma Sato,324.0,10.0,606
24,Will Power,356.0,9.0,606
25,J.R. Hildebrand,30.0,33.0,606
26,Charlie Kimball,8.0,40.0,606
27,Marco Andretti,22.0,35.0,606
28,Juan Pablo Montoya,53.0,29.0,606
29,Tony Kanaan,96.0,28.0,606
30,Pietro Fittipaldi,34.0,32.0,606
31,Ed Carpenter,107.0,27.0,606
32,Simona de Silvestro,10.0,37.0,606
33,Santino Ferrucci,146.0,23.0,606
34,Oliver Askew,52.0,31.0,606
35,Kevin Magnussen,7.0,41.0,606
36,Cody Ware,26.0,34.0,606
37,Ryan Norman,10.0,38.0,606
38,Stefan Wilson,10.0,39.0,606
39,Sage Karam,53.0,30.0,606
40,Christian Lundgaard,19.0,36.0,606
41,R.C. Enerson,5.0,42.0,606
0,Alex Palou,536.0,1.0,607
1,Alexander Rossi,311.0,12.0,607
2,Colton Herta,430.0,6.0,607
3,Conor Daly,232.0,19.0,607
4,Dalton Kellett,145.0,24.0,607
5,Ed Jones,220.0,20.0,607
6,Felix Rosenqvist,206.0,21.0,607
7,Graham Rahal,394.0,7.0,607
8,Helio Castroneves,158.0,22.0,607
9,Jack Harvey,293.0,15.0,607
10,James Hinchcliffe,234.0,18.0,607
11,Jimmie Johnson,119.0,26.0,607
12,Josef Newgarden,495.0,3.0,607
13,Marcus Ericsson,470.0,4.0,607
14,Max Chilton,134.0,25.0,607
15,Patricio O'Ward,514.0,2.0,607
16,Rinus VeeKay,313.0,11.0,607
17,Romain Grosjean,283.0,16.0,607
18,Ryan Hunter-Reay,299.0,13.0,607
19,Scott Dixon,467.0,5.0,607
20,Scott McLaughlin,295.0,14.0,607
21,Sebastien Bourdais,269.0,17.0,607
22,Simon Pagenaud,366.0,8.0,607
23,Takuma Sato,316.0,10.0,607
24,Will Power,353.0,9.0,607
25,J.R. Hildebrand,30.0,33.0,607
26,Charlie Kimball,8.0,40.0,607
27,Marco Andretti,22.0,35.0,607
28,Juan Pablo Montoya,53.0,29.0,607
29,Tony Kanaan,96.0,28.0,607
30,Pietro Fittipaldi,34.0,32.0,607
