,driver,totalPoints,chamPos,season
8,Graham Rahal,407.0,8.0,445
9,Helio Castroneves,181.0,21.0,445
10,Jack Harvey,285.0,15.0,445
11,James Hinchcliffe,226.0,19.0,445
12,Jimmie Johnson,102.0,26.0,445
13,Josef Newgarden,488.0,4.0,445
14,Marcus Ericsson,433.0,6.0,445
15,Max Chilton,106.0,25.0,445
16,Patricio O'Ward,504.0,3.0,445
17,Pietro Fittipaldi,48.0,28.0,445
18,Rinus VeeKay,431.0,7.0,445
19,Romain Grosjean,257.0,16.0,445
20,Ryan Hunter-Reay,291.0,14.0,445
21,Scott Dixon,514.0,2.0,445
22,Scott McLaughlin,326.0,11.0,445
23,Sebastien Bourdais,243.0,17.0,445
24,Simon Pagenaud,445.0,5.0,445
25,Takuma Sato,360.0,9.0,445
26,Tony Kanaan,87.0,27.0,445
27,Will Power,308.0,13.0,445
0,Alex Palou,508.0,2.0,446
1,Alexander Rossi,325.0,12.0,446
2,Colton Herta,344.0,10.0,446
3,Conor Daly,193.0,20.0,446
4,Dalton Kellett,165.0,23.0,446
5,Ed Carpenter,115.0,26.0,446
6,Ed Jones,182.0,22.0,446
7,Felix Rosenqvist,218.0,19.0,446
8,Graham Rahal,432.0,6.0,446
9,Helio Castroneves,247.0,18.0,446
10,Jack Harvey,270.0,15.0,446
11,James Hinchcliffe,189.0,21.0,446
12,Jimmie Johnson,118.0,25.0,446
13,Josef Newgarden,485.0,3.0,446
14,Marcus Ericsson,425.0,7.0,446
15,Max Chilton,119.0,24.0,446
16,Patricio O'Ward,481.0,4.0,446
17,Pietro Fittipaldi,43.0,28.0,446
18,Rinus VeeKay,345.0,8.0,446
19,Romain Grosjean,302.0,14.0,446
20,Ryan Hunter-Reay,252.0,17.0,446
21,Scott Dixon,545.0,1.0,446
22,Scott McLaughlin,306.0,13.0,446
23,Sebastien Bourdais,256.0,16.0,446
24,Simon Pagenaud,469.0,5.0,446
25,Takuma Sato,332.0,11.0,446
26,Tony Kanaan,92.0,27.0,446
27,Will Power,345.0,9.0,446
0,Alex Palou,488.0,4.0,447
1,Alexander Rossi,356.0,11.0,447
2,Colton Herta,360.0,9.0,447
3,Conor Daly,227.0,19.0,447
4,Dalton Kellett,137.0,24.0,447
5,Ed Carpenter,109.0,26.0,447
6,Ed Jones,185.0,21.0,447
7,Felix Rosenqvist,183.0,22.0,447
8,Graham Rahal,449.0,5.0,447
9,Helio Castroneves,241.0,16.0,447
10,Jack Harvey,241.0,17.0,447
11,James Hinchcliffe,243.0,15.0,447
12,Jimmie Johnson,147.0,23.0,447
13,Josef Newgarden,501.0,3.0,447
14,Marcus Ericsson,403.0,8.0,447
15,Max Chilton,114.0,25.0,447
16,Patricio O'Ward,509.0,2.0,447
17,Pietro Fittipaldi,41.0,28.0,447
18,Rinus VeeKay,406.0,7.0,447
19,Romain Grosjean,236.0,18.0,447
20,Ryan Hunter-Reay,226.0,20.0,447
21,Scott Dixon,548.0,1.0,447
22,Scott McLaughlin,297.0,13.0,447
23,Sebastien Bourdais,250.0,14.0,447
24,Simon Pagenaud,427.0,6.0,447
25,Takuma Sato,360.0,10.0,447
26,Tony Kanaan,91.0,27.0,447
27,Will Power,328.0,12.0,447
0,Alex Palou,512.0,2.0,448
1,Alexander Rossi,325.0,11.0,448
2,Colton Herta,384.0,8.0,448
3,Conor Daly,234.0,17.0,448
4,Dalton Kellett,132.0,24.0,448
5,Ed Carpenter,115.0,25.0,448
6,Ed Jones,186.0,21.0,448
7,Felix Rosenqvist,167.0,22.0,448
8,Graham Rahal,432.0,5.0,448
9,Helio Castroneves,231.0,18.0,448
10,Jack Harvey,258.0,16.0,448
11,James Hinchcliffe,210.0,20.0,448
12,Jimmie Johnson,101.0,26.0,448
13,Josef Newgarden,488.0,4.0,448
14,Marcus Ericsson,422.0,7.0,448
15,Max Chilton,147.0,23.0,448
16,Patricio O'Ward,508.0,3.0,448
17,Pietro Fittipaldi,53.0,28.0,448
18,Rinus VeeKay,342.0,9.0,448
19,Romain Grosjean,228.0,19.0,448
20,Ryan Hunter-Reay,320.0,13.0,448
21,Scott Dixon,548.0,1.0,448
22,Scott McLaughlin,268.0,15.0,448
23,Sebastien Bourdais,317.0,14.0,448
24,Simon Pagenaud,431.0,6.0,448
25,Takuma Sato,324.0,12.0,448
26,Tony Kanaan,94.0,27.0,448
27,Will Power,326.0,10.0,448
0,Alex Palou,497.0,3.0,449
1,Alexander Rossi,323.0,12.0,449
2,Colton Herta,353.0,9.0,449
3,Conor Daly,270.0,15.0,449
4,Dalton Kellett,147.0,23.0,449
5,Ed Carpenter,131.0,25.0,449
6,Ed Jones,201.0,22.0,449
7,Felix Rosenqvist,220.0,19.0,449
8,Graham Rahal,402.0,6.0,449
9,Helio Castroneves,202.0,21.0,449
10,Jack Harvey,254.0,16.0,449
11,James Hinchcliffe,308.0,13.0,449
12,Jimmie Johnson,110.0,26.0,449
13,Josef Newgarden,496.0,4.0,449
14,Marcus Ericsson,401.0,7.0,449
15,Max Chilton,132.0,24.0,449
16,Patricio O'Ward,506.0,2.0,449
17,Pietro Fittipaldi,42.0,28.0,449
18,Rinus VeeKay,344.0,10.0,449
19,Romain Grosjean,228.0,18.0,449
20,Ryan Hunter-Reay,218.0,20.0,449
21,Scott Dixon,511.0,1.0,449
22,Scott McLaughlin,281.0,14.0,449
23,Sebastien Bourdais,237.0,17.0,449
24,Simon Pagenaud,462.0,5.0,449
25,Takuma Sato,337.0,11.0,449
26,Tony Kanaan,96.0,27.0,449
27,Will Power,394.0,8.0,449
0,Alex Palou,486.0,4.0,450
1,Alexander Rossi,325.0,11.0,450
2,Colton Herta,444.0,5.0,450
3,Conor Daly,232.0,18.0,450
4,Dalton Kellett,182.0,22.0,450
5,Ed Carpenter,109.0,25.0,450
6,Ed Jones,161.0,23.0,450
7,Felix Rosenqvist,225.0,20.0,450
8,Graham Rahal,371.0,8.0,450
9,Helio Castroneves,256.0,14.0,450
10,Jack Harvey,239.0,16.0,450
11,James Hinchcliffe,241.0,15.0,450
12,Jimmie Johnson,105.0,26.0,450
13,Josef Newgarden,517.0,3.0,450
14,Marcus Ericsson,442.0,6.0,450
15,Max Chilton,123.0,24.0,450
16,Patricio O'Ward,533.0,2.0,450
17,Pietro Fittipaldi,45.0,28.0,450
18,Rinus VeeKay,362.0,9.0,450
19,Romain Grosjean,222.0,21.0,450
20,Ryan Hunter-Reay,232.0,19.0,450
21,Scott Dixon,544.0,1.0,450
22,Scott McLaughlin,301.0,12.0,450
23,Sebastien Bourdais,233.0,17.0,450
24,Simon Pagenaud,436.0,7.0,450
25,Takuma Sato,345.0,10.0,450
26,Tony Kanaan,91.0,27.0,450
27,Will Power,301.0,13.0,450
0,Alex Palou,458.0,4.0,451
1,Alexander Rossi,338.0,11.0,451
2,Colton Herta,371.0,8.0,451
3,Conor Daly,206.0,21.0,451
4,Dalton Kellett,154.0,23.0,451
5,Ed Carpenter,117.0,25.0,451
6,Ed Jones,191.0,22.0,451
7,Felix Rosenqvist,215.0,19.0,451
8,Graham Rahal,431.0,6.0,451
9,Helio Castroneves,215.0,20.0,451
10,Jack Harvey,282.0,14.0,451
11,James Hinchcliffe,232.0,17.0,451
12,Jimmie Johnson,104.0,26.0,451
13,Josef Newgarden,537.0,2.0,451
14,Marcus Ericsson,439.0,5.0,451
15,Max Chilton,118.0,24.0,451
16,Patricio O'Ward,511.0,3.0,451
17,Pietro Fittipaldi,54.0,28.0,451
18,Rinus VeeKay,341.0,10.0,451
19,Romain Grosjean,232.0,18.0,451
20,Ryan Hunter-Reay,282.0,15.0,451
21,Scott Dixon,553.0,1.0,451
22,Scott McLaughlin,288.0,13.0,451
23,Sebastien Bourdais,295.0,12.0,451
24,Simon Pagenaud,410.0,7.0,451
25,Takuma Sato,368.0,9.0,451
26,Tony Kanaan,86.0,27.0,451
27,Will Power,275.0,16.0,451
0,Alex Palou,502.0,3.0,452
1,Alexander Rossi,296.0,14.0,452
2,Colton Herta,383.0,8.0,452
3,Conor Daly,203.0,19.0,452
4,Dalton Kellett,128.0,25.0,452
5,Ed Carpenter,131.0,24.0,452
6,Ed Jones,177.0,22.0,452
7,Felix Rosenqvist,184.0,21.0,452
8,Graham Rahal,431.0,6.0,452
9,Helio Castroneves,208.0,18.0,452
10,Jack Harvey,276.0,15.0,452
11,James Hinchcliffe,196.0,20.0,452
12,Jimmie Johnson,112.0,26.0,452
13,Josef Newgarden,539.0,2.0,452
14,Marcus Ericsson,370.0,9.0,452
15,Max Chilton,142.0,23.0,452
16,Patricio O'Ward,480.0,4.0,452
17,Pietro Fittipaldi,47.0,28.0,452
18,Rinus VeeKay,413.0,7.0,452
19,Romain Grosjean,211.0,17.0,452
20,Ryan Hunter-Reay,308.0,12.0,452
21,Scott Dixon,552.0,1.0,452
22,Scott McLaughlin,307.0,13.0,452
23,Sebastien Bourdais,271.0,16.0,452
24,Simon Pagenaud,467.0,5.0,452
25,Takuma Sato,362.0,10.0,452
26,Tony Kanaan,95.0,27.0,452
27,Will Power,312.0,11.0,452
0,Alex Palou,452.0,4.0,453
1,Alexander Rossi,308.0,12.0,453
2,Colton Herta,373.0,8.0,453
3,Conor Daly,241.0,16.0,453
4,Dalton Kellett,170.0,23.0,453
5,Ed Carpenter,110.0,26.0,453
6,Ed Jones,190.0,21.0,453
7,Felix Rosenqvist,185.0,22.0,453
8,Graham Rahal,429.0,6.0,453
9,Helio Castroneves,254.0,15.0,453
10,Jack Harvey,291.0,13.0,453
11,James Hinchcliffe,236.0,17.0,453
12,Jimmie Johnson,121.0,24.0,453
13,Josef Newgarden,500.0,3.0,453
14,Marcus Ericsson,427.0,7.0,453
15,Max Chilton,114.0,25.0,453
16,Patricio O'Ward,533.0,2.0,453
17,Pietro Fittipaldi,40.0,28.0,453
18,Rinus VeeKay,356.0,10.0,453
19,Romain Grosjean,232.0,19.0,453
20,Ryan Hunter-Reay,234.0,18.0,453
21,Scott Dixon,583.0,1.0,453
22,Scott McLaughlin,275.0,14.0,453
23,Sebastien Bourdais,231.0,20.0,453
24,Simon Pagenaud,431.0,5.0,453
25,Takuma Sato,329.0,11.0,453
26,Tony Kanaan,98.0,27.0,453
27,Will Power,360.0,9.0,453
0,Alex Palou,498.0,4.0,454
1,Alexander Rossi,321.0,11.0,454
2,Colton Herta,338.0,10.0,454
3,Conor Daly,210.0,19.0,454
4,Dalton Kellett,140.0,24.0,454
5,Ed Carpenter,113.0,26.0,454
6,Ed Jones,202.0,22.0,454
7,Felix Rosenqvist,228.0,18.0,454
8,Graham Rahal,444.0,5.0,454
9,Helio Castroneves,253.0,15.0,454
10,Jack Harvey,316.0,13.0,454
11,James Hinchcliffe,210.0,20.0,454
12,Jimmie Johnson,131.0,25.0,454
13,Josef Newgarden,546.0,1.0,454
14,Marcus Ericsson,374.0,8.0,454
15,Max Chilton,141.0,23.0,454
16,Patricio O'Ward,515.0,3.0,454
17,Pietro Fittipaldi,43.0,28.0,454
18,Rinus VeeKay,356.0,9.0,454
19,Romain Grosjean,208.0,21.0,454
20,Ryan Hunter-Reay,246.0,16.0,454
21,Scott Dixon,534.0,2.0,454
22,Scott McLaughlin,318.0,12.0,454
23,Sebastien Bourdais,243.0,17.0,454
24,Simon Pagenaud,404.0,6.0,454
25,Takuma Sato,399.0,7.0,454
26,Tony Kanaan,90.0,27.0,454
27,Will Power,282.0,14.0,454
0,Alex Palou,526.0,2.0,455
1,Alexander Rossi,365.0,10.0,455
2,Colton Herta,416.0,5.0,455
3,Conor Daly,277.0,14.0,455
4,Dalton Kellett,153.0,23.0,455
5,Ed Carpenter,110.0,26.0,455
6,Ed Jones,221.0,18.0,455
7,Felix Rosenqvist,197.0,21.0,455
8,Graham Rahal,415.0,6.0,455
9,Helio Castroneves,206.0,20.0,455
10,Jack Harvey,258.0,16.0,455
11,James Hinchcliffe,213.0,19.0,455
12,Jimmie Johnson,116.0,25.0,455
13,Josef Newgarden,503.0,3.0,455
14,Marcus Ericsson,394.0,8.0,455
15,Max Chilton,142.0,24.0,455
16,Patricio O'Ward,498.0,4.0,455
17,Pietro Fittipaldi,43.0,28.0,455
18,Rinus VeeKay,326.0,11.0,455
19,Romain Grosjean,238.0,17.0,455
20,Ryan Hunter-Reay,196.0,22.0,455
21,Scott Dixon,555.0,1.0,455
22,Scott McLaughlin,301.0,12.0,455
23,Sebastien Bourdais,272.0,15.0,455
24,Simon Pagenaud,399.0,7.0,455
25,Takuma Sato,386.0,9.0,455
26,Tony Kanaan,85.0,27.0,455
27,Will Power,292.0,13.0,455
0,Alex Palou,561.0,2.0,456
1,Alexander Rossi,347.0,10.0,456
2,Colton Herta,380.0,9.0,456
3,Conor Daly,212.0,18.0,456
4,Dalton Kellett,142.0,23.0,456
5,Ed Carpenter,114.0,25.0,456
6,Ed Jones,209.0,19.0,456
7,Felix Rosenqvist,207.0,21.0,456
8,Graham Rahal,431.0,6.0,456
9,Helio Castroneves,208.0,20.0,456
10,Jack Harvey,217.0,17.0,456
11,James Hinchcliffe,201.0,22.0,456
12,Jimmie Johnson,104.0,26.0,456
13,Josef Newgarden,492.0,4.0,456
14,Marcus Ericsson,396.0,7.0,456
15,Max Chilton,118.0,24.0,456
16,Patricio O'Ward,493.0,3.0,456
17,Pietro Fittipaldi,41.0,28.0,456
18,Rinus VeeKay,383.0,8.0,456
19,Romain Grosjean,228.0,16.0,456
20,Ryan Hunter-Reay,249.0,15.0,456
21,Scott Dixon,567.0,1.0,456
22,Scott McLaughlin,337.0,11.0,456
23,Sebastien Bourdais,273.0,14.0,456
24,Simon Pagenaud,444.0,5.0,456
25,Takuma Sato,328.0,13.0,456
26,Tony Kanaan,91.0,27.0,456
27,Will Power,330.0,12.0,456
0,Alex Palou,526.0,2.0,457
1,Alexander Rossi,315.0,11.0,457
2,Colton Herta,411.0,8.0,457
3,Conor Daly,216.0,18.0,457
4,Dalton Kellett,131.0,24.0,457
5,Ed Carpenter,117.0,25.0,457
6,Ed Jones,195.0,22.0,457
7,Felix Rosenqvist,211.0,20.0,457
8,Graham Rahal,415.0,7.0,457
9,Helio Castroneves,254.0,16.0,457
10,Jack Harvey,238.0,17.0,457
11,James Hinchcliffe,263.0,14.0,457
12,Jimmie Johnson,114.0,26.0,457
13,Josef Newgarden,508.0,3.0,457
14,Marcus Ericsson,418.0,6.0,457
15,Max Chilton,148.0,23.0,457
16,Patricio O'Ward,533.0,1.0,457
17,Pietro Fittipaldi,41.0,28.0,457
18,Rinus VeeKay,403.0,9.0,457
19,Romain Grosjean,210.0,21.0,457
20,Ryan Hunter-Reay,212.0,19.0,457
21,Scott Dixon,479.0,4.0,457
22,Scott McLaughlin,282.0,13.0,457
23,Sebastien Bourdais,262.0,15.0,457
24,Simon Pagenaud,455.0,5.0,457
25,Takuma Sato,310.0,12.0,457
26,Tony Kanaan,93.0,27.0,457
27,Will Power,343.0,10.0,457
0,Alex Palou,491.0,3.0,458
1,Alexander Rossi,362.0,10.0,458
2,Colton Herta,423.0,6.0,458
3,Conor Daly,208.0,20.0,458
4,Dalton Kellett,133.0,23.0,458
5,Ed Carpenter,111.0,25.0,458
6,Ed Jones,220.0,18.0,458
7,Felix Rosenqvist,204.0,21.0,458
8,Graham Rahal,434.0,5.0,458
9,Helio Castroneves,209.0,19.0,458
10,Jack Harvey,269.0,14.0,458
11,James Hinchcliffe,242.0,16.0,458
12,Jimmie Johnson,108.0,26.0,458
13,Josef Newgarden,570.0,1.0,458
14,Marcus Ericsson,394.0,8.0,458
15,Max Chilton,115.0,24.0,458
16,Patricio O'Ward,479.0,4.0,458
17,Pietro Fittipaldi,44.0,28.0,458
18,Rinus VeeKay,346.0,12.0,458
19,Romain Grosjean,202.0,22.0,458
20,Ryan Hunter-Reay,230.0,17.0,458
21,Scott Dixon,542.0,2.0,458
22,Scott McLaughlin,279.0,13.0,458
23,Sebastien Bourdais,265.0,15.0,458
24,Simon Pagenaud,397.0,7.0,458
25,Takuma Sato,361.0,11.0,458
26,Tony Kanaan,99.0,27.0,458
27,Will Power,366.0,9.0,458
0,Alex Palou,470.0,4.0,459
1,Alexander Rossi,340.0,10.0,459
2,Colton Herta,402.0,7.0,459
3,Conor Daly,235.0,17.0,459
4,Dalton Kellett,134.0,24.0,459
5,Ed Carpenter,117.0,25.0,459
6,Ed Jones,199.0,21.0,459
7,Felix Rosenqvist,213.0,19.0,459
8,Graham Rahal,474.0,3.0,459
9,Helio Castroneves,190.0,22.0,459
10,Jack Harvey,304.0,13.0,459
11,James Hinchcliffe,200.0,20.0,459
12,Jimmie Johnson,100.0,27.0,459
13,Josef Newgarden,491.0,2.0,459
14,Marcus Ericsson,387.0,8.0,459
15,Max Chilton,137.0,23.0,459
16,Patricio O'Ward,453.0,6.0,459
17,Pietro Fittipaldi,43.0,28.0,459
18,Rinus VeeKay,340.0,11.0,459
19,Romain Grosjean,219.0,18.0,459
20,Ryan Hunter-Reay,239.0,16.0,459
21,Scott Dixon,559.0,1.0,459
22,Scott McLaughlin,303.0,14.0,459
23,Sebastien Bourdais,302.0,15.0,459
24,Simon Pagenaud,469.0,5.0,459
25,Takuma Sato,369.0,9.0,459
26,Tony Kanaan,103.0,26.0,459
27,Will Power,311.0,12.0,459
0,Alex Palou,471.0,4.0,460
1,Alexander Rossi,381.0,8.0,460
2,Colton Herta,325.0,11.0,460
3,Conor Daly,189.0,21.0,460
4,Dalton Kellett,156.0,23.0,460
5,Ed Carpenter,111.0,26.0,460
6,Ed Jones,230.0,17.0,460
7,Felix Rosenqvist,183.0,22.0,460
8,Graham Rahal,441.0,6.0,460
9,Helio Castroneves,203.0,20.0,460
10,Jack Harvey,278.0,16.0,460
11,James Hinchcliffe,215.0,19.0,460
12,Jimmie Johnson,129.0,24.0,460
13,Josef Newgarden,520.0,1.0,460
14,Marcus Ericsson,410.0,7.0,460
15,Max Chilton,123.0,25.0,460
16,Patricio O'Ward,516.0,2.0,460
17,Pietro Fittipaldi,41.0,28.0,460
18,Rinus VeeKay,356.0,9.0,460
19,Romain Grosjean,216.0,18.0,460
20,Ryan Hunter-Reay,303.0,13.0,460
21,Scott Dixon,514.0,3.0,460
22,Scott McLaughlin,296.0,15.0,460
23,Sebastien Bourdais,303.0,14.0,460
24,Simon Pagenaud,458.0,5.0,460
25,Takuma Sato,332.0,10.0,460
26,Tony Kanaan,94.0,27.0,460
27,Will Power,309.0,12.0,460
0,Alex Palou,486.0,4.0,461
1,Alexander Rossi,333.0,11.0,461
2,Colton Herta,340.0,10.0,461
3,Conor Daly,224.0,17.0,461
4,Dalton Kellett,148.0,23.0,461
5,Ed Carpenter,105.0,25.0,461
6,Ed Jones,188.0,21.0,461
7,Felix Rosenqvist,172.0,22.0,461
8,Graham Rahal,438.0,6.0,461
9,Helio Castroneves,216.0,18.0,461
10,Jack Harvey,301.0,14.0,461
11,James Hinchcliffe,195.0,20.0,461
12,Jimmie Johnson,103.0,26.0,461
13,Josef Newgarden,457.0,5.0,461
14,Marcus Ericsson,381.0,9.0,461
15,Max Chilton,128.0,24.0,461
16,Patricio O'Ward,514.0,2.0,461
17,Pietro Fittipaldi,54.0,28.0,461
18,Rinus VeeKay,406.0,7.0,461
19,Romain Grosjean,216.0,19.0,461
20,Ryan Hunter-Reay,294.0,15.0,461
21,Scott Dixon,520.0,1.0,461
22,Scott McLaughlin,320.0,12.0,461
23,Sebastien Bourdais,254.0,16.0,461
24,Simon Pagenaud,506.0,3.0,461
25,Takuma Sato,392.0,8.0,461
26,Tony Kanaan,93.0,27.0,461
27,Will Power,319.0,13.0,461
0,Alex Palou,499.0,4.0,462
1,Alexander Rossi,331.0,11.0,462
2,Colton Herta,376.0,8.0,462
3,Conor Daly,188.0,20.0,462
4,Dalton Kellett,161.0,23.0,462
5,Ed Carpenter,110.0,26.0,462
6,Ed Jones,172.0,21.0,462
7,Felix Rosenqvist,170.0,22.0,462
8,Graham Rahal,363.0,9.0,462
9,Helio Castroneves,236.0,17.0,462
10,Jack Harvey,246.0,16.0,462
11,James Hinchcliffe,227.0,18.0,462
12,Jimmie Johnson,122.0,25.0,462
13,Josef Newgarden,567.0,1.0,462
14,Marcus Ericsson,427.0,6.0,462
15,Max Chilton,153.0,24.0,462
16,Patricio O'Ward,558.0,2.0,462
17,Pietro Fittipaldi,50.0,28.0,462
18,Rinus VeeKay,391.0,7.0,462
19,Romain Grosjean,219.0,19.0,462
20,Ryan Hunter-Reay,256.0,14.0,462
21,Scott Dixon,543.0,3.0,462
22,Scott McLaughlin,263.0,13.0,462
23,Sebastien Bourdais,252.0,15.0,462
24,Simon Pagenaud,479.0,5.0,462
25,Takuma Sato,348.0,10.0,462
26,Tony Kanaan,98.0,27.0,462
27,Will Power,298.0,12.0,462
0,Alex Palou,499.0,3.0,463
1,Alexander Rossi,364.0,11.0,463
2,Colton Herta,387.0,9.0,463
3,Conor Daly,192.0,21.0,463
4,Dalton Kellett,149.0,23.0,463
5,Ed Carpenter,108.0,26.0,463
6,Ed Jones,200.0,19.0,463
7,Felix Rosenqvist,184.0,22.0,463
8,Graham Rahal,421.0,6.0,463
9,Helio Castroneves,193.0,20.0,463
10,Jack Harvey,274.0,14.0,463
11,James Hinchcliffe,221.0,18.0,463
12,Jimmie Johnson,143.0,25.0,463
13,Josef Newgarden,562.0,1.0,463
14,Marcus Ericsson,391.0,8.0,463
15,Max Chilton,149.0,24.0,463
16,Patricio O'Ward,495.0,4.0,463
17,Pietro Fittipaldi,41.0,28.0,463
18,Rinus VeeKay,392.0,7.0,463
19,Romain Grosjean,231.0,16.0,463
20,Ryan Hunter-Reay,228.0,17.0,463
21,Scott Dixon,516.0,2.0,463
22,Scott McLaughlin,281.0,13.0,463
23,Sebastien Bourdais,266.0,15.0,463
24,Simon Pagenaud,460.0,5.0,463
25,Takuma Sato,366.0,10.0,463
26,Tony Kanaan,98.0,27.0,463
27,Will Power,292.0,12.0,463
0,Alex Palou,509.0,3.0,464
1,Alexander Rossi,316.0,12.0,464
2,Colton Herta,365.0,8.0,464
3,Conor Daly,186.0,21.0,464
4,Dalton Kellett,158.0,23.0,464
5,Ed Carpenter,113.0,26.0,464
6,Ed Jones,197.0,20.0,464
7,Felix Rosenqvist,186.0,22.0,464
8,Graham Rahal,385.0,7.0,464
9,Helio Castroneves,231.0,17.0,464
10,Jack Harvey,231.0,18.0,464
11,James Hinchcliffe,289.0,13.0,464
12,Jimmie Johnson,122.0,25.0,464
13,Josef Newgarden,491.0,4.0,464
14,Marcus Ericsson,415.0,6.0,464
15,Max Chilton,142.0,24.0,464
16,Patricio O'Ward,574.0,1.0,464
17,Pietro Fittipaldi,40.0,28.0,464
18,Rinus VeeKay,347.0,10.0,464
19,Romain Grosjean,224.0,19.0,464
20,Ryan Hunter-Reay,283.0,14.0,464
21,Scott Dixon,555.0,2.0,464
22,Scott McLaughlin,277.0,15.0,464
23,Sebastien Bourdais,249.0,16.0,464
24,Simon Pagenaud,439.0,5.0,464
25,Takuma Sato,342.0,11.0,464
26,Tony Kanaan,87.0,27.0,464
27,Will Power,350.0,9.0,464
0,Alex Palou,483.0,3.0,465
1,Alexander Rossi,358.0,11.0,465
2,Colton Herta,408.0,7.0,465
3,Conor Daly,246.0,17.0,465
4,Dalton Kellett,132.0,23.0,465
5,Ed Carpenter,117.0,25.0,465
6,Ed Jones,213.0,19.0,465
7,Felix Rosenqvist,172.0,22.0,465
8,Graham Rahal,452.0,4.0,465
9,Helio Castroneves,205.0,21.0,465
10,Jack Harvey,263.0,16.0,465
11,James Hinchcliffe,213.0,20.0,465
12,Jimmie Johnson,111.0,26.0,465
13,Josef Newgarden,452.0,5.0,465
14,Marcus Ericsson,394.0,8.0,465
15,Max Chilton,125.0,24.0,465
16,Patricio O'Ward,512.0,1.0,465
17,Pietro Fittipaldi,56.0,28.0,465
18,Rinus VeeKay,394.0,9.0,465
19,Romain Grosjean,265.0,15.0,465
20,Ryan Hunter-Reay,217.0,18.0,465
21,Scott Dixon,507.0,2.0,465
22,Scott McLaughlin,299.0,13.0,465
23,Sebastien Bourdais,268.0,14.0,465
24,Simon Pagenaud,451.0,6.0,465
25,Takuma Sato,374.0,10.0,465
26,Tony Kanaan,103.0,27.0,465
27,Will Power,313.0,12.0,465
0,Alex Palou,514.0,2.0,466
1,Alexander Rossi,316.0,13.0,466
2,Colton Herta,352.0,11.0,466
3,Conor Daly,210.0,19.0,466
4,Dalton Kellett,143.0,23.0,466
5,Ed Carpenter,129.0,24.0,466
6,Ed Jones,173.0,22.0,466
7,Felix Rosenqvist,187.0,21.0,466
8,Graham Rahal,453.0,6.0,466
9,Helio Castroneves,237.0,16.0,466
10,Jack Harvey,224.0,17.0,466
11,James Hinchcliffe,205.0,20.0,466
12,Jimmie Johnson,92.0,27.0,466
13,Josef Newgarden,436.0,7.0,466
14,Marcus Ericsson,466.0,4.0,466
15,Max Chilton,123.0,25.0,466
16,Patricio O'Ward,483.0,3.0,466
17,Pietro Fittipaldi,45.0,28.0,466
18,Rinus VeeKay,368.0,9.0,466
19,Romain Grosjean,223.0,18.0,466
20,Ryan Hunter-Reay,261.0,15.0,466
21,Scott Dixon,545.0,1.0,466
22,Scott McLaughlin,330.0,12.0,466
23,Sebastien Bourdais,293.0,14.0,466
24,Simon Pagenaud,465.0,5.0,466
25,Takuma Sato,382.0,8.0,466
26,Tony Kanaan,93.0,26.0,466
27,Will Power,355.0,10.0,466
0,Alex Palou,480.0,4.0,467
1,Alexander Rossi,322.0,11.0,467
2,Colton Herta,363.0,10.0,467
3,Conor Daly,253.0,14.0,467
4,Dalton Kellett,136.0,25.0,467
5,Ed Carpenter,112.0,26.0,467
6,Ed Jones,170.0,23.0,467
7,Felix Rosenqvist,177.0,22.0,467
8,Graham Rahal,387.0,7.0,467
9,Helio Castroneves,224.0,19.0,467
10,Jack Harvey,217.0,20.0,467
11,James Hinchcliffe,241.0,16.0,467
12,Jimmie Johnson,152.0,24.0,467
13,Josef Newgarden,498.0,3.0,467
14,Marcus Ericsson,416.0,6.0,467
15,Max Chilton,195.0,21.0,467
16,Patricio O'Ward,517.0,2.0,467
17,Pietro Fittipaldi,44.0,28.0,467
18,Rinus VeeKay,379.0,8.0,467
19,Romain Grosjean,236.0,17.0,467
20,Ryan Hunter-Reay,231.0,18.0,467
21,Scott Dixon,593.0,1.0,467
22,Scott McLaughlin,249.0,15.0,467
23,Sebastien Bourdais,271.0,13.0,467
24,Simon Pagenaud,458.0,5.0,467
25,Takuma Sato,377.0,9.0,467
26,Tony Kanaan,98.0,27.0,467
27,Will Power,307.0,12.0,467
0,Alex Palou,457.0,5.0,468
1,Alexander Rossi,361.0,10.0,468
2,Colton Herta,422.0,7.0,468
3,Conor Daly,217.0,19.0,468
4,Dalton Kellett,141.0,23.0,468
5,Ed Carpenter,117.0,25.0,468
6,Ed Jones,186.0,21.0,468
7,Felix Rosenqvist,181.0,22.0,468
8,Graham Rahal,367.0,9.0,468
9,Helio Castroneves,238.0,17.0,468
10,Jack Harvey,267.0,15.0,468
11,James Hinchcliffe,192.0,20.0,468
12,Jimmie Johnson,109.0,26.0,468
13,Josef Newgarden,510.0,2.0,468
14,Marcus Ericsson,428.0,6.0,468
15,Max Chilton,118.0,24.0,468
16,Patricio O'Ward,460.0,4.0,468
17,Pietro Fittipaldi,41.0,28.0,468
18,Rinus VeeKay,389.0,8.0,468
19,Romain Grosjean,219.0,18.0,468
20,Ryan Hunter-Reay,332.0,12.0,468
21,Scott Dixon,545.0,1.0,468
22,Scott McLaughlin,306.0,14.0,468
23,Sebastien Bourdais,243.0,16.0,468
24,Simon Pagenaud,470.0,3.0,468
25,Takuma Sato,330.0,13.0,468
26,Tony Kanaan,105.0,27.0,468
27,Will Power,352.0,11.0,468
0,Alex Palou,501.0,4.0,469
