resultID,deleted,marker,rank,diff,gap,overallRank,startPosition,bestLapTime,bestLap,lastLapTime,laps,totalTime,status,onTrack,pitStops,lastPitLap,sincePitLap,flagStatus,no,firstName,lastName,className,equipment,license,team,totalEntrantPoints,totalDriverPoints,comment,oldRank,OverTake_Remain,OverTake_Active,Tire,BestSpeed,LastSpeed,AverageSpeed,NTRank,NTLap,NTBestTime,NTBestSpeed,Passes,Passed,Best_S1,Best_I1,Best_L4,Best_P2,Best_S2,Best_L5,Best_L7,Best_L3,Best_S3,Best_T3_SPD,Best_S4A,Best_S4,Best_S4B,Best_S5A,Best_S5,Best_I2,Best_S5B,Best_T5_SPD,Best_S6A,Best_S6,Best_S6B,Best_S7,Best_L6,Best_I3,Best_S8,Best_P1,Best_L2,S1,I1,L4,P2,S2,L5,L7,L3,S3,T3_SPD,S4A,S4,S4B,S5A,S5,I2,S5B,T5_SPD,S6A,S6,S6B,S7,L6,I3,S8,P1,L2,EntrantID,TeamID,DriverID,T5,T3,time_stamp,Best_T5,Best_T3
18,0,0,14,1 LAPS,0.7829,14,19,1:02.0813,44,1:24.4011,57,1:06:43.8188,Active,TRUE,2,57,0,Green,77,Callum,Ilott,IndyCar,D/C/F,Rookie,Juncos Hollinger Racing,16,16,"",2,112,0,P,104.379,76.776,92.252,0,0,-0.0001,,2,6,2.8789,28.6714,59.3401,10.7118,6.1142,3.8858,1501.65,58.2193,6.5215,155.993,4.6377,13.0559,8.3623,3.7473,10.5012,20.5173,6.7235,155.4,4.9408,9.9532,5.0001,8.5351,9.6946,12.7525,4.1343,23.5445,34.257,2.9711,29.1047,59.3401,10.7118,,3.897,,,7.1268,140.412,5.1763,13.8591,8.6828,3.8751,10.6498,,6.7747,152.817,,,,,,,,,,26,146,2072,,,2022-02-27T18:38:09.936049Z,,
15,0,0,15,1 LAPS,1.1457,15,16,1:01.7408,46,1:05.5101,57,1:06:44.9645,Active,TRUE,2,47,10,Green,5,Pato,O'Ward,IndyCar,D/C/F,Veteran,Arrow McLaren SP,15,15,"",16,77,0,P,104.955,98.916,92.226,0,0,-0.0001,,9,10,2.8621,28.6302,58.7359,19.4621,6.1031,3.8809,1049.09,58.1144,6.4808,157.646,4.6728,13.1155,8.3716,3.7357,10.3187,20.2871,6.5817,159.148,4.9351,9.9154,4.9749,8.4732,9.6694,12.6876,4.112,13.4372,32.8993,2.9155,29.1223,,,6.2938,,,,6.6335,155.666,4.7315,13.2795,8.548,3.8117,10.5941,,6.7824,155.194,5.0814,,,,,,,,,4,24,852,,,2022-02-27T18:38:09.936049Z,,
25,0,0,16,1 LAPS,0.8719,16,26,1:02.5476,21,1:08.3634,57,1:06:45.8364,Active,TRUE,1,27,30,Green,48,Jimmie,Johnson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,14,14,"",12,56,0,A,103.601,94.788,92.205,0,0,-0.0001,,10,7,2.8474,28.8124,96.854,10.5891,6.2328,4.3597,2059.1,107.983,6.5225,157.981,4.5691,13.1109,8.514,3.8372,10.4478,20.5508,6.5897,157.676,5.0247,10.0241,4.9854,8.6213,11.5675,12.7929,4.0477,24.0889,34.678,2.9554,31.1965,,,7.2451,,,,7.1077,152.305,4.928,13.8883,8.9603,4.0519,10.8011,,6.7492,154.9,,,,,,,,,,23,25,2031,,,2022-02-27T18:38:09.936049Z,,
12,0,0,17,1 LAPS,0.1140,17,13,1:01.9304,42,1:05.8875,57,1:06:45.9504,Active,TRUE,1,37,20,Green,27,Alexander,Rossi,IndyCar,D/H/F,Veteran,Andretti Autosport,14,14,"",17,55,0,A,104.634,98.349,92.203,3,41,1:02.1366,104.286,5,16,2.8727,28.6299,60.2314,23.1202,6.0714,3.9196,3018.16,58.1116,6.5065,157.192,4.6158,13.003,8.3428,3.7279,10.404,20.4039,6.5944,157.828,4.9329,9.9468,4.9617,8.5395,9.9761,12.7489,4.064,13.4621,36.5823,2.9607,29.82,,,6.7649,,,,6.7296,155.814,4.7467,13.3648,8.6181,3.8783,10.619,,6.7407,155.164,5.1268,,,,,,,,,18,3,522,,,2022-02-27T18:38:09.936049Z,,
5,0,0,18,1 LAPS,0.3521,18,6,1:01.8920,23,1:05.6473,57,1:06:46.3025,Active,TRUE,2,42,15,Green,60,Simon,Pagenaud,IndyCar,D/H/F,Veteran,Meyer Shank Racing,12,12,"",18,33,0,P,104.699,98.709,92.195,0,0,-0.0001,,4,14,2.8447,28.624,58.527,20.1396,6.089,3.7095,1000.33,58.0197,6.5164,157.585,4.6161,13.0853,8.4099,3.7361,10.4177,20.3277,6.6282,156.98,4.866,9.8741,4.9986,8.6002,9.498,12.7392,4.0513,13.6871,33.8848,2.9143,31.0359,,,7.0579,,,,7.1886,154.17,4.964,13.8751,8.9111,4.0115,10.7152,,6.7037,155.666,,,,,,,,,,25,148,658,,,2022-02-27T18:38:09.936049Z,,
8,0,0,19,1 LAPS,0.2381,19,9,1:01.8650,22,1:05.1414,57,1:06:46.5406,Active,TRUE,2,41,16,Green,2,Josef,Newgarden,IndyCar,D/C/F,Veteran,Team Penske,11,11,"",19,81,0,P,104.744,99.476,92.189,0,0,-0.0001,,5,12,2.8793,28.6198,59.0551,18.9623,6.1023,3.8579,871.723,58.0539,6.5089,157.312,4.627,13.0012,8.3742,3.7365,10.4349,20.4611,6.6957,155.933,4.9791,10.0067,4.989,8.4736,9.4568,12.6269,4.0915,13.429,32.3913,2.9382,31.2528,,,7.1122,,,,7.0867,154.549,5.1581,14.1157,8.9576,4.0619,10.8159,,6.754,154.228,,,,,,,,,,1,12,606,,,2022-02-27T18:38:09.936049Z,,
11,0,0,20,1 LAPS,0.4475,20,12,1:01.9930,15,1:04.6311,57,1:06:46.9881,Active,TRUE,2,41,16,Green,14,Kyle,Kirkwood,IndyCar,D/C/F,Rookie,AJ Foyt Enterprises,10,10,"",20,75,0,P,104.528,100.261,92.179,0,0,-0.0001,,30,11,2.8746,28.6084,59.3706,10.808,6.1307,3.8759,930.807,57.4583,6.4995,158.072,4.5881,12.9956,8.2947,3.7434,10.4857,20.5064,6.6288,157.041,4.9409,9.9763,4.9457,8.5228,9.4382,12.7113,4.0929,23.6374,34.4454,2.8825,31.1616,,,6.9273,,,,7.145,150.873,5.1657,14.2068,9.0411,4.015,10.7508,,6.7358,154.432,,,,,,,,,,12,2,954,,,2022-02-27T18:38:09.936049Z,,
20,0,0,21,1 LAPS,0.1794,21,21,1:02.0403,46,1:03.7841,57,1:06:47.1675,Active,TRUE,2,42,15,Green,7,Felix,Rosenqvist,IndyCar,D/C/F,Veteran,Arrow McLaren SP,9,9,"",21,53,0,P,104.448,101.593,92.175,0,0,-0.0001,,8,3,2.8693,28.7432,58.8024,10.6839,6.1479,4.0055,798.511,58.6613,6.5058,157.676,4.6482,13.0439,8.3655,3.7158,10.3603,20.345,6.6283,156.83,4.9309,9.9469,4.9828,8.5339,9.5535,12.6834,4.0475,22.1169,32.815,2.9803,31.4022,,,6.8826,,,,7.1903,149.878,5.3305,14.349,9.0185,3.9707,10.7184,,6.7477,153.16,,,,,,,,,,6,24,963,,,2022-02-27T18:38:09.936049Z,,
17,0,0,22,1 LAPS,9.3770,22,18,1:02.0085,47,1:02.3929,57,1:06:56.5445,Active,TRUE,2,43,14,Green,29,Devlin,DeFrancesco,IndyCar,D/H/F,Rookie,Andretti Steinbrenner Autosport,8,8,"",22,30,0,P,104.502,103.858,91.96,0,0,-0.0001,,4,1,2.8153,28.6889,59.8697,10.5685,6.2161,3.868,864.595,58.3086,6.551,158.901,4.6128,12.9894,8.3697,3.7617,10.3973,20.4296,6.515,160.838,4.957,9.9749,4.9791,8.5204,10.0805,12.6942,4.0411,24.501,35.0695,2.8803,29.0189,,,6.3503,,,,6.5709,156.59,4.7052,13.2174,8.5122,3.8505,,,,,,,,,,,,,,20,3,2020,,,2022-02-27T18:38:09.936049Z,,
19,0,0,23,1 LAPS,2.2204,23,20,1:00.9868,53,1:03.0125,57,1:06:58.7649,Active,TRUE,2,50,7,Green,20,Conor,Daly,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,7,7,"",24,60,0,A,106.253,102.837,91.909,0,0,-0.0001,,5,4,2.8455,28.015,60.3332,10.6471,5.9474,3.9083,1741.59,57.3927,6.5355,156.83,4.4452,12.6052,8.16,3.6375,10.292,20.2388,6.6545,155.577,4.8288,9.868,5.0022,8.4132,9.9426,12.5765,4.0672,23.6033,34.2504,2.9399,28.8205,,,6.2622,,,,6.5857,156.56,4.5695,13.0327,8.4632,3.7767,,,,,,,,,,,,,,15,139,580,,,2022-02-27T18:38:09.936049Z,,
24,0,0,24,1 LAPS,1.7730,24,25,1:03.2262,46,1:04.8789,57,1:07:00.5379,Active,TRUE,2,31,26,Green,11,Tatiana,Calderon,IndyCar,D/C/F,Rookie,AJ Foyt Enterprises,6,6,"",23,136,0,A,102.489,99.878,91.868,5,29,1:12.0343,89.957,8,18,2.8826,29.1102,82.8754,10.592,6.2701,4.4965,448.912,80.031,6.6278,155.548,4.6874,13.1963,8.4898,3.8326,10.5903,20.8665,6.7233,156.74,5.0588,10.2151,5.1044,8.6794,12.5095,12.9191,4.167,21.4343,32.0263,2.9663,,,,6.4716,,,,6.829,154.054,,,,,,,,,,,,,,,,,,10,1,596,,,2022-02-27T18:38:09.936049Z,,
13,0,7,25,8 LAPS,7 LAPS,25,14,1:02.1114,47,1:02.8829,50,59:35.5185,In Pit,FALSE,2,43,7,Green,4,Dalton,Kellett,IndyCar,D/C/F,Veteran,AJ Foyt Enterprises,5,5,"",25,54,0,P,104.329,103.049,90.616,0,0,-0.0001,,1,4,2.796,28.6629,59.7352,10.5881,6.169,3.9926,502.872,59.0504,6.5268,158.194,4.64,12.9834,8.3434,3.7677,10.4807,20.523,6.5624,158.194,4.9253,9.9903,5.012,8.623,9.785,12.8112,4.0902,24.2543,34.8509,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,719,,,2022-02-27T18:38:09.936049Z,,
23,0,3,26,35 LAPS,27 LAPS,26,24,1:02.5290,23,1:02.5290,23,25:12.1770,Contact,TRUE,1,21,2,Green,18,David,Malukas,IndyCar,D/H/F,Rookie,Dale Coyne Racing with HMD,5,5,Contact,26,144,0,P,103.632,103.632,98.56,0,0,-0.0001,,9,14,2.8668,29.0527,64.849,10.6199,6.2044,3.898,1638.17,57.9775,6.5909,157.707,4.6721,13.1685,8.4413,3.7874,10.5107,20.5874,6.6928,156.44,5.006,10.0767,4.9951,8.6747,10.7214,12.8889,4.1334,27.0674,37.6873,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,129,1014,,,2022-02-27T18:38:09.936049Z,,
3,0,1,1,0.0000,0.0000,1,4,1:01.9747,3,1:03.2782,58,1:07:24.4070,Active,TRUE,1,20,38,Green,21,Rinus,VeeKay,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,51,51,"",1,112,0,P,104.559,102.405,92.928,4,51,1:02.1958,104.187,10,10,2.9067,28.6211,64.9439,21.5031,6.0667,4.2119,1575.18,60.1775,6.5239,155.518,4.6455,13.0498,8.3736,3.7454,10.4971,20.4415,6.5906,155.844,4.8978,9.9183,5.0155,8.5114,10.6043,12.7431,4.1167,13.5062,35.0093,2.9918,29.1264,,,6.1647,,,,6.6361,145.145,4.8463,13.3338,8.4875,3.7952,10.5498,,6.7546,144.785,,,,,,,,,,16,139,1010,,,2022-02-27T18:38:45.680010Z,,
0,0,1,2,0.6704,0.6704,2,1,1:01.5548,4,1:02.5681,58,1:07:25.0774,Active,TRUE,1,27,31,Green,3,Scott,McLaughlin,IndyCar,D/C/F,Veteran,Team Penske,44,44,"",2,128,0,P,105.272,103.567,92.913,2,6,1:01.5548,105.272,8,1,2.907,28.4458,104.527,20.1908,6.0518,3.9744,2085.52,106.377,6.4788,157.981,4.5838,12.9155,8.2823,3.7309,10.4371,20.4118,6.6705,157.373,4.9434,9.9523,4.9642,8.4835,12.3404,12.6911,4.1126,13.4927,33.6835,2.9893,29.1749,,,6.2648,,,,6.5456,155.874,4.8706,13.3752,8.5046,3.8725,10.5899,,6.7174,151.04,,,,,,,,,,2,12,2022,,,2022-02-27T18:38:45.680010Z,,
9,0,1,3,1.4470,0.7766,3,10,1:01.9698,12,1:02.4140,58,1:07:25.8540,Active,TRUE,1,27,31,Green,10,Alex,Palou,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,35,35,"",3,117,0,P,104.567,103.823,92.895,0,0,-0.0001,,4,10,2.8893,28.7576,100.988,19.9245,6.1523,4.2316,2076.8,107.426,6.5168,156.41,4.6534,13.1022,8.37,3.7789,10.456,20.4616,6.6262,156.56,4.9712,9.9881,4.9884,8.5324,11.9742,12.7064,4.0886,13.4695,33.394,2.9156,29.0882,,,6.1729,,,,6.5752,155.135,4.7935,13.4245,8.631,3.8921,10.5901,,6.698,154.199,,,,,,,,,,9,25,2018,,,2022-02-27T18:38:45.680010Z,,
2,0,1,4,2.4398,0.9928,4,3,1:01.8434,5,1:02.5482,58,1:07:26.8468,Active,TRUE,1,27,31,Green,26,Colton,Herta,IndyCar,D/H/F,Veteran,Andretti Autosport,32,32,"",4,121,0,P,104.781,103.6,92.872,0,0,-0.0001,,10,3,2.8911,28.6769,103.457,21.639,6.112,4.5096,2084.5,106.675,6.4745,157.95,4.5892,13.0387,8.414,3.7112,10.419,20.3528,6.5122,159.396,4.8382,9.8675,4.9756,8.5314,12.5225,12.7595,4.0921,13.4606,35.0996,2.938,29.1429,,,6.1858,,,,6.5889,155.844,4.8023,13.4302,8.6279,3.8466,10.5531,,6.7065,154.637,,,,,,,,,,17,3,879,,,2022-02-27T18:38:45.680010Z,,
1,0,1,5,3.5641,1.1243,5,2,1:01.6007,18,1:02.4431,58,1:07:27.9711,Active,TRUE,1,27,31,Green,12,Will,Power,IndyCar,D/C/F,Veteran,Team Penske,30,30,"",5,104,0,A,105.194,103.774,92.847,0,0,-0.0001,,10,4,2.8102,28.4418,103.535,19.9598,6.0537,4.4269,2084.92,106.433,6.4725,157.343,4.547,12.9233,8.3216,3.7356,10.4071,20.3617,6.5693,162.016,4.9171,9.9224,4.9532,8.4281,12.4177,12.6304,4.0765,13.4927,33.4525,2.9562,29.0392,,,6.2332,,,,6.5529,153.476,4.8344,13.2969,8.4625,3.8306,10.5628,,6.7322,151.04,,,,,,,,,,11,12,461,,,2022-02-27T18:38:45.680010Z,,
10,0,1,6,4.4028,0.8387,6,11,1:01.9161,14,1:02.6242,58,1:07:28.8098,Active,TRUE,1,27,31,Green,15,Graham,Rahal,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,28,28,"",6,103,0,A,104.658,103.474,92.827,0,0,-0.0001,,4,13,2.8287,28.6522,100.352,20.3856,6.1923,4.7375,2075.82,107.531,6.5364,157.767,4.5432,12.9444,8.3708,3.7702,10.4465,20.4208,6.5661,157.737,4.9585,9.9743,4.9704,8.4795,11.9471,12.6777,4.0243,13.3912,33.7768,3.0056,29.0607,,,6.1993,,,,6.6292,154.287,4.7691,13.2266,8.4575,3.8359,10.5768,,6.7409,148.706,,,,,,,,,,13,21,400,,,2022-02-27T18:38:45.680010Z,,
14,0,1,7,5.2853,0.8825,7,15,1:02.0303,23,1:02.6012,58,1:07:29.6923,Active,TRUE,1,27,31,Green,30,Christian,Lundgaard,IndyCar,D/H/F,Rookie,Rahal Letterman Lanigan Racing,26,26,"",7,84,0,A,104.465,103.512,92.807,0,0,-0.0001,,3,5,2.8709,28.7354,99.6908,21.4888,6.152,4.138,2070.74,105.499,6.5314,157.828,4.5769,13.0296,8.3885,3.7663,10.4714,20.4997,6.6168,157.433,4.9508,10.0065,5.003,8.5063,11.601,12.6068,4.0629,13.467,34.9558,2.9587,29.1342,,,6.3085,,,,6.606,156.022,4.81,13.261,8.451,3.8514,,,,,,,,,,,,,,21,21,2071,,,2022-02-27T18:38:45.680010Z,,
4,0,1,8,5.9803,0.6950,8,5,1:02.2313,16,1:02.4612,58,1:07:30.3873,Active,TRUE,1,27,31,Green,28,Romain,Grosjean,IndyCar,D/H/F,Veteran,Andretti Autosport,24,24,"",8,114,0,P,104.128,103.744,92.791,0,0,-0.0001,,9,3,2.8449,28.7519,101.526,10.8929,6.1669,4.54,2082.99,106.946,6.518,157.767,4.5961,12.9978,8.3832,3.7848,10.4918,20.4829,6.6844,156.77,4.9515,9.9815,5.0047,8.5326,12.3135,12.7448,4.0369,24.1483,35.0412,2.9452,29.1495,,,6.3239,,,,6.5766,157.101,4.7322,13.3038,8.5716,3.8504,,,,,,,,,,,,,,19,3,2047,,,2022-02-27T18:38:45.680010Z,,
21,0,1,9,7.1518,1.1715,9,22,1:02.0418,16,1:02.5485,58,1:07:31.5588,Active,TRUE,1,27,31,Green,51,Takuma,Sato,IndyCar,D/H/F,Veteran,Dale Coyne Racing w/RWR,22,22,"",9,140,0,A,104.446,103.6,92.764,0,0,-0.0001,,6,4,2.9078,28.7026,99.6123,10.8113,6.1183,4.1263,2062.91,108.701,6.5226,156.74,4.5798,13.0573,8.4115,3.7897,10.4872,20.4043,6.6975,155.312,4.8367,9.8657,5.0279,8.509,11.3125,12.7272,4.1414,24.6571,35.4684,2.9351,28.9512,,,6.1877,,,,6.5846,155.076,4.7317,13.2438,8.5121,3.8705,,,,,,,,,,,,,,24,129,543,,,2022-02-27T18:38:45.680010Z,,
6,0,1,10,8.3125,1.1607,10,7,1:01.3536,47,1:02.4686,58,1:07:32.7195,Active,TRUE,2,48,10,Green,9,Scott,Dixon,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,21,21,"",10,70,0,P,105.617,103.732,92.738,1,49,1:01.3536,105.617,4,11,2.8829,28.4027,58.3724,19.9973,6.0813,3.7985,995.634,58.1064,6.4854,158.624,4.5917,12.9292,8.3035,3.7351,10.3245,20.2465,6.5505,156.74,4.894,9.8433,4.9493,8.4772,9.4442,12.6615,4.0784,13.4852,33.4874,2.8906,28.9293,,,6.2601,,,,6.5373,157.828,4.6966,13.2413,8.5447,3.8945,,,,,,,,,,,,,,8,25,326,,,2022-02-27T18:38:45.680010Z,,
22,0,1,11,19.0750,10.7625,11,23,1:02.2884,58,1:02.2884,58,1:07:43.4820,Active,TRUE,2,31,27,Green,45,Jack,Harvey,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,19,19,"",11,59,0,P,104.032,104.032,92.492,5,61,1:02.2884,104.032,7,3,2.8617,28.8232,59.9934,10.5714,6.2144,3.9149,736.522,58.3277,6.5214,156.71,4.6563,13.109,8.4396,3.8244,10.5342,20.6678,6.6288,156.53,5.0195,10.0694,5.0257,8.5905,9.7894,12.7779,4.0441,22.3159,32.8873,2.9045,,,,6.2384,,,,6.5267,156.65,4.6911,,,,,,,,,,,,,,,,,22,21,850,,,2022-02-27T18:38:45.680010Z,,
16,0,1,12,20.1888,1.1138,12,17,1:02.2022,16,1:02.2684,58,1:07:44.5958,Active,TRUE,2,27,31,Green,6,Helio,Castroneves,IndyCar,D/H/F,Veteran,Meyer Shank Racing,18,18,"",12,97,0,P,104.176,104.066,92.467,0,0,-0.0001,,3,4,2.872,28.8809,59.7338,10.5268,6.211,3.8847,803.267,58.5238,6.5186,157.192,4.6913,13.1002,8.3969,3.7892,10.4637,20.4707,6.6359,157.615,4.9735,10.007,5.0303,8.5487,9.8388,12.7064,4.0813,23.4407,33.9675,2.8944,,,,6.211,,,,6.5186,157.161,4.6941,,,,,,,,,,,,,,,,,5,148,254,,,2022-02-27T18:38:45.680010Z,,
7,0,1,13,20.8992,0.7104,13,8,1:02.1660,20,1:02.2703,58,1:07:45.3062,Active,TRUE,1,27,31,Green,8,Marcus,Ericsson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,17,17,"",13,94,0,P,104.237,104.062,92.451,0,0,-0.0001,,14,1,2.8729,28.728,102.493,21.5393,6.1257,4.3672,2078.45,108.045,6.4785,158.011,4.6907,13.2149,8.4505,3.8191,10.3559,20.5393,6.4721,157.071,4.9893,10.0522,4.9823,8.535,12.3334,12.7613,4.0635,13.3955,34.9348,2.9261,,,,6.2319,,,,6.5605,157.524,4.6945,,,,,,,,,,,,,,,,,7,25,1087,,,2022-02-27T18:38:45.680010Z,,
15,0,4,14,23.4358,2.5366,14,16,1:01.7408,46,1:02.8783,58,1:07:47.8428,Active,TRUE,2,47,11,Green,5,Pato,O'Ward,IndyCar,D/C/F,Veteran,Arrow McLaren SP,16,16,"",15,77,0,P,104.955,103.056,92.393,0,0,-0.0001,,9,10,2.8621,28.6302,58.7359,19.4621,6.1031,3.8809,1049.09,58.1144,6.4808,157.646,4.6728,13.1155,8.3716,3.7357,10.3187,20.2871,6.5817,159.148,4.9351,9.9154,4.9749,8.4732,9.6694,12.6876,4.112,13.4372,32.8993,2.9106,,,,6.1986,,,,6.515,156.98,4.7192,,,,,,,,,,,,,,,,,4,24,852,,,2022-02-27T18:38:45.680010Z,,
25,0,4,16,26.8721,1.8828,16,26,1:02.5476,21,1:05.4427,58,1:07:51.2791,Active,TRUE,1,27,31,Green,48,Jimmie,Johnson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,14,14,"",16,56,0,A,103.601,99.018,92.315,0,0,-0.0001,,10,7,2.8474,28.8124,96.854,10.5891,6.2328,4.3597,2059.1,107.983,6.5225,157.981,4.5691,13.1109,8.514,3.8372,10.4478,20.5508,6.5897,157.676,5.0247,10.0241,4.9854,8.6213,11.5675,12.7929,4.0477,24.0889,34.678,2.9078,,,,6.4804,,,,6.7173,153.649,,,,,,,,,,,,,,,,,,23,25,2031,,,2022-02-27T18:38:45.680010Z,,
5,0,4,17,27.1889,0.3168,17,6,1:01.8920,23,1:05.2934,58,1:07:51.5959,Active,TRUE,2,42,16,Green,60,Simon,Pagenaud,IndyCar,D/H/F,Veteran,Meyer Shank Racing,13,13,"",18,26,0,P,104.699,99.244,92.308,0,0,-0.0001,,4,14,2.8447,28.624,58.527,20.1396,6.089,3.7095,1000.33,58.0197,6.5164,157.585,4.6161,13.0853,8.4099,3.7361,10.4177,20.3277,6.6282,156.98,4.866,9.8741,4.9986,8.6002,9.498,12.7392,4.0513,13.6871,33.8848,2.8823,,,,6.5122,,,,6.6581,157.312,,,,,,,,,,,,,,,,,,25,148,658,,,2022-02-27T18:38:45.680010Z,,
8,0,4,18,27.5850,0.3961,18,9,1:01.8650,22,1:05.4514,58,1:07:51.9920,Active,TRUE,2,41,17,Green,2,Josef,Newgarden,IndyCar,D/C/F,Veteran,Team Penske,12,12,"",19,79,0,P,104.744,99.005,92.299,0,0,-0.0001,,5,12,2.8793,28.6198,59.0551,18.9623,6.1023,3.8579,871.723,58.0539,6.5089,157.312,4.627,13.0012,8.3742,3.7365,10.4349,20.4611,6.6957,155.933,4.9791,10.0067,4.989,8.4736,9.4568,12.6269,4.0915,13.429,32.3913,2.8905,,,,6.4112,,,,6.5982,156.8,,,,,,,,,,,,,,,,,,1,12,606,,,2022-02-27T18:38:45.680010Z,,
11,0,4,19,27.9645,0.3795,19,12,1:01.9930,15,1:05.3834,58,1:07:52.3715,Active,TRUE,2,41,17,Green,14,Kyle,Kirkwood,IndyCar,D/C/F,Rookie,AJ Foyt Enterprises,11,11,"",20,69,0,P,104.528,99.108,92.29,0,0,-0.0001,,30,11,2.8746,28.6084,59.3706,10.808,6.1307,3.8759,930.807,57.4583,6.4995,158.072,4.5881,12.9956,8.2947,3.7434,10.4857,20.5064,6.6288,157.041,4.9409,9.9763,4.9457,8.5228,9.4382,12.7113,4.0929,23.6374,34.4454,2.886,,,,6.4179,,,,6.6357,157.011,,,,,,,,,,,,,,,,,,12,2,954,,,2022-02-27T18:38:45.680010Z,,
20,0,4,20,28.2552,0.2907,20,21,1:02.0403,46,1:05.4947,58,1:07:52.6622,Active,TRUE,2,42,16,Green,7,Felix,Rosenqvist,IndyCar,D/C/F,Veteran,Arrow McLaren SP,10,10,"",21,46,0,P,104.448,98.939,92.284,0,0,-0.0001,,8,3,2.8693,28.7432,58.8024,10.6839,6.1479,4.0055,798.511,58.6613,6.5058,157.676,4.6482,13.0439,8.3655,3.7158,10.3603,20.345,6.6283,156.83,4.9309,9.9469,4.9828,8.5339,9.5535,12.6834,4.0475,22.1169,32.815,2.9293,,,,6.5189,,,,6.6579,156.171,,,,,,,,,,,,,,,,,,6,24,963,,,2022-02-27T18:38:45.680010Z,,
18,0,1,21,28.6242,0.3690,21,19,1:02.0813,44,1:09.2124,58,1:07:53.0312,Active,TRUE,2,57,1,Green,77,Callum,Ilott,IndyCar,D/C/F,Rookie,Juncos Hollinger Racing,9,9,"",14,106,0,P,104.379,93.625,92.275,0,0,-0.0001,,2,6,2.8789,28.6714,59.3401,10.7118,6.1142,3.8858,1501.65,58.2193,6.5215,155.993,4.6377,13.0559,8.3623,3.7473,10.5012,20.5173,6.7235,155.4,4.9408,9.9532,5.0001,8.5351,9.6946,12.7286,4.1225,23.5445,34.257,2.9158,,,,6.4338,,,,,,,,,,,,,,,,,,,,,,,26,146,2072,,,2022-02-27T18:38:45.680010Z,,
17,0,1,22,34.5173,5.8931,22,18,1:02.0085,47,1:02.3798,58,1:07:58.9243,Active,TRUE,2,43,15,Green,29,Devlin,DeFrancesco,IndyCar,D/H/F,Rookie,Andretti Steinbrenner Autosport,8,8,"",22,30,0,P,104.502,103.88,92.142,0,0,-0.0001,,4,1,2.8153,28.6889,59.8697,10.5685,6.2161,3.868,864.595,58.3086,6.551,158.901,4.6128,12.9894,8.3697,3.7617,10.3973,20.4296,6.515,160.838,4.957,9.9749,4.9791,8.5204,10.0805,12.6942,4.0411,24.501,35.0695,2.8657,,,,6.3425,,,,,,,,,,,,,,,,,,,,,,,20,3,2020,,,2022-02-27T18:38:45.680010Z,,
19,0,1,23,36.6283,2.1110,23,20,1:00.9868,53,1:02.2704,58,1:08:01.0353,Active,TRUE,2,50,8,Green,20,Conor,Daly,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,7,7,"",23,60,0,A,106.253,104.062,92.094,0,0,-0.0001,,5,4,2.8455,28.015,60.3332,10.6471,5.9474,3.9083,1741.59,57.3927,6.5355,156.83,4.4452,12.6052,8.16,3.6375,10.292,20.2388,6.6545,155.577,4.8288,9.868,5.0022,8.4132,9.9426,12.5765,4.0672,23.6033,34.2504,2.9176,,,,,,,,,,,,,,,,,,,,,,,,,,,15,139,580,,,2022-02-27T18:38:45.680010Z,,
24,0,0,24,1 LAPS,1 LAPS,24,25,1:03.2262,46,1:04.8789,57,1:07:00.5379,Active,TRUE,2,31,26,Green,11,Tatiana,Calderon,IndyCar,D/C/F,Rookie,AJ Foyt Enterprises,6,6,"",23,136,0,A,102.489,99.878,91.868,6,29,1:12.0343,89.957,8,18,2.8826,29.1102,82.8754,10.592,6.2701,4.4965,448.912,80.031,6.6278,155.548,4.6874,13.1963,8.4898,3.8326,10.5903,20.8665,6.7233,156.74,5.0588,10.2151,5.1044,8.6794,12.5095,12.9191,4.167,21.4343,32.0263,2.9663,41.2177,,,6.4716,,,,6.829,154.054,15.4049,24.9508,9.5459,4.2078,11.2162,22.2783,7.0084,143.742,5.6788,11.0621,5.3833,,,,,,,10,1,596,,,2022-02-27T18:38:45.680010Z,,
13,0,7,25,8 LAPS,7 LAPS,25,14,1:02.1114,47,1:02.8829,50,59:35.5185,In Pit,FALSE,2,43,7,Green,4,Dalton,Kellett,IndyCar,D/C/F,Veteran,AJ Foyt Enterprises,5,5,"",25,54,0,P,104.329,103.049,90.616,0,0,-0.0001,,1,4,2.796,28.6629,59.7352,10.5881,6.169,3.9926,502.872,59.0504,6.5268,158.194,4.64,12.9834,8.3434,3.7677,10.4807,20.523,6.5624,158.194,4.9253,9.9903,5.012,8.623,9.785,12.8112,4.0902,24.2543,34.8509,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,719,,,2022-02-27T18:38:45.680010Z,,
