resultID,deleted,marker,rank,diff,gap,overallRank,startPosition,bestLapTime,bestLap,lastLapTime,laps,totalTime,status,onTrack,pitStops,lastPitLap,sincePitLap,flagStatus,no,firstName,lastName,className,equipment,license,team,comment,oldRank,OverTake_Remain,OverTake_Active,Tire,NTRank,NTLap,NTBestTime,Best_S7,Best_L6,Best_I3,Best_S8,Best_P1,Best_L2,Best_S1,Best_I1,Best_L4,Best_P2,Best_S2,Best_L5,Best_L7,Best_L3,Best_S3,Best_T3,Best_S4A,Best_S4,Best_S4B,Best_S5A,Best_S5,Best_I2,Best_S5B,Best_T5,Best_S6A,Best_S6,Best_S6B,S7,L6,I3,S8,P1,L2,S1,I1,L4,P2,S2,L5,L7,L3,S3,T3,S4A,S4,S4B,S5A,S5,I2,S5B,T5,S6A,S6,S6B,EntrantID,TeamID,DriverID,Best_T5_SPD,T5_SPD,Best_T3_SPD,T3_SPD,time_stamp,BestSpeed,LastSpeed,AverageSpeed,NTBestSpeed
13,0,0,4,1.0405,0.2747,4,14,1:03.3441,4,1:03.3441,4,10:54.4215,Active,True,0,0,4,Green,18,David,Malukas,IndyCar,D/H/F,Rookie,Dale Coyne Racing with HMD,"",3,0,0,P,0,0,-0.0001,8.6957,13.6297,12.9356,4.2263,285.7530,296.3400,2.9280,29.2217,"",10.5870,6.3129,4.3354,84.5208,64.5120,6.5225,,4.8759,13.4583,8.5824,3.8491,10.5698,20.7912,6.6808,,5.2140,10.2214,5.0074,8.6957,"",12.9356,4.2399,"","",2.9280,29.2217,"","",6.3129,"","","",6.5225,,4.8759,13.4583,8.5824,3.8491,"","","","","","","",14,129,1014,156.530,,156.620,156.620,2022-02-25T20:51:43.108763Z,102.298,102.298,39.608,
20,0,0,5,1.5895,0.5490,5,21,1:03.8931,4,1:03.8931,4,10:48.8180,Active,True,0,0,4,Green,30,Christian,Lundgaard,IndyCar,D/H/F,Rookie,Rahal Letterman Lanigan Racing,"",3,0,0,P,2,4,1:03.7790,8.7196,12.2452,12.9556,4.2360,16.5397,192.2340,3.0225,29.4676,"",175.6940,6.5147,4.7048,71.4333,67.5698,6.7072,,4.8098,13.2232,8.4134,3.7604,10.4694,20.9128,6.7019,,5.2715,10.4434,5.1719,8.7196,"",12.9556,4.2360,"","",3.0225,29.4676,"","",6.5147,"","","",6.7072,,4.8098,13.2232,8.4134,3.7604,"","","","","","","",21,21,2071,155.904,,155.047,155.047,2022-02-25T20:51:43.108763Z,101.419,101.419,39.950,101.601
2,0,7,6,2.0457,0.4562,6,3,1:04.3493,4,1:04.3493,4,10:28.7193,In Pit,False,0,0,4,Green,4,Dalton,Kellett,IndyCar,D/C/F,Veteran,AJ Foyt Enterprises,"",3,0,0,P,0,0,-0.0001,8.7334,10.4909,12.9936,4.2338,257.7890,268.3730,2.9549,29.7880,61.8466,10.5838,6.3803,4.5354,79.6896,65.4156,6.6763,,4.8733,13.7765,8.9032,3.9537,10.6629,20.9690,6.6788,,5.2423,10.2713,5.0290,"","","","","","","","","","","","","","","","","","","","","","","","","","","",3,2,719,155.963,,154.287,,2022-02-25T20:51:43.108763Z,100.700,100.700,41.227,
4,0,0,7,2.6478,0.6021,7,5,1:04.9514,2,1:04.9514,2,11:02.0536,Active,True,0,0,2,Green,06,Helio,Castroneves,IndyCar,D/H/F,Veteran,Meyer Shank Racing,"",7,0,0,P,0,0,-0.0001,8.7747,12.3728,13.0120,4.2373,420.6160,431.2510,3.0084,30.6629,"",10.6345,6.4071,4.9497,72.2687,64.4595,6.7836,,4.9048,13.9397,8.6618,3.8795,10.6171,21.1040,6.7376,,5.4093,10.4869,5.0776,8.7747,"",13.0120,4.2373,"","",3.0190,"","","",6.4071,"","","",6.7836,,4.9048,"","","","","","","","","","",5,148,254,149.086,,153.736,153.736,2022-02-25T20:51:43.108763Z,99.767,99.767,19.575,
9,0,0,8,5:23.3030,5:20.6552,8,10,6:25.6066,1,6:25.6066,1,11:25.1242,Active,True,0,0,1,Green,11,Tatiana,Calderon,IndyCar,D/C/F,Rookie,AJ Foyt Enterprises,"",25,0,0,P,0,0,-0.0001,9.7266,13.5546,14.0720,4.3454,305.1160,315.7440,"","","",10.6273,"",5.0328,75.6237,70.3803,8.9751,,6.5573,16.8083,10.2510,4.6523,13.1533,25.4921,8.5010,,6.5693,12.3388,5.7695,9.7266,"",14.0720,4.3454,"","","","","","","","","","","","","","","","","","","","","","","",10,1,596,117.285,,116.368,,2022-02-25T20:51:43.108763Z,16.805,16.805,9.458,
8,0,7,9,-1:02.3037,0.0000,9,9,0.0000,0,0.0000,0,1:07.8915,In Pit,False,0,0,0,Green,10,Alex,Palou,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",0,0,0,P,0,0,-0.0001,"","","","",13.5066,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",9,25,2018,,,,,2022-02-25T20:51:43.108763Z,,,,
0,0,7,10,-1:02.3037,0.0000,10,1,0.0000,0,0.0000,0,1:11.6724,In Pit,False,0,0,0,Green,2,Josef,Newgarden,IndyCar,D/C/F,Veteran,Team Penske,"",0,0,0,P,0,0,-0.0001,"","","","",13.4590,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,12,606,,,,,2022-02-25T20:51:43.108763Z,,,,
3,0,7,11,-1:02.3037,0.0000,11,4,0.0000,0,0.0000,0,1:15.8787,In Pit,False,0,0,0,Green,5,Pato,O'Ward,IndyCar,D/C/F,Veteran,Arrow McLaren SP,"",0,0,0,P,0,0,-0.0001,"","","","",13.4769,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4,24,852,,,,,2022-02-25T20:51:43.108763Z,,,,
7,0,7,12,-1:02.3037,0.0000,12,8,0.0000,0,0.0000,0,1:17.4633,In Pit,False,0,0,0,Green,9,Scott,Dixon,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",0,0,0,P,0,0,-0.0001,"","","","",13.3864,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8,25,326,,,,,2022-02-25T20:51:43.108763Z,,,,
16,0,7,13,-1:02.3037,0.0000,13,17,0.0000,0,0.0000,0,1:18.3149,In Pit,False,0,0,0,Green,26,Colton,Herta,IndyCar,D/H/F,Veteran,Andretti Autosport,"",0,0,0,P,0,0,-0.0001,"","","","",13.4696,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",17,3,879,,,,,2022-02-25T20:51:43.108763Z,,,,
6,0,7,14,-1:02.3037,0.0000,14,7,0.0000,0,0.0000,0,1:20.8123,In Pit,False,0,0,0,Green,8,Marcus,Ericsson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",0,0,0,P,0,0,-0.0001,"",13.5492,"","",13.4748,"","","","","","","",82.4883,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",7,25,1087,,,,,2022-02-25T20:51:43.108763Z,,,,
12,0,7,15,-1:02.3037,0.0000,15,13,0.0000,0,0.0000,0,1:21.7504,In Pit,False,0,0,0,Green,15,Graham,Rahal,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,"",0,0,0,P,0,0,-0.0001,"",13.4504,"","",13.4310,"","","","","","","",82.5785,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",13,21,400,,,,,2022-02-25T20:51:43.108763Z,,,,
1,0,7,16,-1:02.3037,0.0000,16,2,0.0000,0,0.0000,0,1:23.4253,In Pit,False,0,0,0,Green,3,Scott,McLaughlin,IndyCar,D/C/F,Rookie,Team Penske,"",0,0,0,P,0,0,-0.0001,"",13.0694,"","",13.4307,"","","","","","","",82.8901,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,12,2022,,,,,2022-02-25T20:51:43.108763Z,,,,
10,0,7,17,-1:02.3037,0.0000,17,11,0.0000,0,0.0000,0,1:24.0155,In Pit,False,0,0,0,Green,12,Will,Power,IndyCar,D/C/F,Veteran,Team Penske,"",0,0,0,P,0,0,-0.0001,"",13.3018,"","",13.4673,"","","","","","","",82.7196,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",11,12,461,,,,,2022-02-25T20:51:43.108763Z,,,,
17,0,7,18,-1:02.3037,0.0000,18,18,0.0000,0,0.0000,0,1:25.3392,In Pit,False,0,0,0,Green,27,Alexander,Rossi,IndyCar,D/H/F,Veteran,Andretti Autosport,"",0,0,0,P,0,0,-0.0001,"",12.8706,"","",13.4817,"","","","","","","",82.4083,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",18,3,522,,,,,2022-02-25T20:51:43.108763Z,,,,
15,0,7,19,-1:02.3037,0.0000,19,16,0.0000,0,0.0000,0,1:26.0172,In Pit,False,0,0,0,Green,21,Rinus,VeeKay,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,"",0,0,0,P,0,0,-0.0001,"",12.8002,"","",13.6218,"","","","","","","",81.8938,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16,139,1010,,,,,2022-02-25T20:51:43.108763Z,,,,
14,0,7,20,-1:02.3037,0.0000,20,15,0.0000,0,0.0000,0,1:28.1143,In Pit,False,0,0,0,Green,20,Conor,Daly,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,"",0,0,0,P,0,0,-0.0001,"",12.7543,"","","","","","","","","","",83.0923,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",15,139,580,,,,,2022-02-25T20:51:43.108763Z,,,,
18,0,7,21,-1:02.3037,0.0000,21,19,0.0000,0,0.0000,0,1:28.7920,In Pit,False,0,0,0,Green,28,Romain,Grosjean,IndyCar,D/H/F,Veteran,Andretti Autosport,"",0,0,0,P,0,0,-0.0001,"",13.3869,"","","","","","","","","","",83.2909,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",19,3,1047,,,,,2022-02-25T20:51:43.108763Z,,,,
5,0,7,22,-1:02.3037,0.0000,22,6,0.0000,0,0.0000,0,1:30.8786,In Pit,False,0,0,0,Green,7,Felix,Rosenqvist,IndyCar,D/C/F,Veteran,Arrow McLaren SP,"",0,0,0,P,0,0,-0.0001,"",12.9111,"","","","","","","","","","",83.8440,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6,24,963,,,,,2022-02-25T20:51:43.108763Z,,,,
21,0,7,23,-1:02.3037,0.0000,23,22,0.0000,0,0.0000,0,1:31.8908,In Pit,False,0,0,0,Green,45,Jack,Harvey,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,"",0,0,0,P,0,0,-0.0001,"",13.4351,"","","","","","","","","","",83.9597,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",22,21,850,,,,,2022-02-25T20:51:43.108763Z,,,,
24,0,7,24,-1:02.3037,0.0000,24,25,0.0000,0,0.0000,0,1:36.0600,In Pit,False,0,0,0,Green,60,Simon,Pagenaud,IndyCar,D/H/F,Veteran,Meyer Shank Racing,"",0,0,0,P,0,0,-0.0001,"",13.7347,"","",13.9485,"","","","","","","",84.7330,"","","","","","","","",31.8764,"","","",14.8399,7.4945,"","","","","","","","","","","","","","","","","","","","","","","","","","","",25,148,658,,,,,2022-02-25T20:51:43.108763Z,,,,
23,0,7,25,-1:02.3037,0.0000,25,24,0.0000,0,0.0000,0,2:28.2219,In Pit,False,0,0,0,Green,51,Takuma,Sato,IndyCar,D/H/F,Veteran,Dale Coyne Racing w/RWR,"",0,0,0,P,0,0,-0.0001,"",12.2597,"","","","","","","","","",5.1265,72.2802,"",10.4576,,7.3760,18.6863,11.3103,4.9003,12.9011,25.7501,8.0008,,6.7523,12.8490,6.0967,"","","","","","","","","","","","","","","","","","","","","","","","","","","",24,129,543,117.184,,100.292,,2022-02-25T20:51:43.108763Z,,,,
22,0,7,26,-1:02.3037,0.0000,26,23,0.0000,0,0.0000,0,6:50.1903,In Pit,False,0,0,0,Green,48,Jimmie,Johnson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",0,0,0,P,0,0,-0.0001,"",13.0594,"","","","","","","",10.9763,"",5.4756,74.4033,"",10.3689,,7.0611,18.1610,11.0999,5.2572,13.6450,27.3384,8.3878,,7.2949,13.6934,6.3985,"","","","","","","","","","","","","","","","","","","","","","","","","","","",23,25,2031,102.349,,87.031,,2022-02-25T20:51:43.108763Z,,,,
19,0,1,1,0.0000,0.0000,1,20,1:01.9317,5,1:01.9317,5,12:14.7569,Active,True,0,0,5,Green,29,Devlin,DeFrancesco,IndyCar,D/H/F,Rookie,Andretti Steinbrenner Autosport,"",1,0,0,P,1,5,1:02.3865,8.6075,11.8583,12.8531,4.2219,287.3450,297.9810,2.9121,28.5457,"",10.6363,6.1111,4.0818,69.6819,62.6872,6.5662,,4.5337,12.9563,8.4226,3.8052,10.4766,20.4500,6.6591,,4.9492,9.9414,4.9922,8.6922,"",12.9360,4.2438,"","",2.9121,28.5457,"","",6.1111,"","","",6.5662,,4.5337,12.9563,8.4226,3.8495,10.5086,20.4500,6.6591,,4.9492,9.9414,4.9922,20,3,2020,156.291,156.291,156.291,156.291,2022-02-25T20:52:18.666273Z,104.631,104.631,44.096,103.869
13,0,0,2,0.8281,0.8281,2,14,1:02.7598,5,1:02.7598,5,11:57.1813,Active,True,0,0,5,Green,18,David,Malukas,IndyCar,D/H/F,Rookie,Dale Coyne Racing with HMD,"",3,0,0,P,0,0,-0.0001,8.6957,13.6297,12.9356,4.2263,285.7530,296.3400,2.9280,29.2217,"",10.5870,6.3129,4.3354,84.5208,64.5120,6.5225,,4.8759,13.4583,8.5824,3.8491,10.4991,20.6025,6.6500,,5.1390,10.1034,4.9644,8.9140,"",13.1711,4.2571,"","",2.9368,"","","","","","","","","","","","","","","","","","","","",14,129,1014,156.800,,156.620,,2022-02-25T20:52:18.666273Z,103.251,103.251,45.177,
25,0,0,3,0.8665,0.0384,3,26,1:02.7982,6,1:02.7982,6,11:35.2979,Active,True,0,0,6,Green,77,Callum,Ilott,IndyCar,D/C/F,Rookie,Juncos Hollinger Racing,"",1,0,0,P,0,0,-0.0001,8.6781,13.2305,12.9266,4.2461,203.5240,214.1190,2.9171,29.1704,"",10.5947,6.2630,4.3625,84.1733,66.7231,6.5690,,4.7708,13.2482,8.4774,3.7883,10.4603,20.6192,6.6720,,5.1252,10.1589,5.0337,8.6805,"",12.9266,4.2461,"","",2.9171,"","","",6.2630,"","","",6.5690,,4.8000,"","","","","","","","","","",26,146,2072,156.710,,156.052,156.052,2022-02-25T20:52:18.666273Z,103.188,103.188,55.918,
11,0,0,4,1.1377,0.2712,4,12,1:03.0694,4,1:03.0694,4,11:28.0286,Active,True,0,0,4,Green,14,Kyle,Kirkwood,IndyCar,D/C/F,Rookie,AJ Foyt Enterprises,"",3,0,0,P,3,4,1:03.8409,8.6914,11.8622,12.9390,4.2416,279.6140,290.2170,2.9565,29.3413,"",10.6024,6.3974,4.1944,74.7256,65.0422,6.6792,,4.9299,13.3082,8.3783,3.7636,10.4885,20.7891,6.7249,,5.2205,10.3006,5.0801,8.7517,"",12.9933,4.2416,"","",3.0965,33.2754,"","",7.8833,"","","",7.7710,,5.5346,14.5246,8.9900,"","","","","","","","",12,2,954,155.400,,153.563,140.172,2022-02-25T20:52:18.666273Z,102.744,102.744,37.673,101.502
4,0,0,5,1.3746,0.2369,5,5,1:03.3063,3,1:03.3063,3,12:05.3599,Active,True,0,0,3,Green,06,Helio,Castroneves,IndyCar,D/H/F,Veteran,Meyer Shank Racing,"",7,0,0,P,0,0,-0.0001,8.6540,12.3728,13.0120,4.2373,420.6160,431.2510,3.0084,29.5598,"",10.6345,6.4071,4.9497,72.2687,64.4595,6.7836,,4.9048,13.3501,8.4453,3.8111,10.4761,20.7345,6.6650,,5.2174,10.2584,5.0410,8.6540,"","","","","","","","","","","","","","","","","","","","","","","","","","",5,148,254,155.371,,153.736,,2022-02-25T20:52:18.666273Z,102.359,102.359,26.800,
20,0,0,6,1.3892,0.0146,6,21,1:03.3209,5,1:03.3209,5,11:52.1389,Active,True,0,0,5,Green,30,Christian,Lundgaard,IndyCar,D/H/F,Rookie,Rahal Letterman Lanigan Racing,"",3,0,0,P,2,5,1:03.3612,8.7196,12.2452,12.9556,4.2360,16.5397,192.2340,2.9986,29.4676,"",175.6940,6.4426,4.7048,71.4333,67.5698,6.7072,,4.8098,13.2232,8.4134,3.7604,10.4657,20.8977,6.7019,,5.2715,10.4320,5.1394,8.7335,"",12.9959,4.2624,"","",2.9986,"","","",6.4426,"","","","","","","","","","","","","","","","",21,21,2071,155.904,,155.047,,2022-02-25T20:52:18.666273Z,102.336,102.336,45.497,102.271
2,0,7,7,2.4176,1.0284,7,3,1:04.3493,4,1:04.3493,4,10:28.7193,In Pit,False,0,0,4,Green,4,Dalton,Kellett,IndyCar,D/C/F,Veteran,AJ Foyt Enterprises,"",3,0,0,P,0,0,-0.0001,8.7334,10.4909,12.9936,4.2338,257.7890,268.3730,2.9549,29.7880,61.8466,10.5838,6.3803,4.5354,79.6896,65.4156,6.6763,,4.8733,13.7765,8.9032,3.9537,10.6629,20.9690,6.6788,,5.2423,10.2713,5.0290,"","","","","","","","","","","","","","","","","","","","","","","","","","","",3,2,719,155.963,,154.287,,2022-02-25T20:52:18.666273Z,100.700,100.700,41.227,
9,0,0,8,5:23.6749,5:21.2573,8,10,6:25.6066,1,6:25.6066,1,11:25.1242,Active,True,0,0,1,Green,11,Tatiana,Calderon,IndyCar,D/C/F,Rookie,AJ Foyt Enterprises,"",25,0,0,P,0,0,-0.0001,9.7266,13.5546,14.0720,4.3454,305.1160,315.7440,3.9388,36.9188,"",10.6273,9.6734,5.0328,75.6237,70.3803,8.1517,,5.7093,15.1549,9.4456,4.6523,13.1533,25.4921,8.5010,,6.5693,12.3388,5.7695,9.7266,"",14.0720,4.3454,"","",3.9388,36.9188,"","",9.6734,"","","",8.1517,,5.7093,15.1549,9.4456,"","","","","","","","",10,1,596,117.285,,131.583,131.583,2022-02-25T20:52:18.666273Z,16.805,16.805,9.458,
8,0,7,9,-1:01.9318,0.0000,9,9,0.0000,0,0.0000,0,1:07.8915,In Pit,False,0,0,0,Green,10,Alex,Palou,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",0,0,0,P,0,0,-0.0001,"","","","",13.5066,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",9,25,2018,,,,,2022-02-25T20:52:18.666273Z,,,,
0,0,7,10,-1:02.3037,0.0000,10,1,0.0000,0,0.0000,0,1:11.6724,In Pit,False,0,0,0,Green,2,Josef,Newgarden,IndyCar,D/C/F,Veteran,Team Penske,"",0,0,0,P,0,0,-0.0001,"","","","",13.4590,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,12,606,,,,,2022-02-25T20:52:18.666273Z,,,,
3,0,7,11,-1:02.3037,0.0000,11,4,0.0000,0,0.0000,0,1:15.8787,In Pit,False,0,0,0,Green,5,Pato,O'Ward,IndyCar,D/C/F,Veteran,Arrow McLaren SP,"",0,0,0,P,0,0,-0.0001,"","","","",13.4769,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4,24,852,,,,,2022-02-25T20:52:18.666273Z,,,,
7,0,7,12,-1:02.3037,0.0000,12,8,0.0000,0,0.0000,0,1:17.4633,In Pit,False,0,0,0,Green,9,Scott,Dixon,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",0,0,0,P,0,0,-0.0001,"","","","",13.3864,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8,25,326,,,,,2022-02-25T20:52:18.666273Z,,,,
16,0,7,13,-1:02.3037,0.0000,13,17,0.0000,0,0.0000,0,1:18.3149,In Pit,False,0,0,0,Green,26,Colton,Herta,IndyCar,D/H/F,Veteran,Andretti Autosport,"",0,0,0,P,0,0,-0.0001,"","","","",13.4696,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",17,3,879,,,,,2022-02-25T20:52:18.666273Z,,,,
6,0,7,14,-1:02.3037,0.0000,14,7,0.0000,0,0.0000,0,1:20.8123,In Pit,False,0,0,0,Green,8,Marcus,Ericsson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",0,0,0,P,0,0,-0.0001,"",13.5492,"","",13.4748,"","","","","","","",82.4883,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",7,25,1087,,,,,2022-02-25T20:52:18.666273Z,,,,
12,0,7,15,-1:02.3037,0.0000,15,13,0.0000,0,0.0000,0,1:21.7504,In Pit,False,0,0,0,Green,15,Graham,Rahal,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,"",0,0,0,P,0,0,-0.0001,"",13.4504,"","",13.4310,"","","","","","","",82.5785,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",13,21,400,,,,,2022-02-25T20:52:18.666273Z,,,,
1,0,7,16,-1:02.3037,0.0000,16,2,0.0000,0,0.0000,0,1:23.4253,In Pit,False,0,0,0,Green,3,Scott,McLaughlin,IndyCar,D/C/F,Rookie,Team Penske,"",0,0,0,P,0,0,-0.0001,"",13.0694,"","",13.4307,"","","","","","","",82.8901,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,12,2022,,,,,2022-02-25T20:52:18.666273Z,,,,
10,0,7,17,-1:02.3037,0.0000,17,11,0.0000,0,0.0000,0,1:24.0155,In Pit,False,0,0,0,Green,12,Will,Power,IndyCar,D/C/F,Veteran,Team Penske,"",0,0,0,P,0,0,-0.0001,"",13.3018,"","",13.4673,"","","","","","","",82.7196,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",11,12,461,,,,,2022-02-25T20:52:18.666273Z,,,,
17,0,7,18,-1:02.3037,0.0000,18,18,0.0000,0,0.0000,0,1:25.3392,In Pit,False,0,0,0,Green,27,Alexander,Rossi,IndyCar,D/H/F,Veteran,Andretti Autosport,"",0,0,0,P,0,0,-0.0001,"",12.8706,"","",13.4817,"","","","","","","",82.4083,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",18,3,522,,,,,2022-02-25T20:52:18.666273Z,,,,
15,0,7,19,-1:02.3037,0.0000,19,16,0.0000,0,0.0000,0,1:26.0172,In Pit,False,0,0,0,Green,21,Rinus,VeeKay,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,"",0,0,0,P,0,0,-0.0001,"",12.8002,"","",13.6218,"","","","","","","",81.8938,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16,139,1010,,,,,2022-02-25T20:52:18.666273Z,,,,
14,0,7,20,-1:02.3037,0.0000,20,15,0.0000,0,0.0000,0,1:28.1143,In Pit,False,0,0,0,Green,20,Conor,Daly,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,"",0,0,0,P,0,0,-0.0001,"",12.7543,"","","","","","","","","","",83.0923,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",15,139,580,,,,,2022-02-25T20:52:18.666273Z,,,,
18,0,7,21,-1:02.3037,0.0000,21,19,0.0000,0,0.0000,0,1:28.7920,In Pit,False,0,0,0,Green,28,Romain,Grosjean,IndyCar,D/H/F,Veteran,Andretti Autosport,"",0,0,0,P,0,0,-0.0001,"",13.3869,"","","","","","","","","","",83.2909,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",19,3,1047,,,,,2022-02-25T20:52:18.666273Z,,,,
5,0,7,22,-1:02.3037,0.0000,22,6,0.0000,0,0.0000,0,1:30.8786,In Pit,False,0,0,0,Green,7,Felix,Rosenqvist,IndyCar,D/C/F,Veteran,Arrow McLaren SP,"",0,0,0,P,0,0,-0.0001,"",12.9111,"","","","","","","","","","",83.8440,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6,24,963,,,,,2022-02-25T20:52:18.666273Z,,,,
21,0,7,23,-1:02.3037,0.0000,23,22,0.0000,0,0.0000,0,1:31.8908,In Pit,False,0,0,0,Green,45,Jack,Harvey,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,"",0,0,0,P,0,0,-0.0001,"",13.4351,"","","","","","","","","","",83.9597,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",22,21,850,,,,,2022-02-25T20:52:18.666273Z,,,,
24,0,7,24,-1:02.3037,0.0000,24,25,0.0000,0,0.0000,0,1:36.0600,In Pit,False,0,0,0,Green,60,Simon,Pagenaud,IndyCar,D/H/F,Veteran,Meyer Shank Racing,"",0,0,0,P,0,0,-0.0001,"",13.7347,"","",13.9485,"","","","","","","",84.7330,"","","","","","","","",31.8764,"","","",14.8399,7.4945,"","","","","","","","","","","","","","","","","","","","","","","","","","","",25,148,658,,,,,2022-02-25T20:52:18.666273Z,,,,
23,0,7,25,-1:02.3037,0.0000,25,24,0.0000,0,0.0000,0,2:28.2219,In Pit,False,0,0,0,Green,51,Takuma,Sato,IndyCar,D/H/F,Veteran,Dale Coyne Racing w/RWR,"",0,0,0,P,0,0,-0.0001,"",12.2597,"","","","","","","","","",5.1265,72.2802,"",10.4576,,7.3760,18.6863,11.3103,4.9003,12.9011,25.7501,8.0008,,6.7523,12.8490,6.0967,"","","","","","","","","","","","","","","","","","","","","","","","","","","",24,129,543,117.184,,100.292,,2022-02-25T20:52:18.666273Z,,,,
22,0,7,26,-1:02.3037,0.0000,26,23,0.0000,0,0.0000,0,6:50.1903,In Pit,False,0,0,0,Green,48,Jimmie,Johnson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",0,0,0,P,0,0,-0.0001,"",13.0594,"","","","","","","",10.9763,"",5.4756,74.4033,"",10.3689,,7.0611,18.1610,11.0999,5.2572,13.6450,27.3384,8.3878,,7.2949,13.6934,6.3985,"","","","","","","","","","","","","","","","","","","","","","","","","","","",23,25,2031,102.349,,87.031,,2022-02-25T20:52:18.666273Z,,,,
19,0,0,1,0.0000,0.0000,1,20,1:01.9317,5,1:01.9317,5,12:14.7569,Active,True,0,0,5,Green,29,Devlin,DeFrancesco,IndyCar,D/H/F,Rookie,Andretti Steinbrenner Autosport,"",1,0,0,P,1,5,1:02.3865,8.6075,11.8583,12.8531,4.2219,287.3450,297.9810,2.9088,28.5457,"",10.6363,6.0645,4.0818,69.6819,62.6872,6.4985,,4.5337,12.9563,8.4226,3.8052,10.4766,20.4500,6.6591,,4.9492,9.9414,4.9922,8.6334,"",12.8809,4.2475,"","",2.9088,"","","",6.0645,"","","",6.4985,,4.6066,"","","","","","","","","","",20,3,2020,156.291,,157.131,157.131,2022-02-25T20:52:54.267720Z,104.631,104.631,44.096,103.869
