resultID,deleted,marker,rank,diff,gap,overallRank,startPosition,bestLapTime,bestLap,lastLapTime,laps,totalTime,status,onTrack,pitStops,lastPitLap,sincePitLap,flagStatus,no,firstName,lastName,className,equipment,license,team,comment,oldRank,OverTake_Remain,OverTake_Active,Tire,NTRank,NTLap,NTBestTime,Best_S7,Best_L6,Best_I3,Best_S8,Best_P1,Best_L2,Best_S1,Best_I1,Best_L4,Best_P2,Best_S2,Best_L5,Best_L7,Best_L3,Best_S3,Best_T3,Best_S4A,Best_S4,Best_S4B,Best_S5A,Best_S5,Best_I2,Best_S5B,Best_T5,Best_S6A,Best_S6,Best_S6B,S7,L6,I3,S8,P1,L2,S1,I1,L4,P2,S2,L5,L7,L3,S3,T3,S4A,S4,S4B,S5A,S5,I2,S5B,T5,S6A,S6,S6B,EntrantID,TeamID,DriverID,time_stamp,Best_T3_SPD,T3_SPD,Best_T5_SPD,T5_SPD,BestSpeed,LastSpeed,AverageSpeed,NTBestSpeed
30,0,0,3,0.0000,0.0000,3,5,0.0000,0,0.0000,0,1:04.8677,Active,True,0,0,0,Green,5,Pato,O'Ward,IndyCar,D/C/F,Veteran,Arrow McLaren SP,"",0,0,0,P,0,0,-0.0001,9.0214,"",13.2264,4.2050,"","",2.9279,"","","","",4.7812,"",71.3709,8.5737,,6.8056,17.6032,10.7976,4.7899,13.4766,27.1864,8.6867,,8.2025,13.7098,5.5073,9.0214,"",13.2264,4.2050,"","",2.9279,"","","","",4.7812,"",71.3709,8.5737,,6.8056,17.6032,10.7976,4.7899,13.4766,27.1864,8.6867,,8.2025,13.7098,5.5073,4,24,852,2022-02-26T14:01:24.101545Z,113.842,113.842,95.997,95.997,,,,
34,0,0,4,0.0000,0.0000,4,9,0.0000,0,0.0000,0,1:07.3034,Active,True,0,0,0,Green,9,Scott,Dixon,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",0,0,0,P,0,0,-0.0001,9.2694,"",13.5064,4.2370,"","","","","","","",4.5358,"",73.5060,8.8741,,6.7981,17.6284,10.8303,4.6959,14.1829,28.9613,9.4870,,9.0006,14.7784,5.7778,9.2694,"",13.5064,4.2370,"","","","","","","",4.5358,"",73.5060,8.8741,,6.7981,17.6284,10.8303,4.6959,14.1829,28.9613,9.4870,,9.0006,14.7784,5.7778,8,25,326,2022-02-26T14:01:24.101545Z,106.910,106.910,77.730,77.730,,,,
42,0,0,5,0.0000,0.0000,5,17,0.0000,0,0.0000,0,1:10.3876,Active,True,0,0,0,Green,26,Colton,Herta,IndyCar,D/H/F,Veteran,Andretti Autosport,"",0,0,0,P,0,0,-0.0001,9.3462,"","","","","","","","","","",4.4616,"","",9.4255,,7.4353,18.4345,10.9992,4.6732,14.8596,29.9933,10.1864,,9.2836,15.1337,5.8501,9.3462,"","","","","","","","","","",4.4616,"","",9.4255,,7.4353,18.4345,10.9992,4.6732,14.8596,29.9933,10.1864,,9.2836,15.1337,5.8501,17,3,879,2022-02-26T14:01:24.101545Z,97.379,97.379,69.443,69.443,,,,
33,0,4,6,0.0000,0.0000,6,8,0.0000,0,0.0000,0,1:12.5602,Active,True,0,0,0,Green,8,Marcus,Ericsson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",0,0,0,P,0,0,-0.0001,"","","","","","","","","","","",5.0383,"","",9.2305,,7.5827,19.2150,11.6323,5.1022,13.4501,29.7610,8.3479,,10.0776,16.3109,6.2333,"","","","","","","","","","","",5.0383,"","",9.2305,,7.5827,19.2150,11.6323,5.1022,13.4501,29.7610,8.3479,,10.0776,16.3109,6.2333,7,25,1087,2022-02-26T14:01:24.101545Z,99.998,99.998,74.225,74.225,,,,
38,0,4,7,0.0000,0.0000,7,13,0.0000,0,0.0000,0,1:16.4604,Active,True,0,0,0,Green,15,Graham,Rahal,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,"",0,0,0,P,0,0,-0.0001,"","","","","","","","","","","",5.0370,"","",9.1903,,7.5021,20.0907,12.5886,6.4072,17.3072,31.8070,10.9000,,8.7410,14.4998,5.7588,"","","","","","","","","","","",5.0370,"","",9.1903,,7.5021,20.0907,12.5886,6.4072,17.3072,31.8070,10.9000,,8.7410,14.4998,5.7588,13,21,400,2022-02-26T14:01:24.101545Z,105.314,105.314,69.491,69.491,,,,
28,0,1,8,0.0000,0.0000,8,3,0.0000,0,0.0000,0,1:19.6973,Active,True,0,0,0,Green,3,Scott,McLaughlin,IndyCar,D/C/F,Veteran,Team Penske,"",0,0,0,P,0,0,-0.0001,"","","","","","","","","","","",5.0519,"","",9.3127,,7.6525,20.6684,13.0159,7.0243,19.4009,33.4957,12.3766,,8.3753,14.0948,5.7195,"","","","","","","","","","","",5.0519,"","",9.3127,,7.6525,20.6684,13.0159,7.0243,19.4009,33.4957,12.3766,,8.3753,14.0948,5.7195,2,12,2022,2022-02-26T14:01:24.101545Z,96.008,96.008,62.120,62.120,,,,
29,0,0,9,0.0000,0.0000,9,4,0.0000,0,0.0000,0,0.0000,Active,True,0,0,0,Green,4,Dalton,Kellett,IndyCar,D/C/F,Veteran,AJ Foyt Enterprises,"",0,0,0,P,0,0,-0.0001,"","","","","","","","","",10.6014,"",4.5040,"","",9.5543,,7.2336,22.3532,15.1196,8.0825,21.2578,"",13.1753,,"","","","","","","","","","","","",10.6014,"",4.5040,"","",9.5543,,7.2336,22.3532,15.1196,8.0825,21.2578,"",13.1753,,"","","",3,2,719,2022-02-26T14:01:24.101545Z,93.176,93.176,60.719,60.719,,,,
31,0,0,10,0.0000,0.0000,10,6,0.0000,0,0.0000,0,0.0000,IN PIT,True,0,0,0,Green,06,Helio,Castroneves,IndyCar,D/H/F,Veteran,Meyer Shank Racing,"",0,0,0,P,0,0,-0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,148,254,2022-02-26T14:01:24.101545Z,,,,,,,,
32,0,0,11,0.0000,0.0000,11,7,0.0000,0,0.0000,0,0.0000,IN PIT,True,0,0,0,Green,7,Felix,Rosenqvist,IndyCar,D/C/F,Veteran,Arrow McLaren SP,"",0,0,0,P,0,0,-0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,24,963,2022-02-26T14:01:24.101545Z,,,,,,,,
35,0,0,12,0.0000,0.0000,12,10,0.0000,0,0.0000,0,0.0000,Active,True,0,0,0,Green,11,Tatiana,Calderon,IndyCar,D/C/F,Rookie,AJ Foyt Enterprises,"",0,0,0,P,0,0,-0.0001,"","","","","","","","","",10.6040,"",4.9554,"","",9.6400,,7.1812,21.7773,14.5961,7.6828,21.2404,"",13.5576,,"","","","","","","","","","","","",10.6040,"",4.9554,"","",9.6400,,7.1812,21.7773,14.5961,7.6828,21.2404,"",13.5576,,"","","",10,1,596,2022-02-26T14:01:24.101545Z,97.148,97.148,71.252,71.252,,,,
36,0,0,13,0.0000,0.0000,13,11,0.0000,0,0.0000,0,0.0000,Active,True,0,0,0,Green,12,Will,Power,IndyCar,D/C/F,Veteran,Team Penske,"",0,0,0,P,0,0,-0.0001,"","","","","","","","","","","",4.9469,"","",9.4440,,7.8297,21.5975,13.7678,8.0024,18.5724,"",10.5700,,10.3420,"","","","","","","","","","","","","",4.9469,"","",9.4440,,7.8297,21.5975,13.7678,8.0024,18.5724,"",10.5700,,10.3420,"","",11,12,461,2022-02-26T14:01:24.101545Z,92.481,92.481,62.314,62.314,,,,
37,0,0,14,0.0000,0.0000,14,12,0.0000,0,0.0000,0,0.0000,Active,True,0,0,0,Green,14,Kyle,Kirkwood,IndyCar,D/C/F,Rookie,AJ Foyt Enterprises,"",0,0,0,P,0,0,-0.0001,"","","","","","","","","",11.4711,"",4.7044,"","",9.6335,,7.5820,22.3500,14.7680,6.8268,18.8974,"",12.0706,,"","","","","","","","","","","","",11.4711,"",4.7044,"","",9.6335,,7.5820,22.3500,14.7680,6.8268,18.8974,"",12.0706,,"","","",12,2,954,2022-02-26T14:01:24.101545Z,97.264,97.264,73.209,73.209,,,,
39,0,0,15,0.0000,0.0000,15,14,0.0000,0,0.0000,0,0.0000,Active,True,0,0,0,Green,18,David,Malukas,IndyCar,D/H/F,Rookie,Dale Coyne Racing with HMD,"",0,0,0,P,0,0,-0.0001,"","","","","","","","","",10.8737,"",5.4786,"","",9.8057,,6.5806,16.8630,10.2824,5.4269,"","","","","","","","","","","","","","","","",10.8737,"",5.4786,"","",9.8057,,6.5806,16.8630,10.2824,5.4269,"","","","","","","",14,129,1014,2022-02-26T14:01:24.101545Z,109.926,109.926,,,,,,
40,0,0,16,0.0000,0.0000,16,15,0.0000,0,0.0000,0,0.0000,Active,True,0,0,0,Green,20,Conor,Daly,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,"",0,0,0,P,0,0,-0.0001,"","","","","","","","","",11.0542,"",5.1965,"","",9.5908,,7.8324,22.7338,14.9014,7.1296,19.2850,"",12.1554,,"","","","","","","","","","","","",11.0542,"",5.1965,"","",9.5908,,7.8324,22.7338,14.9014,7.1296,19.2850,"",12.1554,,"","","",15,139,580,2022-02-26T14:01:24.101545Z,99.113,99.113,68.142,68.142,,,,
41,0,0,17,0.0000,0.0000,17,16,0.0000,0,0.0000,0,0.0000,IN PIT,True,0,0,0,Green,21,Rinus,VeeKay,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,"",0,0,0,P,0,0,-0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,139,1010,2022-02-26T14:01:24.101545Z,,,,,,,,
43,0,0,18,0.0000,0.0000,18,18,0.0000,0,0.0000,0,0.0000,Active,True,0,0,0,Green,27,Alexander,Rossi,IndyCar,D/H/F,Veteran,Andretti Autosport,"",0,0,0,P,0,0,-0.0001,"","","","","","","","","","","",4.7532,"","",9.1291,,8.3902,22.7727,14.3825,7.7998,18.3995,"",10.5997,,10.9098,"","","","","","","","","","","","","",4.7532,"","",9.1291,,8.3902,22.7727,14.3825,7.7998,18.3995,"",10.5997,,10.9098,"","",18,3,522,2022-02-26T14:01:24.101545Z,86.902,86.902,73.883,73.883,,,,
44,0,0,19,0.0000,0.0000,19,19,0.0000,0,0.0000,0,0.0000,Active,True,0,0,0,Green,28,Romain,Grosjean,IndyCar,D/H/F,Veteran,Andretti Autosport,"",0,0,0,P,0,0,-0.0001,"","","","","","","","","",10.9887,"",4.7257,"","",8.9616,,7.2572,21.7215,14.4643,7.3702,17.4695,"",10.0993,,10.2515,"","","","","","","","","","","",10.9887,"",4.7257,"","",8.9616,,7.2572,21.7215,14.4643,7.3702,17.4695,"",10.0993,,10.2515,"","",19,3,2047,2022-02-26T14:01:24.101545Z,107.120,107.120,85.468,85.468,,,,
45,0,0,20,0.0000,0.0000,20,20,0.0000,0,0.0000,0,0.0000,Active,True,0,0,0,Green,29,Devlin,DeFrancesco,IndyCar,D/H/F,Rookie,Andretti Steinbrenner Autosport,"",0,0,0,P,0,0,-0.0001,"","","","","","","","","",10.5361,"",4.2790,"","",8.9845,,7.3178,21.6181,14.3003,6.9341,16.3228,"",9.3887,,9.0732,"","","","","","","","","","","",10.5361,"",4.2790,"","",8.9845,,7.3178,21.6181,14.3003,6.9341,16.3228,"",9.3887,,9.0732,"","",20,3,2020,2022-02-26T14:01:24.101545Z,106.271,106.271,104.094,104.094,,,,
46,0,0,21,0.0000,0.0000,21,21,0.0000,0,0.0000,0,0.0000,Active,True,0,0,0,Green,30,Christian,Lundgaard,IndyCar,D/H/F,Rookie,Rahal Letterman Lanigan Racing,"",0,0,0,P,0,0,-0.0001,"","","","","","","","","","","",5.0509,"","",9.2857,,7.8173,22.6114,14.7941,8.8054,19.4555,"",10.6501,,10.9541,"","","","","","","","","","","","","",5.0509,"","",9.2857,,7.8173,22.6114,14.7941,8.8054,19.4555,"",10.6501,,10.9541,"","",21,21,2071,2022-02-26T14:01:24.101545Z,85.147,85.147,72.844,72.844,,,,
47,0,0,22,0.0000,0.0000,22,22,0.0000,0,0.0000,0,0.0000,Active,True,0,0,0,Green,45,Jack,Harvey,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,"",0,0,0,P,0,0,-0.0001,"","","","","","","","","",10.5486,"",4.7122,"","",9.8262,,7.1488,21.9293,14.7805,7.8702,18.8100,"",10.9398,,"","","","","","","","","","","","",10.5486,"",4.7122,"","",9.8262,,7.1488,21.9293,14.7805,7.8702,18.8100,"",10.9398,,"","","",22,21,850,2022-02-26T14:01:24.101545Z,85.272,85.272,70.918,70.918,,,,
48,0,0,23,0.0000,0.0000,23,23,0.0000,0,0.0000,0,0.0000,Active,True,0,0,0,Green,48,Jimmie,Johnson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",0,0,0,P,0,0,-0.0001,"","","","","","","","","",10.5495,"",4.7337,"","",8.7584,,6.2458,"","","","","","","","","","","","","","","","","","","",10.5495,"",4.7337,"","",8.7584,,6.2458,"","","","","","","","","","",23,25,2031,2022-02-26T14:01:24.101545Z,117.504,117.504,,,,,,
49,0,0,24,0.0000,0.0000,24,24,0.0000,0,0.0000,0,0.0000,Active,True,0,0,0,Green,51,Takuma,Sato,IndyCar,D/H/F,Veteran,Dale Coyne Racing w/RWR,"",0,0,0,P,0,0,-0.0001,"","","","","","","","","",11.3331,"",5.1323,"","",9.7640,,7.4590,22.7964,15.3374,7.3995,19.2560,"",11.8565,,"","","","","","","","","","","","",11.3331,"",5.1323,"","",9.7640,,7.4590,22.7964,15.3374,7.3995,19.2560,"",11.8565,,"","","",24,129,543,2022-02-26T14:01:24.101545Z,91.071,91.071,75.166,75.166,,,,
50,0,0,25,0.0000,0.0000,25,25,0.0000,0,0.0000,0,0.0000,Active,True,0,0,0,Green,60,Simon,Pagenaud,IndyCar,D/H/F,Veteran,Meyer Shank Racing,"",0,0,0,P,0,0,-0.0001,"","","","","","","","","","","",5.0216,"","",10.0318,,7.4907,22.8187,15.3280,7.8968,19.5095,"",11.6127,,"","","","","","","","","","","","","","",5.0216,"","",10.0318,,7.4907,22.8187,15.3280,7.8968,19.5095,"",11.6127,,"","","",25,148,658,2022-02-26T14:01:24.101545Z,81.549,81.549,72.753,72.753,,,,
51,0,0,26,0.0000,0.0000,26,26,0.0000,0,0.0000,0,0.0000,Active,True,0,0,0,Green,77,Callum,Ilott,IndyCar,D/C/F,Rookie,Juncos Hollinger Racing,"",0,0,0,P,0,0,-0.0001,"","","","","","","","","",10.6008,"",4.3898,"","",9.9767,,7.2048,22.0451,14.8403,7.7921,19.0002,"",11.2081,,"","","","","","","","","","","","",10.6008,"",4.3898,"","",9.9767,,7.2048,22.0451,14.8403,7.7921,19.0002,"",11.2081,,"","","",26,146,2072,2022-02-26T14:01:24.101545Z,90.367,90.367,72.547,72.547,,,,
26,0,0,1,0.0000,0.0000,1,1,0.0000,0,0.0000,0,59.1076,Active,True,0,0,0,Green,10,Alex,Palou,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",0,0,0,P,0,0,-0.0001,9.2926,"",13.5877,4.2951,"","",3.0754,31.1656,"","",6.8090,4.8042,"",67.5593,7.0850,,5.0107,14.1962,9.1855,4.0171,10.9179,23.7658,6.9008,,6.2317,11.7494,5.5177,9.2926,"",13.5877,4.2951,"","",3.0754,31.1656,"","",6.8090,4.8042,"",67.5593,7.0850,,5.0107,14.1962,9.1855,4.0171,10.9179,23.7658,6.9008,,6.2317,11.7494,5.5177,9,25,2018,2022-02-26T14:01:59.787772Z,149.249,149.249,146.733,146.733,,,,
27,0,0,2,0.0000,0.0000,2,2,0.0000,0,0.0000,0,1:01.7487,Active,True,0,0,0,Green,2,Josef,Newgarden,IndyCar,D/C/F,Veteran,Team Penske,"",0,0,0,P,0,0,-0.0001,9.6821,"",13.9608,4.2787,"","",3.0285,31.7298,"","",6.8565,4.5072,"",69.8476,7.0579,,5.4936,14.7869,9.2933,4.0716,12.9188,24.9116,8.0057,,6.4196,11.9928,5.5732,9.6821,"",13.9608,4.2787,"","",3.0285,31.7298,"","",6.8565,4.5072,"",69.8476,7.0579,,5.4936,14.7869,9.2933,4.0716,12.9188,24.9116,8.0057,,6.4196,11.9928,5.5732,1,12,606,2022-02-26T14:01:59.787772Z,144.377,144.377,115.253,115.253,,,,
30,0,0,3,0.0000,0.0000,3,5,0.0000,0,0.0000,0,1:04.8677,Active,True,0,0,0,Green,5,Pato,O'Ward,IndyCar,D/C/F,Veteran,Arrow McLaren SP,"",0,0,0,P,0,0,-0.0001,9.0214,"",13.2264,4.2050,"","",2.9279,31.7200,"","",6.4786,4.7812,"",71.3709,6.6597,,5.9267,15.6538,9.7271,4.0922,13.4766,27.1864,8.6867,,8.2025,13.7098,5.5073,9.0214,"",13.2264,4.2050,"","",2.9279,31.7200,"","",6.4786,4.7812,"",71.3709,6.6597,,5.9267,15.6538,9.7271,4.0922,13.4766,27.1864,8.6867,,8.2025,13.7098,5.5073,4,24,852,2022-02-26T14:01:59.787772Z,151.459,151.459,95.997,95.997,,,,
34,0,0,4,0.0000,0.0000,4,9,0.0000,0,0.0000,0,1:07.3034,Active,True,0,0,0,Green,9,Scott,Dixon,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",0,0,0,P,0,0,-0.0001,9.2694,"",13.5064,4.2370,"","",2.9541,30.3663,"","",6.7345,4.5358,"",73.5060,6.9377,,4.8950,13.7400,8.8450,3.9706,14.1829,28.9613,9.4870,,9.0006,14.7784,5.7778,9.2694,"",13.5064,4.2370,"","",2.9541,30.3663,"","",6.7345,4.5358,"",73.5060,6.9377,,4.8950,13.7400,8.8450,3.9706,14.1829,28.9613,9.4870,,9.0006,14.7784,5.7778,8,25,326,2022-02-26T14:01:59.787772Z,152.277,152.277,77.730,77.730,,,,
42,0,0,5,0.0000,0.0000,5,17,0.0000,0,0.0000,0,1:10.3876,Active,True,0,0,0,Green,26,Colton,Herta,IndyCar,D/H/F,Veteran,Andretti Autosport,"",0,0,0,P,0,0,-0.0001,9.3462,"",13.5527,4.2065,"","",2.9549,29.9959,"","",6.5199,4.4616,"",75.8676,6.6505,,5.0006,13.8706,8.8700,4.6732,14.8596,29.9933,10.1864,,9.2836,15.1337,5.8501,9.3462,"",13.5527,4.2065,"","",2.9549,29.9959,"","",6.5199,4.4616,"",75.8676,6.6505,,5.0006,13.8706,8.8700,4.6732,14.8596,29.9933,10.1864,,9.2836,15.1337,5.8501,17,3,879,2022-02-26T14:01:59.787772Z,153.189,153.189,69.443,69.443,,,,
33,0,0,6,0.0000,0.0000,6,8,0.0000,0,0.0000,0,1:12.5602,Active,True,0,0,0,Green,8,Marcus,Ericsson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",0,0,0,P,0,0,-0.0001,9.8673,"",14.1639,4.2966,"","",3.1317,"","","",7.3299,5.0383,"",77.4087,7.3316,,5.5187,19.2150,11.6323,5.1022,13.4501,29.7610,8.3479,,10.0776,16.3109,6.2333,9.8673,"",14.1639,4.2966,"","",3.1317,"","","",7.3299,5.0383,"",77.4087,7.3316,,5.5187,19.2150,11.6323,5.1022,13.4501,29.7610,8.3479,,10.0776,16.3109,6.2333,7,25,1087,2022-02-26T14:01:59.787772Z,148.034,148.034,74.225,74.225,,,,
38,0,0,7,0.0000,0.0000,7,13,0.0000,0,0.0000,0,1:16.4604,Active,True,0,0,0,Green,15,Graham,Rahal,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,"",0,0,0,P,0,0,-0.0001,9.6161,"",13.8727,4.2566,"","",2.9824,"","","",8.0251,5.0370,"",79.9977,7.4072,,5.2893,20.0907,12.5886,6.4072,17.3072,31.8070,10.9000,,8.7410,14.4998,5.7588,9.6161,"",13.8727,4.2566,"","",2.9824,"","","",8.0251,5.0370,"",79.9977,7.4072,,5.2893,20.0907,12.5886,6.4072,17.3072,31.8070,10.9000,,8.7410,14.4998,5.7588,13,21,400,2022-02-26T14:01:59.787772Z,145.093,145.093,69.491,69.491,,,,
28,0,0,8,0.0000,0.0000,8,3,0.0000,0,0.0000,0,1:19.6973,Active,True,0,0,0,Green,3,Scott,McLaughlin,IndyCar,D/C/F,Veteran,Team Penske,"",0,0,0,P,0,0,-0.0001,9.7209,"",14.0386,4.3177,"","",3.1404,"","","",6.9982,5.0519,"",82.5673,7.2568,,5.4603,20.6684,13.0159,7.0243,19.4009,33.4957,12.3766,,8.3753,14.0948,5.7195,9.7209,"",14.0386,4.3177,"","",3.1404,"","","",6.9982,5.0519,"",82.5673,7.2568,,5.4603,20.6684,13.0159,7.0243,19.4009,33.4957,12.3766,,8.3753,14.0948,5.7195,2,12,2022,2022-02-26T14:01:59.787772Z,143.869,143.869,62.120,62.120,,,,
36,0,0,9,0.0000,0.0000,9,11,0.0000,0,0.0000,0,1:22.6285,Active,True,0,0,0,Green,12,Will,Power,IndyCar,D/C/F,Veteran,Team Penske,"",0,0,0,P,0,0,-0.0001,9.5831,"",13.8137,4.2306,"","",3.1323,"","","",6.7402,4.9469,"",84.6432,7.1870,,7.8297,21.5975,13.7678,8.0024,18.5724,34.8411,10.5700,,10.3420,16.2687,5.9267,9.5831,"",13.8137,4.2306,"","",3.1323,"","","",6.7402,4.9469,"",84.6432,7.1870,,7.8297,21.5975,13.7678,8.0024,18.5724,34.8411,10.5700,,10.3420,16.2687,5.9267,11,12,461,2022-02-26T14:01:59.787772Z,146.130,146.130,62.314,62.314,,,,
45,0,0,10,0.0000,0.0000,10,20,0.0000,0,0.0000,0,1:24.7804,Active,True,0,0,0,Green,29,Devlin,DeFrancesco,IndyCar,D/H/F,Rookie,Andretti Steinbrenner Autosport,"",0,0,0,P,0,0,-0.0001,9.6050,"",13.8559,4.2509,"","",2.9547,"","",10.5361,6.6613,4.2790,"",80.1895,6.9396,,7.3178,21.6181,14.3003,6.9341,16.3228,31.4520,9.3887,,9.0732,15.1292,6.0560,9.6050,"",13.8559,4.2509,"","",2.9547,"","",10.5361,6.6613,4.2790,"",80.1895,6.9396,,7.3178,21.6181,14.3003,6.9341,16.3228,31.4520,9.3887,,9.0732,15.1292,6.0560,20,3,2020,2022-02-26T14:01:59.787772Z,150.761,150.761,104.094,104.094,,,,
43,0,0,11,0.0000,0.0000,11,18,0.0000,0,0.0000,0,1:25.0826,Active,True,0,0,0,Green,27,Alexander,Rossi,IndyCar,D/H/F,Veteran,Andretti Autosport,"",0,0,0,P,0,0,-0.0001,9.8159,"",14.0338,4.2179,"","",2.9915,"","","",8.6280,4.7532,"",86.5722,9.1291,,8.3902,22.7727,14.3825,7.7998,18.3995,35.8834,10.5997,,10.9098,17.4839,6.5741,9.8159,"",14.0338,4.2179,"","",2.9915,"","","",8.6280,4.7532,"",86.5722,9.1291,,8.3902,22.7727,14.3825,7.7998,18.3995,35.8834,10.5997,,10.9098,17.4839,6.5741,18,3,522,2022-02-26T14:01:59.787772Z,86.902,86.902,73.883,73.883,,,,
44,0,0,12,0.0000,0.0000,12,19,0.0000,0,0.0000,0,1:26.4262,Active,True,0,0,0,Green,28,Romain,Grosjean,IndyCar,D/H/F,Veteran,Andretti Autosport,"",0,0,0,P,0,0,-0.0001,9.4886,"",13.7198,4.2312,"","",3.1394,"","",10.9887,6.8384,4.7257,"",83.2240,7.0970,,7.2572,21.7215,14.4643,7.3702,17.4695,34.0954,10.0993,,10.2515,16.6259,6.3744,9.4886,"",13.7198,4.2312,"","",3.1394,"","",10.9887,6.8384,4.7257,"",83.2240,7.0970,,7.2572,21.7215,14.4643,7.3702,17.4695,34.0954,10.0993,,10.2515,16.6259,6.3744,19,3,2047,2022-02-26T14:01:59.787772Z,151.319,151.319,85.468,85.468,,,,
46,0,0,13,0.0000,0.0000,13,21,0.0000,0,0.0000,0,1:27.3041,Active,True,0,0,0,Green,30,Christian,Lundgaard,IndyCar,D/H/F,Rookie,Rahal Letterman Lanigan Racing,"",0,0,0,P,0,0,-0.0001,10.0404,"",14.3022,4.2618,"","",3.0402,"","","",7.1009,5.0509,"",88.2248,9.2857,,7.8173,22.6114,14.7941,8.8054,19.4555,36.9746,10.6501,,10.9541,17.5191,6.5650,10.0404,"",14.3022,4.2618,"","",3.0402,"","","",7.1009,5.0509,"",88.2248,9.2857,,7.8173,22.6114,14.7941,8.8054,19.4555,36.9746,10.6501,,10.9541,17.5191,6.5650,21,21,2071,2022-02-26T14:01:59.787772Z,85.147,85.147,72.844,72.844,,,,
50,0,0,14,0.0000,0.0000,14,25,0.0000,0,0.0000,0,1:28.5255,Active,True,0,0,0,Green,60,Simon,Pagenaud,IndyCar,D/H/F,Veteran,Meyer Shank Racing,"",0,0,0,P,0,0,-0.0001,10.2005,"",14.5277,4.3272,"","",3.1585,"","","",6.9643,5.0216,"",89.0379,10.0318,,7.4907,22.8187,15.3280,7.8968,19.5095,36.6381,11.6127,,10.3550,17.1286,6.7736,10.2005,"",14.5277,4.3272,"","",3.1585,"","","",6.9643,5.0216,"",89.0379,10.0318,,7.4907,22.8187,15.3280,7.8968,19.5095,36.6381,11.6127,,10.3550,17.1286,6.7736,25,148,658,2022-02-26T14:01:59.787772Z,81.549,81.549,72.753,72.753,,,,
49,0,0,15,0.0000,0.0000,15,24,0.0000,0,0.0000,0,1:29.2174,Active,True,0,0,0,Green,51,Takuma,Sato,IndyCar,D/H/F,Veteran,Dale Coyne Racing w/RWR,"",0,0,0,P,0,0,-0.0001,10.0484,"",14.3450,4.2966,"","",3.3174,"","",11.3331,6.9883,5.1323,"",88.5359,9.7640,,7.4590,22.7964,15.3374,7.3995,19.2560,36.4982,11.8565,,10.3980,17.2422,6.8442,10.0484,"",14.3450,4.2966,"","",3.3174,"","",11.3331,6.9883,5.1323,"",88.5359,9.7640,,7.4590,22.7964,15.3374,7.3995,19.2560,36.4982,11.8565,,10.3980,17.2422,6.8442,24,129,543,2022-02-26T14:01:59.787772Z,91.071,91.071,75.166,75.166,,,,
40,0,0,16,0.0000,0.0000,16,15,0.0000,0,0.0000,0,1:30.2235,Active,True,0,0,0,Green,20,Conor,Daly,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,"",0,0,0,P,0,0,-0.0001,10.4093,"",14.7523,4.3430,"","",3.2470,"","",11.0542,7.0202,5.1965,"",89.0212,9.5908,,7.8324,22.7338,14.9014,7.1296,19.2850,36.7478,12.1554,,10.6557,17.4628,6.8071,10.4093,"",14.7523,4.3430,"","",3.2470,"","",11.0542,7.0202,5.1965,"",89.0212,9.5908,,7.8324,22.7338,14.9014,7.1296,19.2850,36.7478,12.1554,,10.6557,17.4628,6.8071,15,139,580,2022-02-26T14:01:59.787772Z,99.113,99.113,68.142,68.142,,,,
37,0,0,17,0.0000,0.0000,17,12,0.0000,0,0.0000,0,1:31.2710,Active,True,0,0,0,Green,14,Kyle,Kirkwood,IndyCar,D/C/F,Rookie,AJ Foyt Enterprises,"",0,0,0,P,0,0,-0.0001,10.7645,"",15.3364,4.5719,"","",3.1274,"","",11.4711,6.8379,4.7044,"",88.9992,9.6335,,7.5820,22.3500,14.7680,6.8268,18.8974,36.9749,12.0706,,10.8368,18.0775,7.2407,10.7645,"",15.3364,4.5719,"","",3.1274,"","",11.4711,6.8379,4.7044,"",88.9992,9.6335,,7.5820,22.3500,14.7680,6.8268,18.8974,36.9749,12.0706,,10.8368,18.0775,7.2407,12,2,954,2022-02-26T14:01:59.787772Z,97.264,97.264,73.209,73.209,,,,
